TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;FAUNISTIC_CATEGORY;GENUS;SPECIES;NAME_OF_THE_REFERENCE_LIST;TOTAL_WEIGHT_IN_THE_HAUL;TOTAL_NUMBER_IN_THE_HAUL;NB_OF_FEMALES;NB_OF_MALES;NB_OF_UNDETERMINED
TB;ITA;19;BIM;1994;6;6;16;S;S;Ao;MULL;BAR;FM;2000;45;12;33;0
TB;ITA;19;BIM;1994;6;6;16;S;S;Ao;PAGE;ACA;FM;197;3;0;3;0
TB;ITA;19;BIM;1994;6;6;16;S;S;B;PAPE;LON;FM;50;10;0;0;10
TB;ITA;19;BIM;1994;6;6;16;S;S;C;SCAE;UNI;FM;5;1;0;0;1
TB;ITA;19;BIM;1994;6;6;16;S;S;C;SEPI;ELE;FM;10;1;0;0;1
TB;ITA;19;BIM;1994;6;6;16;S;S;Ao;SPIC;FLE;FM;88;3;2;1;0
TB;ITA;19;BIM;1994;6;6;16;S;S;Ao;SPIC;SMA;FM;13;1;0;0;1
TB;ITA;19;BIM;1994;6;6;16;S;S;Ao;TRAC;MED;FM;102;1;1;0;0
TB;ITA;19;BIM;1994;6;6;16;S;S;Ao;TRAC;TRA;FM;1131;76;7;5;64
TB;ITA;19;BIM;1994;6;6;12;S;S;Ao;BOOP;BOO;FM;500;22;0;0;22
TB;ITA;19;BIM;1994;6;6;12;S;S;C;ELED;MOS;FM;700;1;0;0;1
TB;ITA;19;BIM;1994;6;6;12;S;S;Ao;MERL;MER;FM;100;2;1;1;0
TB;ITA;19;BIM;1994;6;6;12;S;S;Ao;MULL;BAR;FM;6117;236;92;144;0
TB;ITA;19;BIM;1994;6;6;12;S;S;Ao;SPIC;FLE;FM;2902;150;138;12;0
TB;ITA;19;BIM;1994;6;6;12;S;S;Ao;SPIC;SMA;FM;13;1;0;0;1
TB;ITA;19;BIM;1994;6;6;12;S;S;Bst;SQUI;MAN;FM;20;1;0;0;1
TB;ITA;19;BIM;1994;6;6;14;S;S;C;ABRA;VER;FM;4;1;0;0;1
TB;ITA;19;BIM;1994;6;6;14;S;S;B;ARIS;FOL;FM;86;8;8;0;0
TB;ITA;19;BIM;1994;6;6;14;S;S;B;ARIT;ANT;FM;1500;56;32;24;0
TB;ITA;19;BIM;1994;6;6;14;S;S;C;HIST;REV;FM;215;13;0;0;13
TB;ITA;19;BIM;1994;6;6;14;S;S;Ao;MICM;POU;FM;304;1;1;0;0
TB;ITA;19;BIM;1994;6;6;14;S;S;B;PASI;MUL;FM;13;2;0;0;2
TB;ITA;19;BIM;1994;6;6;14;S;S;B;PASI;SPP;FM;9;12;0;0;12
TB;ITA;19;BIM;1994;6;6;14;S;S;B;SERE;DAE;FM;67;68;0;0;68
TB;ITA;19;BIM;1994;6;9;27;S;S;Ao;BOOP;BOO;FM;300;11;0;0;11
TB;ITA;19;BIM;1994;6;9;27;S;S;C;ILLE;COI;FM;200;1;0;0;1
TB;ITA;19;BIM;1994;6;9;27;S;S;Ao;LEPT;CAV;FM;400;25;0;0;25
TB;ITA;19;BIM;1994;6;9;27;S;S;Ao;MERL;MER;FM;2600;93;67;26;0
TB;ITA;19;BIM;1994;6;9;27;S;S;Ao;MULL;BAR;FM;5600;160;56;104;0
TB;ITA;19;BIM;1994;6;9;27;S;S;C;OCTO;VUL;FM;580;1;0;1;0
TB;ITA;19;BIM;1994;6;9;27;S;S;Ao;SARD;PIL;FM;10;1;0;0;1
TB;ITA;19;BIM;1994;6;9;27;S;S;Ao;SERA;CAB;FM;20;1;0;0;1
TB;ITA;19;BIM;1994;6;9;27;S;S;Ao;SPHO;CUT;FM;100;1;0;0;1
TB;ITA;19;BIM;1994;6;9;27;S;S;Ao;SPIC;FLE;FM;3950;180;154;24;2
TB;ITA;19;BIM;1994;6;9;27;S;S;Ao;SPIC;SMA;FM;249;14;0;0;14
TB;ITA;19;BIM;1994;6;9;27;S;S;Ao;TRAC;MED;FM;40;4;1;3;0
TB;ITA;19;BIM;1994;6;9;27;S;S;Ao;TRAC;TRA;FM;1665;49;21;16;12
TB;ITA;19;BIM;1994;6;8;22;S;S;B;ARIT;ANT;FM;30;17;0;0;17
TB;ITA;19;BIM;1994;6;8;19;S;S;B;ARIS;FOL;FM;300;13;4;9;0
TB;ITA;19;BIM;1994;6;8;19;S;S;B;ARIT;ANT;FM;1500;48;47;1;0
TB;ITA;19;BIM;1994;6;8;19;S;S;Ao;CONG;CON;FM;100;1;0;0;1
TB;ITA;19;BIM;1994;6;8;19;S;S;Ae;GALU;MEL;FM;29500;210;0;0;210
TB;ITA;19;BIM;1994;6;8;19;S;S;Ao;HELI;DAC;FM;1998;10;3;7;0
TB;ITA;19;BIM;1994;6;8;19;S;S;Ao;HOPL;MED;FM;6700;182;0;0;182
TB;ITA;19;BIM;1994;6;8;19;S;S;Ao;LEPM;BOS;FM;304;1;1;0;0
TB;ITA;19;BIM;1994;6;8;19;S;S;Ao;LOPH;BUD;FM;2700;2;0;2;0
TB;ITA;19;BIM;1994;6;8;19;S;S;Ao;MERL;MER;FM;1100;1;1;0;0
TB;ITA;19;BIM;1994;6;8;19;S;S;Ao;MICM;POU;FM;263;1;0;1;0
TB;ITA;19;BIM;1994;6;8;19;S;S;Ao;MOLV;DYP;FM;3200;1;0;0;1
TB;ITA;19;BIM;1994;6;8;19;S;S;B;NEPR;NOR;FM;2400;34;16;18;0
TB;ITA;19;BIM;1994;6;8;19;S;S;Ao;PHYI;BLE;FM;1000;14;1;4;9
TB;ITA;19;BIM;1994;6;8;21;S;S;B;ARIT;ANT;FM;30;2;2;0;0
TB;ITA;19;BIM;1994;6;8;21;S;S;C;HIST;BON;FM;5;1;0;0;1
TB;ITA;19;BIM;1994;6;8;21;S;S;B;NEPR;NOR;FM;30;2;1;1;0
TB;ITA;19;BIM;1994;6;9;26;S;S;Ao;ARGE;SPY;FM;100;9;0;0;9
TB;ITA;19;BIM;1994;6;9;26;S;S;Ao;BOOP;BOO;FM;150;2;0;0;2
TB;ITA;19;BIM;1994;6;9;26;S;S;Ao;LEPT;CAV;FM;300;15;0;0;15
TB;ITA;19;BIM;1994;6;9;26;S;S;Ao;LOPH;PIS;FM;30;1;0;0;1
TB;ITA;19;BIM;1994;6;9;26;S;S;Ao;MERL;MER;FM;2100;71;40;31;0
TB;ITA;19;BIM;1994;6;9;26;S;S;Ao;MULL;BAR;FM;500;15;6;9;0
TB;ITA;19;BIM;1994;6;9;26;S;S;C;SCAE;UNI;FM;50;1;0;0;1
TB;ITA;19;BIM;1994;6;9;26;S;S;Ao;SPIC;FLE;FM;283;8;5;3;0
TB;ITA;19;BIM;1994;6;9;26;S;S;Ao;SPIC;SMA;FM;50;1;0;0;1
TB;ITA;19;BIM;1994;6;9;26;S;S;Ao;TRAC;TRA;FM;50;4;1;0;3
TB;ITA;19;BIM;1994;6;9;26;S;S;Ao;ZEUS;FAB;FM;155;1;0;1;0
TB;ITA;19;BIM;1994;6;9;23;S;S;B;ARIS;FOL;FM;20;2;0;2;0
TB;ITA;19;BIM;1994;6;9;23;S;S;B;ARIT;ANT;FM;700;34;30;4;0
TB;ITA;19;BIM;1994;6;9;23;S;S;B;PAPE;LON;FM;10;1;1;0;0
TB;ITA;19;BIM;1994;6;9;23;S;S;Ae;SCYO;CAN;FM;50;1;0;0;1
TB;ITA;19;BIM;1994;6;9;24;S;S;B;ARIS;FOL;FM;300;14;3;11;0
TB;ITA;19;BIM;1994;6;9;24;S;S;B;ARIT;ANT;FM;1600;102;84;18;0
TB;ITA;19;BIM;1994;6;9;24;S;S;C;CHIR;VER;FM;40;1;0;0;1
TB;ITA;19;BIM;1994;6;9;24;S;S;Ae;GALU;MEL;FM;500;10;0;0;10
TB;ITA;19;BIM;1994;6;9;24;S;S;C;HIST;BON;FM;590;1;0;0;1
TB;ITA;19;BIM;1994;6;9;24;S;S;Ao;HOPL;MED;FM;2000;54;0;0;54
TB;ITA;19;BIM;1994;6;9;24;S;S;B;NEPR;NOR;FM;30;1;0;1;0
TB;ITA;19;BIM;1994;6;9;24;S;S;B;PAPE;LON;FM;300;12;10;2;0
TB;ITA;19;BIM;1994;6;9;24;S;S;Ao;PHYI;BLE;FM;200;13;0;1;12
TB;ITA;19;BIM;1994;6;15;52;S;S;C;ALLO;MED;FM;100;17;0;0;17
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;ALOS;FAL;FM;400;4;0;0;4
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;BOOP;BOO;FM;200;5;0;0;5
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;DIPL;ANN;FM;100;2;0;0;2
TB;ITA;19;BIM;1994;6;15;52;S;S;C;ELED;MOS;FM;50;1;0;0;1
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;ENGR;ENC;FM;4000;415;0;0;415
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;LEPT;CAV;FM;50;4;0;0;4
TB;ITA;19;BIM;1994;6;15;52;S;S;B;MCPI;DEP;FM;2800;281;0;0;281
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;MERL;MER;FM;1200;19;9;10;0
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;MULL;BAR;FM;30;1;1;0;0
TB;ITA;19;BIM;1994;6;15;52;S;S;Ae;MUST;MUS;FM;250;1;0;0;1
TB;ITA;19;BIM;1994;6;15;52;S;S;C;OCTO;VUL;FM;100;1;0;1;0
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;PAGE;ERY;FM;50;1;1;0;0
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;SARD;PIL;FM;150;5;0;0;5
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;SERA;CAB;FM;10;1;0;0;1
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;SPIC;FLE;FM;400;15;10;5;0
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;SPIC;SMA;FM;20;2;0;0;2
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;SPRA;SPR;FM;800;25;0;0;25
TB;ITA;19;BIM;1994;6;15;52;S;S;Bst;SQUI;MAN;FM;200;5;0;0;5
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;TRAC;MED;FM;110;15;1;0;14
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;TRAC;TRA;FM;1000;141;13;12;116
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;TRAH;DRA;FM;200;3;0;0;3
TB;ITA;19;BIM;1994;6;15;52;S;S;Ao;ZEUS;FAB;FM;5;1;0;0;1
TB;ITA;19;BIM;1994;6;13;41;S;S;C;ABRA;VER;FM;100;7;0;0;7
TB;ITA;19;BIM;1994;6;13;41;S;S;Ao;LEPI;CAU;FM;700;1;0;0;1
TB;ITA;19;BIM;1994;6;13;41;S;S;Ao;LEPM;BOS;FM;15;1;0;0;1
TB;ITA;19;BIM;1994;6;13;41;S;S;Ao;MERL;MER;FM;3295;75;48;27;0
TB;ITA;19;BIM;1994;6;13;41;S;S;Ao;MICM;POU;FM;1100;11;4;7;0
TB;ITA;19;BIM;1994;6;13;41;S;S;B;NEPR;NOR;FM;150;4;2;2;0
TB;ITA;19;BIM;1994;6;13;41;S;S;B;PAPE;LON;FM;1050;166;117;49;0
TB;ITA;19;BIM;1994;6;13;41;S;S;Ao;PHYI;BLE;FM;90;15;0;0;15
TB;ITA;19;BIM;1994;6;13;41;S;S;B;PLES;EDW;FM;6600;1208;0;0;1208
TB;ITA;19;BIM;1994;6;13;41;S;S;B;PLES;MAR;FM;832;180;0;0;180
TB;ITA;19;BIM;1994;6;11;34;S;S;B;ARIS;FOL;FM;706;113;113;0;0
TB;ITA;19;BIM;1994;6;11;34;S;S;B;ARIT;ANT;FM;300;5;5;0;0
TB;ITA;19;BIM;1994;6;11;34;S;S;Ao;LEPI;CAU;FM;5600;3;0;0;3
TB;ITA;19;BIM;1994;6;11;34;S;S;Ao;MICM;POU;FM;658;5;4;1;0
TB;ITA;19;BIM;1994;6;11;34;S;S;B;NEPR;NOR;FM;10;1;0;1;0
TB;ITA;19;BIM;1994;6;11;34;S;S;B;PAPE;LON;FM;50;4;3;1;0
TB;ITA;19;BIM;1994;6;11;34;S;S;Ao;PHYI;BLE;FM;106;10;0;1;9
TB;ITA;19;BIM;1994;6;10;30;S;S;B;ARIS;FOL;FM;80;4;2;2;0
TB;ITA;19;BIM;1994;6;10;30;S;S;B;ARIT;ANT;FM;3500;161;132;29;0
TB;ITA;19;BIM;1994;6;10;30;S;S;Ao;CONG;CON;FM;800;1;0;0;1
TB;ITA;19;BIM;1994;6;10;30;S;S;C;HIST;BON;FM;30;2;0;0;2
TB;ITA;19;BIM;1994;6;10;30;S;S;C;ILLE;COI;FM;183;3;3;0;0
TB;ITA;19;BIM;1994;6;10;30;S;S;Ao;MICM;POU;FM;150;1;0;1;0
TB;ITA;19;BIM;1994;6;10;30;S;S;B;PAPE;LON;FM;200;15;10;5;0
TB;ITA;19;BIM;1994;6;10;30;S;S;Ao;PARL;SPE;FM;9;1;0;0;1
TB;ITA;19;BIM;1994;6;10;30;S;S;B;PASI;MUL;FM;700;347;0;0;347
TB;ITA;19;BIM;1994;6;10;30;S;S;Ao;PHYI;BLE;FM;20;3;0;0;3
TB;ITA;19;BIM;1994;6;10;30;S;S;B;SERE;DAE;FM;38;22;0;0;22
TB;ITA;19;BIM;1994;6;11;32;S;S;C;ANCI;NIC;FM;40;1;0;0;1
TB;ITA;19;BIM;1994;6;11;32;S;S;B;ARIT;ANT;FM;3500;117;103;14;0
TB;ITA;19;BIM;1994;6;11;32;S;S;Ae;GALU;MEL;FM;2500;15;0;0;15
TB;ITA;19;BIM;1994;6;11;32;S;S;Ao;HOPL;MED;FM;1000;27;0;0;27
TB;ITA;19;BIM;1994;6;11;32;S;S;Ao;PHYI;BLE;FM;500;11;0;2;9
TB;ITA;19;BIM;1994;6;12;39;S;S;Ao;BLEN;OCE;FM;50;3;0;0;3
TB;ITA;19;BIM;1994;6;12;39;S;S;Ao;BOOP;BOO;FM;1100;11;0;0;11
TB;ITA;19;BIM;1994;6;12;39;S;S;Ao;CEPO;MAC;FM;350;18;0;0;18
TB;ITA;19;BIM;1994;6;12;39;S;S;C;ELED;CIR;FM;300;1;1;0;0
TB;ITA;19;BIM;1994;6;12;39;S;S;Ao;ENGR;ENC;FM;20;2;0;0;2
TB;ITA;19;BIM;1994;6;12;39;S;S;Ao;LEPI;CAU;FM;11200;8;0;0;8
TB;ITA;19;BIM;1994;6;12;39;S;S;Ao;LOPH;PIS;FM;60;1;0;1;0
TB;ITA;19;BIM;1994;6;12;39;S;S;B;MCPI;DEP;FM;10;2;0;0;2
TB;ITA;19;BIM;1994;6;12;39;S;S;Ao;MERL;MER;FM;1800;49;26;19;4
TB;ITA;19;BIM;1994;6;12;39;S;S;C;SCAE;UNI;FM;3;1;0;0;1
TB;ITA;19;BIM;1994;6;12;39;S;S;C;SEPI;ELE;FM;10;1;0;0;1
TB;ITA;19;BIM;1994;6;12;39;S;S;Ao;SERA;CAB;FM;10;1;0;0;1
TB;ITA;19;BIM;1994;6;12;39;S;S;Ao;SPIC;FLE;FM;9300;261;174;81;6
TB;ITA;19;BIM;1994;6;12;39;S;S;Ao;TRAC;MED;FM;171;1;1;0;0
TB;ITA;19;BIM;1994;6;12;39;S;S;Ao;TRAC;TRA;FM;2200;29;2;1;26
TB;ITA;19;BIM;1994;6;12;39;S;S;Ao;TRAH;DRA;FM;200;2;0;0;2
TB;ITA;19;BIM;1994;6;12;39;S;S;Ao;TRIS;CAP;FM;10;2;0;0;2
TB;ITA;19;BIM;1994;6;12;36;S;S;Ao;ARGE;SPY;FM;1000;110;0;0;110
TB;ITA;19;BIM;1994;6;12;36;S;S;Ao;LEPI;CAU;FM;10200;82;0;0;82
TB;ITA;19;BIM;1994;6;12;36;S;S;Ao;MERL;MER;FM;1300;66;26;40;0
TB;ITA;19;BIM;1994;6;12;36;S;S;Ao;MICM;POU;FM;140;9;0;1;8
TB;ITA;19;BIM;1994;6;12;36;S;S;B;PAPE;LON;FM;600;131;83;48;0
TB;ITA;19;BIM;1994;6;12;36;S;S;C;TODI;EBL;FM;79;2;0;0;2
TB;ITA;19;BIM;1994;6;12;36;S;S;Ao;TRAC;MED;FM;10;3;0;0;3
TB;ITA;19;BIM;1994;6;12;36;S;S;Ao;TRAC;PIC;FM;30;4;0;0;4
TB;ITA;19;BIM;1994;6;12;36;S;S;Ao;TRAC;TRA;FM;40;11;0;0;11
TB;ITA;19;BIM;1994;6;12;37;S;S;Ao;BOOP;BOO;FM;1800;77;0;0;77
TB;ITA;19;BIM;1994;6;12;37;S;S;Ao;DIPL;ANN;FM;7300;144;0;0;144
TB;ITA;19;BIM;1994;6;12;37;S;S;Ao;MULL;BAR;FM;1700;92;0;0;92
TB;ITA;19;BIM;1994;6;12;37;S;S;Ao;SPIC;FLE;FM;8964;556;512;36;8
TB;ITA;19;BIM;1994;6;12;37;S;S;Ao;SPIC;SMA;FM;80;4;0;0;4
TB;ITA;19;BIM;1994;6;12;37;S;S;C;TODI;EBL;FM;50;1;0;0;1
TB;ITA;19;BIM;1994;6;12;37;S;S;Ao;TRAC;TRA;FM;200;17;0;0;17
TB;ITA;19;BIM;1994;6;12;37;S;S;Ao;TRAH;DRA;FM;40;1;0;0;1
TB;ITA;19;BIM;1994;6;12;37;S;S;Ao;TRIG;LUC;FM;50;1;0;0;1
TB;ITA;19;BIM;1994;6;15;51;S;S;Ao;BOOP;BOO;FM;800;30;0;0;30
TB;ITA;19;BIM;1994;6;15;51;S;S;Ao;DIPL;ANN;FM;100;2;0;0;2
TB;ITA;19;BIM;1994;6;15;51;S;S;Ao;ENGR;ENC;FM;50;1;0;0;1
TB;ITA;19;BIM;1994;6;15;51;S;S;Ao;MERL;MER;FM;100;1;0;0;1
TB;ITA;19;BIM;1994;6;15;51;S;S;Ao;SARD;PIL;FM;50;1;0;0;1
TB;ITA;19;BIM;1994;6;15;51;S;S;Ao;SARI;AUR;FM;50;2;0;0;2
TB;ITA;19;BIM;1994;6;15;51;S;S;Ao;SERA;HEP;FM;200;11;0;0;11
TB;ITA;19;BIM;1994;6;15;51;S;S;Ao;SPIC;FLE;FM;2700;116;104;12;0
TB;ITA;19;BIM;1994;6;15;51;S;S;Ao;SPRA;SPR;FM;500;13;0;0;13
TB;ITA;19;BIM;1994;6;15;51;S;S;Ao;TRAC;MED;FM;150;8;3;5;0
TB;ITA;19;BIM;1994;6;15;51;S;S;Ao;TRAC;TRA;FM;150;8;0;0;8
TB;ITA;19;BIM;1994;6;14;45;S;S;C;ALLO;MED;FM;200;27;0;0;27
TB;ITA;19;BIM;1994;6;14;45;S;S;Ao;BOOP;BOO;FM;700;9;0;0;9
TB;ITA;19;BIM;1994;6;14;45;S;S;Ao;CEPO;MAC;FM;30;2;0;0;2
TB;ITA;19;BIM;1994;6;14;45;S;S;Ao;DIPL;ANN;FM;300;4;0;0;4
TB;ITA;19;BIM;1994;6;14;45;S;S;Ao;ENGR;ENC;FM;700;53;0;0;53
TB;ITA;19;BIM;1994;6;14;45;S;S;Ao;LOPH;BUD;FM;10;1;0;0;1
TB;ITA;19;BIM;1994;6;14;45;S;S;Ao;MERL;MER;FM;2200;47;39;8;0
TB;ITA;19;BIM;1994;6;14;45;S;S;Ao;MULL;BAR;FM;300;7;2;5;0
TB;ITA;19;BIM;1994;6;14;45;S;S;C;OCTO;VUL;FM;1200;2;1;1;0
TB;ITA;19;BIM;1994;6;14;45;S;S;Ao;PAGE;ACA;FM;50;1;1;0;0
TB;ITA;19;BIM;1994;6;14;45;S;S;Ao;PAGE;ERY;FM;200;3;3;0;0
TB;ITA;19;BIM;1994;6;14;45;S;S;Ao;SERA;HEP;FM;300;28;0;0;28
TB;ITA;19;BIM;1994;6;14;45;S;S;Ao;SPIC;FLE;FM;1600;60;46;13;1
TB;ITA;19;BIM;1994;6;14;45;S;S;Bst;SQUI;MAN;FM;300;8;0;0;8
TB;ITA;19;BIM;1994;6;14;45;S;S;Ao;TRAC;MED;FM;8;8;0;0;8
TB;ITA;19;BIM;1994;6;14;45;S;S;Ao;TRAC;TRA;FM;300;45;12;3;30
TB;ITA;19;BIM;1994;6;14;45;S;S;Ao;URAN;SCA;FM;500;1;0;0;1
TB;ITA;19;BIM;1994;6;14;45;S;S;Ao;ZEUS;FAB;FM;10;1;0;0;1
TB;ITA;19;BIM;1994;6;13;42;S;S;B;ARIS;FOL;FM;90;6;0;6;0
TB;ITA;19;BIM;1994;6;13;42;S;S;B;ARIT;ANT;FM;7500;260;240;20;0
TB;ITA;19;BIM;1994;6;13;42;S;S;Ae;CHIM;MON;FM;3300;9;0;0;9
TB;ITA;19;BIM;1994;6;13;42;S;S;Ae;GALU;MEL;FM;9000;80;0;0;80
TB;ITA;19;BIM;1994;6;13;42;S;S;Ao;HELI;DAC;FM;100;1;1;0;0
TB;ITA;19;BIM;1994;6;13;42;S;S;C;HIST;BON;FM;30;1;0;0;1
TB;ITA;19;BIM;1994;6;13;42;S;S;Ao;MERL;MER;FM;1600;1;1;0;0
TB;ITA;19;BIM;1994;6;13;42;S;S;Ao;MOLV;DYP;FM;150;1;0;0;1
TB;ITA;19;BIM;1994;6;13;42;S;S;B;NEPR;NOR;FM;100;3;2;1;0
TB;ITA;19;BIM;1994;6;13;42;S;S;Ao;PHYI;BLE;FM;530;5;1;4;0
TB;ITA;19;BIM;1994;6;13;42;S;S;B;PLES;EDW;FM;1800;329;0;0;329
TB;ITA;19;BIM;1994;6;13;42;S;S;B;POLC;TYP;FM;400;111;0;0;111
TB;ITA;19;BIM;1994;6;13;44;S;S;B;ARIS;FOL;FM;15;2;2;0;0
TB;ITA;19;BIM;1994;6;13;44;S;S;Ao;CAPO;APE;FM;150;19;0;0;19
TB;ITA;19;BIM;1994;6;13;44;S;S;Ao;CLOR;AGA;FM;100;14;0;0;14
TB;ITA;19;BIM;1994;6;13;44;S;S;Ae;ETMO;SPI;FM;200;18;0;0;18
TB;ITA;19;BIM;1994;6;13;44;S;S;Ae;GALU;MEL;FM;700;30;0;0;30
TB;ITA;19;BIM;1994;6;13;44;S;S;Ao;HELI;DAC;FM;15;2;0;0;2
TB;ITA;19;BIM;1994;6;13;44;S;S;Ao;LAMA;CRO;FM;150;14;0;0;14
TB;ITA;19;BIM;1994;6;13;44;S;S;Ao;LEPI;CAU;FM;4000;3;0;0;3
TB;ITA;19;BIM;1994;6;13;44;S;S;Ao;LEPM;BOS;FM;4;1;0;1;0
TB;ITA;19;BIM;1994;6;13;44;S;S;Ao;MERL;MER;FM;2100;2;1;1;0
TB;ITA;19;BIM;1994;6;13;44;S;S;Ao;MICM;POU;FM;2700;26;11;12;3
TB;ITA;19;BIM;1994;6;13;44;S;S;B;NEPR;NOR;FM;1300;26;13;13;0
TB;ITA;19;BIM;1994;6;13;44;S;S;C;OCTO;SAL;FM;79;1;0;0;1
TB;ITA;19;BIM;1994;6;13;44;S;S;B;PAPE;LON;FM;800;117;68;49;0
TB;ITA;19;BIM;1994;6;13;44;S;S;Ao;PHYI;BLE;FM;300;13;4;4;5
TB;ITA;19;BIM;1994;6;13;44;S;S;B;PLES;EDW;FM;51;15;0;0;15
TB;ITA;19;BIM;1994;6;13;44;S;S;Ao;TRAR;TRA;FM;100;1;0;0;1
TB;ITA;19;BIM;1994;6;15;49;S;S;C;ALLO;MED;FM;50;5;0;0;5
TB;ITA;19;BIM;1994;6;15;49;S;S;Ao;BOOP;BOO;FM;100;1;0;0;1
TB;ITA;19;BIM;1994;6;15;49;S;S;Ao;CEPO;MAC;FM;800;42;0;0;42
TB;ITA;19;BIM;1994;6;15;49;S;S;Ao;ENGR;ENC;FM;600;34;0;0;34
TB;ITA;19;BIM;1994;6;15;49;S;S;Ao;LEPI;CAU;FM;1500;1;0;0;1
TB;ITA;19;BIM;1994;6;15;49;S;S;Ao;LOPH;BUD;FM;300;1;0;1;0
TB;ITA;19;BIM;1994;6;15;49;S;S;Ao;LOPH;PIS;FM;260;3;1;0;2
TB;ITA;19;BIM;1994;6;15;49;S;S;Ao;MERL;MER;FM;1100;26;15;11;0
TB;ITA;19;BIM;1994;6;15;49;S;S;Ao;SARD;PIL;FM;50;1;0;0;1
TB;ITA;19;BIM;1994;6;15;49;S;S;Ao;SERA;HEP;FM;100;11;0;0;11
TB;ITA;19;BIM;1994;6;15;49;S;S;Ao;SPRA;SPR;FM;50;2;0;0;2
TB;ITA;19;BIM;1994;6;15;49;S;S;Bst;SQUI;MAN;FM;20;1;0;0;1
TB;ITA;19;BIM;1994;6;15;49;S;S;Ao;TRAC;TRA;FM;250;28;2;2;24
TB;ITA;19;BIM;1994;6;15;49;S;S;Ao;TRIG;LYR;FM;100;3;0;0;3
TB;ITA;19;BIM;1994;6;15;49;S;S;Ao;TRIS;CAP;FM;5;3;0;0;3
TB;ITA;19;BIM;1994;6;15;49;S;S;Ao;URAN;SCA;FM;400;3;0;0;3
TB;ITA;19;BIM;1994;6;14;46;S;S;C;ALLO;MED;FM;50;19;0;0;19
TB;ITA;19;BIM;1994;6;14;46;S;S;Ao;ALOS;FAL;FM;100;1;0;0;1
TB;ITA;19;BIM;1994;6;14;46;S;S;Ao;BOOP;BOO;FM;200;3;0;0;3
TB;ITA;19;BIM;1994;6;14;46;S;S;Ao;CEPO;MAC;FM;200;9;0;0;9
TB;ITA;19;BIM;1994;6;14;46;S;S;Ao;ENGR;ENC;FM;900;127;0;0;127
TB;ITA;19;BIM;1994;6;14;46;S;S;Ao;LEPI;CAU;FM;1800;1;0;0;1
TB;ITA;19;BIM;1994;6;14;46;S;S;B;MCPI;DEP;FM;10;1;0;0;1
TB;ITA;19;BIM;1994;6;14;46;S;S;Ao;MERL;MER;FM;1700;27;23;4;0
TB;ITA;19;BIM;1994;6;14;46;S;S;Ao;MULL;BAR;FM;100;1;1;0;0
TB;ITA;19;BIM;1994;6;14;46;S;S;C;OCTO;VUL;FM;100;2;2;0;0
TB;ITA;19;BIM;1994;6;14;46;S;S;Ao;PAGE;ACA;FM;70;1;1;0;0
TB;ITA;19;BIM;1994;6;14;46;S;S;Ao;SERA;HEP;FM;200;16;0;0;16
TB;ITA;19;BIM;1994;6;14;46;S;S;Ao;SPIC;FLE;FM;1500;39;25;14;0
TB;ITA;19;BIM;1994;6;14;46;S;S;Ao;TRAC;TRA;FM;90;21;1;0;20
TB;ITA;19;BIM;1994;6;14;47;S;S;C;ALLO;MED;FM;13;5;0;0;5
TB;ITA;19;BIM;1994;6;14;47;S;S;Ao;CONG;CON;FM;150;2;0;0;2
TB;ITA;19;BIM;1994;6;14;47;S;S;Ao;GLOS;LEI;FM;5;1;0;0;1
TB;ITA;19;BIM;1994;6;14;47;S;S;C;ILLE;COI;FM;140;1;0;1;0
TB;ITA;19;BIM;1994;6;14;47;S;S;Ao;LEPI;CAU;FM;65800;753;0;0;753
TB;ITA;19;BIM;1994;6;14;47;S;S;Ao;LOPH;BUD;FM;500;1;1;0;0
TB;ITA;19;BIM;1994;6;14;47;S;S;B;MCPI;DEP;FM;200;20;0;0;20
TB;ITA;19;BIM;1994;6;14;47;S;S;Ao;MERL;MER;FM;6070;258;75;135;48
TB;ITA;19;BIM;1994;6;14;47;S;S;Ao;MICM;POU;FM;700;72;0;0;72
TB;ITA;19;BIM;1994;6;14;47;S;S;Ao;OPDI;BAR;FM;18;1;0;0;1
TB;ITA;19;BIM;1994;6;14;47;S;S;B;PAPE;LON;FM;370;59;52;7;0
TB;ITA;19;BIM;1994;6;14;47;S;S;C;SEPE;OWE;FM;6;2;0;0;2
