TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;FAUNISTIC_CATEGORY;GENUS;SPECIES;LENGTH_CLASSES_CODE;SEX;NO_PER_SEX_MEASURED_IN_SUB_SAMPLE_FOR_OTOLITH;LENGTH_CLASS;MATURITY;MATSUB;INDIVIDUAL_WEIGHT;NO_PER_SEX_MEASURED_IN_SUB_SAMPLE_FOR_WEIGHT;OTOLITH_SAMPLED;NO_PER_SEX_MEASURED_IN_SUB_SAMPLE_FOR_AGEING;OTOLITH_READ;AGE;OTOLITH_CODE;RECORD_NUMBER
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;21;1;O;3.6;81;NR;0;NR;NR;;5544.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;21;1;O;3.66;63;NR;0;NR;NR;;833.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;21;1;O;4.2;67;NR;0;NR;NR;;5752.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;22;1;O;3.9;39;NR;0;NR;NR;;1882.0
TE;ITA;10;PEC;2013;6;30;23;B;ARIS;FOL;m;F;0;22;1;O;3.98;15;NR;0;NR;NR;;2215.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;22;1;O;4.1;39;NR;0;NR;NR;;1881.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;22;1;O;4.3;67;NR;0;NR;NR;;5753.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;22;1;O;4.37;72;NR;0;NR;NR;;1232.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;22;1;O;4.48;63;NR;0;NR;NR;;837.0
TE;ITA;10;PEC;2013;6;30;23;B;ARIS;FOL;m;F;0;22;1;O;4.6;15;NR;0;NR;NR;;2216.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;22;1;O;4.69;63;NR;0;NR;NR;;834.0
TE;ITA;10;PEC;2013;6;28;67;B;ARIS;FOL;m;F;0;22;1;O;4.71;22;NR;0;NR;NR;;5385.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;22;1;O;4.78;63;NR;0;NR;NR;;835.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;22;1;O;4.8;81;NR;0;NR;NR;;5545.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;22;1;O;4.81;63;NR;0;NR;NR;;838.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;22;1;O;4.86;63;NR;0;NR;NR;;836.0
TE;ITA;10;PEC;2013;7;5;29;B;ARIS;FOL;m;F;0;22;1;O;4.9;56;NR;0;NR;NR;;2503.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;22;1;O;5.1;81;NR;0;NR;NR;;5546.0
TE;ITA;10;PEC;2013;6;28;65;B;ARIS;FOL;m;F;0;22;1;O;5.2;42;NR;0;NR;NR;;5289.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;23;1;O;4.26;63;NR;0;NR;NR;;839.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;23;1;O;4.3;72;NR;0;NR;NR;;1234.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;23;1;O;4.6;39;NR;0;NR;NR;;1883.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;23;1;O;4.68;72;NR;0;NR;NR;;1233.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;23;1;O;5.2;63;NR;0;NR;NR;;841.0
TE;ITA;10;PEC;2013;7;5;29;B;ARIS;FOL;m;F;0;23;1;O;5.4;56;NR;0;NR;NR;;2504.0
TE;ITA;10;PEC;2013;6;28;67;B;ARIS;FOL;m;F;0;23;1;O;5.43;22;NR;0;NR;NR;;5386.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;23;1;O;5.6;81;NR;0;NR;NR;;5548.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;23;1;O;5.67;63;NR;0;NR;NR;;840.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;23;1;O;5.7;81;NR;0;NR;NR;;5547.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;23;1;O;5.7;67;NR;0;NR;NR;;5754.0
TE;ITA;10;PEC;2013;6;30;23;B;ARIS;FOL;m;F;0;23;1;O;5.89;15;NR;0;NR;NR;;2217.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;23;1;O;6.0;67;NR;0;NR;NR;;5756.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;23;1;O;6.4;67;NR;0;NR;NR;;5755.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;23;1;O;8.69;72;NR;0;NR;NR;;1235.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;24;1;O;4.4;39;NR;0;NR;NR;;1884.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;24;1;O;4.41;72;NR;0;NR;NR;;1238.0
TE;ITA;10;PEC;2013;6;28;65;B;ARIS;FOL;m;F;0;24;1;O;4.9;42;NR;0;NR;NR;;5290.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;24;1;O;4.9;81;NR;0;NR;NR;;5552.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;24;1;O;5.01;63;NR;0;NR;NR;;847.0
TE;ITA;10;PEC;2013;6;30;23;B;ARIS;FOL;m;F;0;24;1;O;5.04;15;NR;0;NR;NR;;2218.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;24;1;O;5.06;63;NR;0;NR;NR;;845.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;24;1;O;5.2;81;NR;0;NR;NR;;5551.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;24;1;O;5.2;67;NR;0;NR;NR;;5758.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;24;1;O;5.21;63;NR;0;NR;NR;;844.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;24;1;O;5.7;39;NR;0;NR;NR;;1885.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;24;1;O;5.72;72;NR;0;NR;NR;;1237.0
TE;ITA;10;PEC;2013;6;30;23;B;ARIS;FOL;m;F;0;24;1;O;5.77;15;NR;0;NR;NR;;2219.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;24;1;O;5.78;63;NR;0;NR;NR;;843.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;24;1;O;5.8;67;NR;0;NR;NR;;5760.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;24;1;O;5.89;63;NR;0;NR;NR;;842.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;24;1;O;6.03;72;NR;0;NR;NR;;1236.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;24;1;O;6.1;67;NR;0;NR;NR;;5761.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;24;1;O;6.15;63;NR;0;NR;NR;;846.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;24;1;O;6.2;67;NR;0;NR;NR;;5759.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;24;1;O;6.2;67;NR;0;NR;NR;;5763.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;24;1;O;6.4;81;NR;0;NR;NR;;5549.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;24;1;O;6.4;67;NR;0;NR;NR;;5762.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;24;1;O;6.5;67;NR;0;NR;NR;;5757.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;24;1;O;7.3;81;NR;0;NR;NR;;5550.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;25;1;O;4.5;39;NR;0;NR;NR;;1886.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;25;1;O;5.5;72;NR;0;NR;NR;;1241.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;25;1;O;5.5;81;NR;0;NR;NR;;5557.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;25;1;O;5.56;63;NR;0;NR;NR;;850.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;25;1;O;5.8;63;NR;0;NR;NR;;849.0
TE;ITA;10;PEC;2013;6;28;67;B;ARIS;FOL;m;F;0;25;1;O;5.8;22;NR;0;NR;NR;;5388.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;25;1;O;6.0;81;NR;0;NR;NR;;5555.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;25;1;O;6.08;63;NR;0;NR;NR;;848.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;25;1;O;6.08;72;NR;0;NR;NR;;1240.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;25;1;O;6.1;67;NR;0;NR;NR;;5765.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;25;1;O;6.2;63;NR;0;NR;NR;;851.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;25;1;O;6.3;39;NR;0;NR;NR;;1888.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;25;1;O;6.3;81;NR;0;NR;NR;;5554.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;25;1;O;6.3;81;NR;0;NR;NR;;5556.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;25;1;O;6.3;81;NR;0;NR;NR;;5559.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;25;1;O;6.3;67;NR;0;NR;NR;;5764.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;25;1;O;6.33;72;NR;0;NR;NR;;1239.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;25;1;O;6.4;39;NR;0;NR;NR;;1887.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;25;1;O;6.5;81;NR;0;NR;NR;;5553.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;25;1;O;6.6;67;NR;0;NR;NR;;5768.0
TE;ITA;10;PEC;2013;6;28;65;B;ARIS;FOL;m;F;0;25;1;O;6.7;42;NR;0;NR;NR;;5291.0
TE;ITA;10;PEC;2013;6;28;65;B;ARIS;FOL;m;F;0;25;1;O;6.8;42;NR;0;NR;NR;;5292.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;25;1;O;6.9;81;NR;0;NR;NR;;5558.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;25;1;O;7.1;67;NR;0;NR;NR;;5766.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;25;1;O;7.2;67;NR;0;NR;NR;;5769.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;25;1;O;7.5;81;NR;0;NR;NR;;5560.0
TE;ITA;10;PEC;2013;7;5;29;B;ARIS;FOL;m;F;0;25;1;O;7.7;56;NR;0;NR;NR;;2505.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;25;1;O;7.7;67;NR;0;NR;NR;;5767.0
TE;ITA;10;PEC;2013;6;28;67;B;ARIS;FOL;m;F;0;25;1;O;7.99;22;NR;0;NR;NR;;5387.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;26;1;O;6.0;39;NR;0;NR;NR;;1893.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;26;1;O;6.1;39;NR;0;NR;NR;;1889.0
TE;ITA;10;PEC;2013;6;28;65;B;ARIS;FOL;m;F;0;26;1;O;6.1;42;NR;0;NR;NR;;5293.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;26;1;O;6.3;39;NR;0;NR;NR;;1891.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;26;1;O;6.37;72;NR;0;NR;NR;;1245.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;26;1;O;6.38;72;NR;0;NR;NR;;1247.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;26;1;O;6.4;39;NR;0;NR;NR;;1894.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;26;1;O;6.64;63;NR;0;NR;NR;;853.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;26;1;O;6.67;63;NR;0;NR;NR;;854.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;26;1;O;6.72;72;NR;0;NR;NR;;1248.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;26;1;O;6.72;72;NR;0;NR;NR;;1249.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;26;1;O;6.77;72;NR;0;NR;NR;;1242.0
TE;ITA;10;PEC;2013;7;1;18;B;ARIS;FOL;m;F;0;26;1;O;6.8;15;NR;0;NR;NR;;1720.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;26;1;O;6.9;39;NR;0;NR;NR;;1890.0
TE;ITA;10;PEC;2013;6;28;65;B;ARIS;FOL;m;F;0;26;1;O;7.0;42;NR;0;NR;NR;;5295.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;26;1;O;7.05;63;NR;0;NR;NR;;852.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;26;1;O;7.05;72;NR;0;NR;NR;;1244.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;26;1;O;7.1;67;NR;0;NR;NR;;5770.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;26;1;O;7.1;67;NR;0;NR;NR;;5775.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;26;1;O;7.12;72;NR;0;NR;NR;;1243.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;26;1;O;7.2;81;NR;0;NR;NR;;5561.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;26;1;O;7.3;67;NR;0;NR;NR;;5774.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;26;1;O;7.4;67;NR;0;NR;NR;;5773.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;26;1;O;7.5;81;NR;0;NR;NR;;5563.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;26;1;O;7.6;39;NR;0;NR;NR;;1892.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;26;1;O;7.6;67;NR;0;NR;NR;;5772.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;26;1;O;7.75;72;NR;0;NR;NR;;1246.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;26;1;O;7.9;81;NR;0;NR;NR;;5562.0
TE;ITA;10;PEC;2013;6;28;65;B;ARIS;FOL;m;F;0;26;1;O;8.2;42;NR;0;NR;NR;;5294.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;26;1;O;8.2;67;NR;0;NR;NR;;5771.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;27;1;O;5.4;39;NR;0;NR;NR;;1899.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;27;1;O;6.0;39;NR;0;NR;NR;;1900.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;27;1;O;6.45;63;NR;0;NR;NR;;858.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;27;1;O;6.51;63;NR;0;NR;NR;;857.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;27;1;O;6.6;67;NR;0;NR;NR;;5778.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;27;1;O;6.79;63;NR;0;NR;NR;;859.0
TE;ITA;10;PEC;2013;6;28;67;B;ARIS;FOL;m;F;0;27;1;O;6.91;22;NR;0;NR;NR;;5389.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;27;1;O;7.1;39;NR;0;NR;NR;;1898.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;27;1;O;7.11;63;NR;0;NR;NR;;860.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;27;1;O;7.2;39;NR;0;NR;NR;;1897.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;27;1;O;7.2;81;NR;0;NR;NR;;5568.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;27;1;O;7.2;67;NR;0;NR;NR;;5776.0
TE;ITA;10;PEC;2013;6;28;67;B;ARIS;FOL;m;F;0;27;1;O;7.25;22;NR;0;NR;NR;;5391.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;27;1;O;7.3;72;NR;0;NR;NR;;1253.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;27;1;O;7.35;72;NR;0;NR;NR;;1250.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;27;1;O;7.38;63;NR;0;NR;NR;;861.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;27;1;O;7.4;72;NR;0;NR;NR;;1254.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;27;1;O;7.46;63;NR;0;NR;NR;;855.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;27;1;O;7.46;72;NR;0;NR;NR;;1255.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;27;1;O;7.5;39;NR;0;NR;NR;;1896.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;27;1;O;7.5;81;NR;0;NR;NR;;5566.0
TE;ITA;10;PEC;2013;6;28;67;B;ARIS;FOL;m;F;0;27;1;O;7.58;22;NR;0;NR;NR;;5390.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;27;1;O;7.6;39;NR;0;NR;NR;;1895.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;27;1;O;7.6;81;NR;0;NR;NR;;5564.0
TE;ITA;10;PEC;2013;6;28;65;B;ARIS;FOL;m;F;0;27;1;O;7.8;42;NR;0;NR;NR;;5296.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;27;1;O;8.1;67;NR;0;NR;NR;;5777.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;27;1;O;8.19;63;NR;0;NR;NR;;856.0
TE;ITA;10;PEC;2013;6;28;65;B;ARIS;FOL;m;F;0;27;1;O;8.2;42;NR;0;NR;NR;;5298.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;27;1;O;8.2;81;NR;0;NR;NR;;5567.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;27;1;O;8.23;72;NR;0;NR;NR;;1252.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;27;1;O;8.26;72;NR;0;NR;NR;;1251.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;27;1;O;8.5;67;NR;0;NR;NR;;5781.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;27;1;O;8.6;81;NR;0;NR;NR;;5565.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;27;1;O;8.8;67;NR;0;NR;NR;;5779.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;27;1;O;8.9;67;NR;0;NR;NR;;5780.0
TE;ITA;10;PEC;2013;6;28;65;B;ARIS;FOL;m;F;0;27;1;O;9.3;42;NR;0;NR;NR;;5297.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;28;1;O;6.8;39;NR;0;NR;NR;;1902.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;28;1;O;7.17;72;NR;0;NR;NR;;1258.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;28;1;O;7.7;81;NR;0;NR;NR;;5569.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;28;1;O;7.7;67;NR;0;NR;NR;;5785.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;28;1;O;7.8;81;NR;0;NR;NR;;5571.0
TE;ITA;10;PEC;2013;7;1;19;B;ARIS;FOL;m;F;0;28;1;O;7.9;39;NR;0;NR;NR;;1901.0
TE;ITA;10;PEC;2013;6;28;67;B;ARIS;FOL;m;F;0;28;1;O;8.02;22;NR;0;NR;NR;;5392.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;28;1;O;8.1;67;NR;0;NR;NR;;5783.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;28;1;O;8.17;72;NR;0;NR;NR;;1259.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;28;1;O;8.2;67;NR;0;NR;NR;;5784.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;28;1;O;8.3;67;NR;0;NR;NR;;5782.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;28;1;O;8.31;72;NR;0;NR;NR;;1262.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;28;1;O;8.37;72;NR;0;NR;NR;;1260.0
TE;ITA;10;PEC;2013;6;24;69;B;ARIS;FOL;m;F;0;28;1;O;8.4;67;NR;0;NR;NR;;5786.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;28;1;O;8.45;63;NR;0;NR;NR;;863.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;28;1;O;8.47;72;NR;0;NR;NR;;1256.0
TE;ITA;10;PEC;2013;7;5;29;B;ARIS;FOL;m;F;0;28;1;O;8.5;56;NR;0;NR;NR;;2506.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;28;1;O;8.58;63;NR;0;NR;NR;;864.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;28;1;O;8.58;72;NR;0;NR;NR;;1257.0
TE;ITA;10;PEC;2013;6;28;67;B;ARIS;FOL;m;F;0;28;1;O;8.6;22;NR;0;NR;NR;;5393.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;28;1;O;8.7;81;NR;0;NR;NR;;5572.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;28;1;O;8.73;63;NR;0;NR;NR;;865.0
TE;ITA;10;PEC;2013;7;2;11;B;ARIS;FOL;m;F;0;28;1;O;8.8;17;NR;0;NR;NR;;984.0
TE;ITA;10;PEC;2013;6;26;68;B;ARIS;FOL;m;F;0;28;1;O;8.8;81;NR;0;NR;NR;;5573.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;28;1;O;8.82;72;NR;0;NR;NR;;1261.0
TE;ITA;10;PEC;2013;7;1;14;B;ARIS;FOL;m;F;0;28;2;A;9.0;72;NR;0;NR;NR;;1263.0
TE;ITA;10;PEC;2013;7;2;10;B;ARIS;FOL;m;F;0;28;1;O;9.02;63;NR;0;NR;NR;;862.0
