TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;FAUNISTIC_CATEGORY;GENUS;SPECIES;LENGTH_CLASSES_CODE;SEX;NO_PER_SEX_MEASURED_IN_SUB_SAMPLE_FOR_OTOLITH;LENGTH_CLASS;MATURITY;MATSUB;INDIVIDUAL_WEIGHT;NO_PER_SEX_MEASURED_IN_SUB_SAMPLE_FOR_WEIGHT;OTOLITH_SAMPLED;NO_PER_SEX_MEASURED_IN_SUB_SAMPLE_FOR_AGEING;OTOLITH_READ;AGE;OTOLITH_CODE;RECORD_NUMBER
TE;ITA;10;PEC;2012;6;21;66;B;ARIS;FOL;m;F;0;25;1;O;6.5;34;NR;0;NR;NR;;4924.0
TE;ITA;10;PEC;2012;6;25;29;B;ARIS;FOL;m;F;0;25;1;O;6.54;19;NR;0;NR;NR;;2082.0
TE;ITA;10;PEC;2012;6;29;11;B;ARIS;FOL;m;F;0;25;1;O;6.7;16;NR;0;NR;NR;;827.0
TE;ITA;10;PEC;2012;6;27;14;B;ARIS;FOL;m;F;0;25;1;O;6.7;15;NR;0;NR;NR;;1170.0
TE;ITA;10;PEC;2012;6;26;22;B;ARIS;FOL;m;F;0;25;1;O;6.7;14;NR;0;NR;NR;;1689.0
TE;ITA;10;PEC;2012;6;26;22;B;ARIS;FOL;m;F;0;25;1;O;6.8;14;NR;0;NR;NR;;1692.0
TE;ITA;10;PEC;2012;6;26;23;B;ARIS;FOL;m;F;0;25;1;O;6.8;24;NR;0;NR;NR;;1759.0
TE;ITA;10;PEC;2012;6;25;29;B;ARIS;FOL;m;F;0;25;1;O;6.85;19;NR;0;NR;NR;;2083.0
TE;ITA;10;PEC;2012;6;26;22;B;ARIS;FOL;m;F;0;25;1;O;7.0;14;NR;0;NR;NR;;1691.0
TE;ITA;10;PEC;2012;6;26;22;B;ARIS;FOL;m;F;0;25;1;O;7.01;14;NR;0;NR;NR;;1690.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;26;1;O;5.8;97;NR;0;NR;NR;;5176.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;26;1;O;5.85;97;NR;0;NR;NR;;5173.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;26;1;O;5.92;97;NR;0;NR;NR;;5171.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;26;1;O;6.1;97;NR;0;NR;NR;;5182.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;26;1;O;6.2;97;NR;0;NR;NR;;5178.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;26;1;O;6.3;97;NR;0;NR;NR;;5181.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;26;1;O;6.4;97;NR;0;NR;NR;;5179.0
TE;ITA;10;PEC;2012;6;27;14;B;ARIS;FOL;m;F;0;26;1;O;6.6;15;NR;0;NR;NR;;1173.0
TE;ITA;10;PEC;2012;6;21;66;B;ARIS;FOL;m;F;0;26;1;O;6.6;34;NR;0;NR;NR;;4927.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;26;1;O;6.6;97;NR;0;NR;NR;;5186.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;26;1;O;6.68;97;NR;0;NR;NR;;5172.0
TE;ITA;10;PEC;2012;6;21;65;B;ARIS;FOL;m;F;0;26;1;O;6.8;40;NR;0;NR;NR;;4795.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;26;1;O;6.8;97;NR;0;NR;NR;;5177.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;26;1;O;6.81;97;NR;0;NR;NR;;5185.0
TE;ITA;10;PEC;2012;6;25;29;B;ARIS;FOL;m;F;0;26;1;O;6.93;19;NR;0;NR;NR;;2085.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;26;1;O;7.0;97;NR;0;NR;NR;;5184.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;26;1;O;7.05;97;NR;0;NR;NR;;5175.0
TE;ITA;10;PEC;2012;6;27;14;B;ARIS;FOL;m;F;0;26;1;O;7.1;15;NR;0;NR;NR;;1174.0
TE;ITA;10;PEC;2012;6;26;23;B;ARIS;FOL;m;F;0;26;1;O;7.3;24;NR;0;NR;NR;;1761.0
TE;ITA;10;PEC;2012;6;26;19;B;ARIS;FOL;m;F;0;26;1;O;7.46;27;NR;0;NR;NR;;1553.0
TE;ITA;10;PEC;2012;6;18;69;B;ARIS;FOL;m;F;0;26;1;O;7.48;25;NR;0;NR;NR;;5389.0
TE;ITA;10;PEC;2012;6;26;22;B;ARIS;FOL;m;F;0;26;1;O;7.5;14;NR;0;NR;NR;;1694.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;26;1;O;7.6;97;NR;0;NR;NR;;5180.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;26;1;O;7.61;97;NR;0;NR;NR;;5183.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;26;1;O;7.67;97;NR;0;NR;NR;;5174.0
TE;ITA;10;PEC;2012;6;26;22;B;ARIS;FOL;m;F;0;26;1;O;7.7;14;NR;0;NR;NR;;1695.0
TE;ITA;10;PEC;2012;6;26;23;B;ARIS;FOL;m;F;0;26;1;O;7.9;24;NR;0;NR;NR;;1762.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;27;1;O;6.5;97;NR;0;NR;NR;;5210.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;27;1;O;6.7;97;NR;0;NR;NR;;5212.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;27;1;O;6.8;97;NR;0;NR;NR;;5216.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;27;1;O;6.92;97;NR;0;NR;NR;;5205.0
TE;ITA;10;PEC;2012;6;27;14;B;ARIS;FOL;m;F;0;27;1;O;7.0;15;NR;0;NR;NR;;1178.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;27;1;O;7.0;97;NR;0;NR;NR;;5211.0
TE;ITA;10;PEC;2012;6;29;7;B;ARIS;FOL;m;F;0;27;1;O;7.2;11;NR;0;NR;NR;;334.0
TE;ITA;10;PEC;2012;6;27;14;B;ARIS;FOL;m;F;0;27;1;O;7.2;15;NR;0;NR;NR;;1176.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;27;1;O;7.2;97;NR;0;NR;NR;;5208.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;27;1;O;7.4;97;NR;0;NR;NR;;5215.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;27;1;O;7.41;97;NR;0;NR;NR;;5218.0
TE;ITA;10;PEC;2012;6;25;29;B;ARIS;FOL;m;F;0;27;1;O;7.53;19;NR;0;NR;NR;;2088.0
TE;ITA;10;PEC;2012;6;27;14;B;ARIS;FOL;m;F;0;27;1;O;7.6;15;NR;0;NR;NR;;1179.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;27;1;O;7.7;97;NR;0;NR;NR;;5209.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;27;1;O;7.71;97;NR;0;NR;NR;;5217.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;27;1;O;7.72;97;NR;0;NR;NR;;5207.0
TE;ITA;10;PEC;2012;6;26;19;B;ARIS;FOL;m;F;0;27;1;O;7.74;27;NR;0;NR;NR;;1554.0
TE;ITA;10;PEC;2012;6;21;65;B;ARIS;FOL;m;F;0;27;1;O;7.8;40;NR;0;NR;NR;;4799.0
TE;ITA;10;PEC;2012;6;27;14;B;ARIS;FOL;m;F;0;27;1;O;7.9;15;NR;0;NR;NR;;1177.0
TE;ITA;10;PEC;2012;6;21;65;B;ARIS;FOL;m;F;0;27;1;O;7.9;40;NR;0;NR;NR;;4798.0
TE;ITA;10;PEC;2012;6;21;66;B;ARIS;FOL;m;F;0;27;1;O;7.9;34;NR;0;NR;NR;;4928.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;27;1;O;7.98;97;NR;0;NR;NR;;5206.0
TE;ITA;10;PEC;2012;6;26;22;B;ARIS;FOL;m;F;0;27;1;O;8.1;14;NR;0;NR;NR;;1700.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;27;1;O;8.1;97;NR;0;NR;NR;;5213.0
TE;ITA;10;PEC;2012;6;26;22;B;ARIS;FOL;m;F;0;27;1;O;8.3;14;NR;0;NR;NR;;1701.0
TE;ITA;10;PEC;2012;6;26;23;B;ARIS;FOL;m;F;0;27;1;O;8.5;24;NR;0;NR;NR;;1766.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;27;1;O;8.5;97;NR;0;NR;NR;;5214.0
TE;ITA;10;PEC;2012;6;26;22;B;ARIS;FOL;m;F;0;27;1;O;8.6;14;NR;0;NR;NR;;1702.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;6.4;97;NR;0;NR;NR;;5245.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;6.9;97;NR;0;NR;NR;;5237.0
TE;ITA;10;PEC;2012;6;21;66;B;ARIS;FOL;m;F;0;28;1;O;7.0;34;NR;0;NR;NR;;4932.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;7.2;97;NR;0;NR;NR;;5243.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;7.37;97;NR;0;NR;NR;;5235.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;7.4;97;NR;0;NR;NR;;5246.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;7.5;97;NR;0;NR;NR;;5240.0
TE;ITA;10;PEC;2012;6;27;14;B;ARIS;FOL;m;F;0;28;1;O;7.6;15;NR;0;NR;NR;;1182.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;7.7;97;NR;0;NR;NR;;5241.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;7.8;97;NR;0;NR;NR;;5244.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;7.81;97;NR;0;NR;NR;;5250.0
TE;ITA;10;PEC;2012;6;27;14;B;ARIS;FOL;m;F;0;28;1;O;7.9;15;NR;0;NR;NR;;1183.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;7.9;97;NR;0;NR;NR;;5251.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;8.0;97;NR;0;NR;NR;;5252.0
TE;ITA;10;PEC;2012;6;21;66;B;ARIS;FOL;m;F;0;28;1;O;8.1;34;NR;0;NR;NR;;4933.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;8.2;97;NR;0;NR;NR;;5239.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;8.21;97;NR;0;NR;NR;;5242.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;8.22;97;NR;0;NR;NR;;5249.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;8.5;97;NR;0;NR;NR;;5248.0
TE;ITA;10;PEC;2012;6;21;65;B;ARIS;FOL;m;F;0;28;1;O;8.6;40;NR;0;NR;NR;;4802.0
TE;ITA;10;PEC;2012;6;21;65;B;ARIS;FOL;m;F;0;28;1;O;8.61;40;NR;0;NR;NR;;4803.0
TE;ITA;10;PEC;2012;6;29;8;B;ARIS;FOL;m;F;0;28;1;O;8.62;5;NR;0;NR;NR;;465.0
TE;ITA;10;PEC;2012;6;28;1;B;ARIS;FOL;m;F;0;28;1;O;8.8;2;NR;0;NR;NR;;3.0
TE;ITA;10;PEC;2012;6;21;66;B;ARIS;FOL;m;F;0;28;1;O;8.8;34;NR;0;NR;NR;;4934.0
TE;ITA;10;PEC;2012;6;25;29;B;ARIS;FOL;m;F;0;28;1;O;8.87;19;NR;0;NR;NR;;2089.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;8.9;97;NR;0;NR;NR;;5236.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;8.91;97;NR;0;NR;NR;;5247.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;28;1;O;9.0;97;NR;0;NR;NR;;5238.0
TE;ITA;10;PEC;2012;6;29;8;B;ARIS;FOL;m;F;0;28;1;O;9.39;5;NR;0;NR;NR;;466.0
TE;ITA;10;PEC;2012;6;26;19;B;ARIS;FOL;m;F;0;28;1;O;9.4;27;NR;0;NR;NR;;1556.0
TE;ITA;10;PEC;2012;6;29;8;B;ARIS;FOL;m;F;0;28;1;O;9.69;5;NR;0;NR;NR;;464.0
TE;ITA;10;PEC;2012;6;26;19;B;ARIS;FOL;m;F;0;28;1;O;9.8;27;NR;0;NR;NR;;1555.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;29;1;O;7.3;97;NR;0;NR;NR;;5281.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;29;1;O;8.1;97;NR;0;NR;NR;;5276.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;29;1;O;8.11;97;NR;0;NR;NR;;5280.0
TE;ITA;10;PEC;2012;6;21;66;B;ARIS;FOL;m;F;0;29;1;O;8.2;34;NR;0;NR;NR;;4936.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;29;1;O;8.35;97;NR;0;NR;NR;;5267.0
TE;ITA;10;PEC;2012;6;21;66;B;ARIS;FOL;m;F;0;29;1;O;8.4;34;NR;0;NR;NR;;4937.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;29;1;O;8.63;97;NR;0;NR;NR;;5270.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;29;1;O;8.7;97;NR;0;NR;NR;;5277.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;29;1;O;8.71;97;NR;0;NR;NR;;5279.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;29;1;O;9.0;97;NR;0;NR;NR;;5274.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;29;1;O;9.24;97;NR;0;NR;NR;;5269.0
TE;ITA;10;PEC;2012;6;21;65;B;ARIS;FOL;m;F;0;29;1;O;9.3;40;NR;0;NR;NR;;4806.0
TE;ITA;10;PEC;2012;6;21;65;B;ARIS;FOL;m;F;0;29;1;O;9.31;40;NR;0;NR;NR;;4808.0
TE;ITA;10;PEC;2012;6;27;14;B;ARIS;FOL;m;F;0;29;1;O;9.4;15;NR;0;NR;NR;;1185.0
TE;ITA;10;PEC;2012;6;28;1;B;ARIS;FOL;m;F;0;29;1;O;9.5;2;NR;0;NR;NR;;4.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;29;1;O;9.5;97;NR;0;NR;NR;;5278.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;29;1;O;9.58;97;NR;0;NR;NR;;5268.0
TE;ITA;10;PEC;2012;6;21;66;B;ARIS;FOL;m;F;0;29;1;O;9.6;34;NR;0;NR;NR;;4938.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;29;1;O;9.8;97;NR;0;NR;NR;;5271.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;29;1;O;9.81;97;NR;0;NR;NR;;5272.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;29;1;O;9.9;97;NR;0;NR;NR;;5273.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;29;1;O;9.91;97;NR;0;NR;NR;;5275.0
TE;ITA;10;PEC;2012;6;26;23;B;ARIS;FOL;m;F;0;29;1;O;10.6;24;NR;0;NR;NR;;1769.0
TE;ITA;10;PEC;2012;6;21;65;B;ARIS;FOL;m;F;0;29;1;O;11.1;40;NR;0;NR;NR;;4807.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;30;1;O;7.8;97;NR;0;NR;NR;;5296.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;30;1;O;8.7;97;NR;0;NR;NR;;5298.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;30;1;O;8.71;97;NR;0;NR;NR;;5299.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;30;1;O;8.8;97;NR;0;NR;NR;;5291.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;30;1;O;9.1;97;NR;0;NR;NR;;5290.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;30;1;O;9.11;97;NR;0;NR;NR;;5294.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;30;1;O;9.12;97;NR;0;NR;NR;;5295.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;30;1;O;9.32;97;NR;0;NR;NR;;5289.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;30;1;O;9.4;97;NR;0;NR;NR;;5297.0
TE;ITA;10;PEC;2012;6;18;69;B;ARIS;FOL;m;F;0;30;2;A;9.52;25;NR;0;NR;NR;;5398.0
TE;ITA;10;PEC;2012;6;25;29;B;ARIS;FOL;m;F;0;30;1;O;9.67;19;NR;0;NR;NR;;2092.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;30;1;O;9.7;97;NR;0;NR;NR;;5292.0
TE;ITA;10;PEC;2012;6;21;66;B;ARIS;FOL;m;F;0;30;1;O;9.9;34;NR;0;NR;NR;;4943.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;30;1;O;10.0;97;NR;0;NR;NR;;5300.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;30;1;O;10.3;97;NR;0;NR;NR;;5293.0
TE;ITA;10;PEC;2012;6;29;8;B;ARIS;FOL;m;F;0;30;1;O;11.08;5;NR;0;NR;NR;;467.0
TE;ITA;10;PEC;2012;6;20;70;B;ARIS;FOL;m;F;0;30;1;O;12.3;4;NR;0;NR;NR;;5545.0
TE;ITA;10;PEC;2012;6;19;68;B;ARIS;FOL;m;F;0;31;1;O;9.18;97;NR;0;NR;NR;;5306.0
