TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;FAUNISTIC_CATEGORY;GENUS;SPECIES;LENGTH_CLASSES_CODE;SEX;NO_PER_SEX_MEASURED_IN_SUB_SAMPLE_FOR_OTOLITH;LENGTH_CLASS;MATURITY;MATSUB;INDIVIDUAL_WEIGHT;NO_PER_SEX_MEASURED_IN_SUB_SAMPLE_FOR_WEIGHT;OTOLITH_SAMPLED;NO_PER_SEX_MEASURED_IN_SUB_SAMPLE_FOR_AGEING;OTOLITH_READ;AGE;OTOLITH_CODE;RECORD_NUMBER
TE;ITA;10;PEC;2014;9;8;33;B;ARIS;FOL;m;F;0;30;1;O;9.0;16;NR;0;NR;NR;;1634.0
TE;ITA;10;PEC;2014;9;6;65;B;ARIS;FOL;m;F;0;30;1;O;13.5;16;NR;0;NR;NR;;3742.0
TE;ITA;10;PEC;2014;9;5;69;B;ARIS;FOL;m;F;0;31;1;O;11.0;24;NR;0;NR;NR;;3996.0
TE;ITA;10;PEC;2014;9;5;69;B;ARIS;FOL;m;F;0;31;1;O;11.1;24;NR;0;NR;NR;;3997.0
TE;ITA;10;PEC;2014;9;5;69;B;ARIS;FOL;m;F;0;31;2;A;12.2;24;NR;0;NR;NR;;3998.0
TE;ITA;10;PEC;2014;9;10;7;B;ARIS;FOL;m;F;0;31;1;O;12.23;11;NR;0;NR;NR;;330.0
TE;ITA;10;PEC;2014;9;5;69;B;ARIS;FOL;m;F;0;31;1;O;12.4;24;NR;0;NR;NR;;3999.0
TE;ITA;10;PEC;2014;9;5;69;B;ARIS;FOL;m;F;0;32;1;O;11.5;24;NR;0;NR;NR;;4000.0
TE;ITA;10;PEC;2014;9;6;66;B;ARIS;FOL;m;F;0;32;1;O;11.8;11;NR;0;NR;NR;;3778.0
TE;ITA;10;PEC;2014;9;6;65;B;ARIS;FOL;m;F;0;32;1;O;12.7;16;NR;0;NR;NR;;3743.0
TE;ITA;10;PEC;2014;9;8;33;B;ARIS;FOL;m;F;0;32;1;O;12.9;16;NR;0;NR;NR;;1635.0
TE;ITA;10;PEC;2014;9;4;68;B;ARIS;FOL;m;F;0;32;1;O;13.4;16;NR;0;NR;NR;;3875.0
TE;ITA;10;PEC;2014;9;10;7;B;ARIS;FOL;m;F;0;33;1;O;11.67;11;NR;0;NR;NR;;331.0
TE;ITA;10;PEC;2014;9;10;7;B;ARIS;FOL;m;F;0;33;1;O;12.37;11;NR;0;NR;NR;;332.0
TE;ITA;10;PEC;2014;9;4;64;B;ARIS;FOL;m;F;0;33;1;O;12.9;6;NR;0;NR;NR;;3690.0
TE;ITA;10;PEC;2014;9;4;64;B;ARIS;FOL;m;F;0;33;1;O;13.2;6;NR;0;NR;NR;;3691.0
TE;ITA;10;PEC;2014;9;5;69;B;ARIS;FOL;m;F;0;33;1;O;13.3;24;NR;0;NR;NR;;4001.0
TE;ITA;10;PEC;2014;9;4;68;B;ARIS;FOL;m;F;0;33;1;O;13.9;16;NR;0;NR;NR;;3876.0
TE;ITA;10;PEC;2014;9;10;7;B;ARIS;FOL;m;F;0;33;1;O;14.1;11;NR;0;NR;NR;;333.0
TE;ITA;10;PEC;2014;9;5;69;B;ARIS;FOL;m;F;0;34;1;O;14.1;24;NR;0;NR;NR;;4002.0
TE;ITA;10;PEC;2014;9;4;68;B;ARIS;FOL;m;F;0;34;1;O;14.5;16;NR;0;NR;NR;;3877.0
TE;ITA;10;PEC;2014;9;10;7;B;ARIS;FOL;m;F;0;34;1;O;14.76;11;NR;0;NR;NR;;334.0
TE;ITA;10;PEC;2014;9;10;7;B;ARIS;FOL;m;F;0;34;1;O;15.09;11;NR;0;NR;NR;;335.0
TE;ITA;10;PEC;2014;9;6;66;B;ARIS;FOL;m;F;0;35;1;O;14.6;11;NR;0;NR;NR;;3779.0
TE;ITA;10;PEC;2014;9;4;64;B;ARIS;FOL;m;F;0;35;1;O;14.9;6;NR;0;NR;NR;;3692.0
TE;ITA;10;PEC;2014;9;6;66;B;ARIS;FOL;m;F;0;35;2;E;15.9;11;NR;0;NR;NR;;3780.0
TE;ITA;10;PEC;2014;9;6;66;B;ARIS;FOL;m;F;0;36;1;O;15.1;11;NR;0;NR;NR;;3781.0
TE;ITA;10;PEC;2014;9;5;69;B;ARIS;FOL;m;F;0;40;2;E;21.5;24;NR;0;NR;NR;;4003.0
TE;ITA;10;PEC;2014;9;4;68;B;ARIS;FOL;m;F;0;41;2;D;25.7;16;NR;0;NR;NR;;3878.0
TE;ITA;10;PEC;2014;9;6;66;B;ARIS;FOL;m;F;0;42;2;E;24.3;11;NR;0;NR;NR;;3782.0
TE;ITA;10;PEC;2014;9;4;64;B;ARIS;FOL;m;F;0;42;2;E;24.6;6;NR;0;NR;NR;;3693.0
TE;ITA;10;PEC;2014;9;5;69;B;ARIS;FOL;m;F;0;42;2;E;24.7;24;NR;0;NR;NR;;4004.0
TE;ITA;10;PEC;2014;9;5;69;B;ARIS;FOL;m;F;0;42;2;C;25.3;24;NR;0;NR;NR;;4005.0
TE;ITA;10;PEC;2014;9;6;66;B;ARIS;FOL;m;F;0;42;2;D;29.1;11;NR;0;NR;NR;;3783.0
TE;ITA;10;PEC;2014;9;5;69;B;ARIS;FOL;m;F;0;43;2;E;22.7;24;NR;0;NR;NR;;4006.0
TE;ITA;10;PEC;2014;9;5;69;B;ARIS;FOL;m;F;0;43;2;C;25.9;24;NR;0;NR;NR;;4007.0
TE;ITA;10;PEC;2014;9;4;68;B;ARIS;FOL;m;F;0;43;2;D;28.1;16;NR;0;NR;NR;;3879.0
TE;ITA;10;PEC;2014;9;8;29;B;ARIS;FOL;m;F;0;43;2;B;36.2;16;NR;0;NR;NR;;1338.0
TE;ITA;10;PEC;2014;9;8;33;B;ARIS;FOL;m;F;0;44;2;E;26.3;16;NR;0;NR;NR;;1636.0
TE;ITA;10;PEC;2014;9;8;33;B;ARIS;FOL;m;F;0;44;2;E;26.4;16;NR;0;NR;NR;;1637.0
TE;ITA;10;PEC;2014;9;10;10;B;ARIS;FOL;m;F;0;44;2;B;28.69;7;NR;0;NR;NR;;506.0
TE;ITA;10;PEC;2014;9;5;69;B;ARIS;FOL;m;F;0;44;2;E;28.9;24;NR;0;NR;NR;;4008.0
TE;ITA;10;PEC;2014;9;10;10;B;ARIS;FOL;m;F;0;45;2;E;24.64;7;NR;0;NR;NR;;507.0
TE;ITA;10;PEC;2014;9;14;39;B;ARIS;FOL;m;F;0;45;2;E;26.5;14;NR;0;NR;NR;;2099.0
TE;ITA;10;PEC;2014;9;7;44;B;ARIS;FOL;m;F;0;45;2;E;27.0;8;NR;0;NR;NR;;2301.0
TE;ITA;10;PEC;2014;9;7;43;B;ARIS;FOL;m;F;0;45;2;E;28.5;5;NR;0;NR;NR;;2268.0
TE;ITA;10;PEC;2014;9;14;39;B;ARIS;FOL;m;F;0;45;2;E;29.2;14;NR;0;NR;NR;;2100.0
TE;ITA;10;PEC;2014;9;6;65;B;ARIS;FOL;m;F;0;45;2;E;29.4;16;NR;0;NR;NR;;3744.0
TE;ITA;10;PEC;2014;9;7;42;B;ARIS;FOL;m;F;0;45;2;E;29.7;9;NR;0;NR;NR;;2235.0
TE;ITA;10;PEC;2014;9;5;69;B;ARIS;FOL;m;F;0;45;2;C;29.9;24;NR;0;NR;NR;;4009.0
TE;ITA;10;PEC;2014;9;5;69;B;ARIS;FOL;m;F;0;45;2;E;30.5;24;NR;0;NR;NR;;4010.0
TE;ITA;10;PEC;2014;9;6;65;B;ARIS;FOL;m;F;0;45;2;D;30.7;16;NR;0;NR;NR;;3745.0
TE;ITA;10;PEC;2014;9;13;24;B;ARIS;FOL;m;F;0;45;2;E;32.9;11;NR;0;NR;NR;;1132.0
TE;ITA;10;PEC;2014;9;8;29;B;ARIS;FOL;m;F;0;46;2;E;27.0;16;NR;0;NR;NR;;1339.0
TE;ITA;10;PEC;2014;9;8;29;B;ARIS;FOL;m;F;0;46;2;E;28.7;16;NR;0;NR;NR;;1340.0
TE;ITA;10;PEC;2014;9;10;10;B;ARIS;FOL;m;F;0;46;2;B;29.1;7;NR;0;NR;NR;;508.0
TE;ITA;10;PEC;2014;9;8;33;B;ARIS;FOL;m;F;0;46;2;E;29.3;16;NR;0;NR;NR;;1638.0
TE;ITA;10;PEC;2014;9;10;10;B;ARIS;FOL;m;F;0;46;2;B;29.51;7;NR;0;NR;NR;;509.0
TE;ITA;10;PEC;2014;9;6;67;B;ARIS;FOL;m;F;0;46;2;E;30.09;7;NR;0;NR;NR;;3829.0
TE;ITA;10;PEC;2014;9;6;67;B;ARIS;FOL;m;F;0;46;2;E;30.56;7;NR;0;NR;NR;;3830.0
TE;ITA;10;PEC;2014;9;10;7;B;ARIS;FOL;m;F;0;46;2;E;31.83;11;NR;0;NR;NR;;336.0
TE;ITA;10;PEC;2014;9;9;19;B;ARIS;FOL;m;F;0;46;2;C;34.45;25;NR;0;NR;NR;;933.0
TE;ITA;10;PEC;2014;9;9;19;B;ARIS;FOL;m;F;0;46;2;E;35.59;25;NR;0;NR;NR;;934.0
TE;ITA;10;PEC;2014;9;13;24;B;ARIS;FOL;m;F;0;47;2;E;29.9;11;NR;0;NR;NR;;1133.0
TE;ITA;10;PEC;2014;9;10;10;B;ARIS;FOL;m;F;0;47;2;E;30.3;7;NR;0;NR;NR;;510.0
TE;ITA;10;PEC;2014;9;6;67;B;ARIS;FOL;m;F;0;47;2;E;31.0;7;NR;0;NR;NR;;3831.0
TE;ITA;10;PEC;2014;9;13;24;B;ARIS;FOL;m;F;0;47;2;E;31.2;11;NR;0;NR;NR;;1134.0
TE;ITA;10;PEC;2014;9;10;10;B;ARIS;FOL;m;F;0;47;2;B;31.85;7;NR;0;NR;NR;;511.0
TE;ITA;10;PEC;2014;9;9;18;B;ARIS;FOL;m;F;0;47;2;E;32.0;6;NR;0;NR;NR;;908.0
TE;ITA;10;PEC;2014;9;6;65;B;ARIS;FOL;m;F;0;47;2;E;32.1;16;NR;0;NR;NR;;3746.0
TE;ITA;10;PEC;2014;9;6;65;B;ARIS;FOL;m;F;0;47;2;B;32.8;16;NR;0;NR;NR;;3747.0
TE;ITA;10;PEC;2014;9;8;33;B;ARIS;FOL;m;F;0;47;2;E;33.4;16;NR;0;NR;NR;;1639.0
TE;ITA;10;PEC;2014;9;8;33;B;ARIS;FOL;m;F;0;47;2;C;33.9;16;NR;0;NR;NR;;1640.0
TE;ITA;10;PEC;2014;9;6;65;B;ARIS;FOL;m;F;0;47;2;C;34.3;16;NR;0;NR;NR;;3748.0
TE;ITA;10;PEC;2014;9;4;68;B;ARIS;FOL;m;F;0;47;2;E;34.8;16;NR;0;NR;NR;;3880.0
TE;ITA;10;PEC;2014;9;5;69;B;ARIS;FOL;m;F;0;48;2;E;32.2;24;NR;0;NR;NR;;4011.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;48;2;E;33.2;24;NR;0;NR;NR;;590.0
TE;ITA;10;PEC;2014;9;14;39;B;ARIS;FOL;m;F;0;48;2;E;33.6;14;NR;0;NR;NR;;2101.0
TE;ITA;10;PEC;2014;9;14;39;B;ARIS;FOL;m;F;0;48;2;E;34.4;14;NR;0;NR;NR;;2102.0
TE;ITA;10;PEC;2014;9;4;68;B;ARIS;FOL;m;F;0;48;2;C;34.5;16;NR;0;NR;NR;;3881.0
TE;ITA;10;PEC;2014;9;6;65;B;ARIS;FOL;m;F;0;48;2;C;34.6;16;NR;0;NR;NR;;3749.0
TE;ITA;10;PEC;2014;9;8;33;B;ARIS;FOL;m;F;0;48;2;E;34.7;16;NR;0;NR;NR;;1641.0
TE;ITA;10;PEC;2014;9;4;68;B;ARIS;FOL;m;F;0;48;2;D;34.7;16;NR;0;NR;NR;;3882.0
TE;ITA;10;PEC;2014;9;13;24;B;ARIS;FOL;m;F;0;48;2;E;35.1;11;NR;0;NR;NR;;1135.0
TE;ITA;10;PEC;2014;9;8;29;B;ARIS;FOL;m;F;0;48;2;D;35.7;16;NR;0;NR;NR;;1341.0
TE;ITA;10;PEC;2014;9;7;44;B;ARIS;FOL;m;F;0;48;2;E;35.7;8;NR;0;NR;NR;;2302.0
TE;ITA;10;PEC;2014;9;7;43;B;ARIS;FOL;m;F;0;49;2;E;33.2;5;NR;0;NR;NR;;2269.0
TE;ITA;10;PEC;2014;9;8;33;B;ARIS;FOL;m;F;0;49;2;C;33.8;16;NR;0;NR;NR;;1642.0
TE;ITA;10;PEC;2014;9;9;19;B;ARIS;FOL;m;F;0;49;2;E;34.49;25;NR;0;NR;NR;;935.0
TE;ITA;10;PEC;2014;9;6;67;B;ARIS;FOL;m;F;0;49;2;B;34.68;7;NR;0;NR;NR;;3832.0
TE;ITA;10;PEC;2014;9;6;66;B;ARIS;FOL;m;F;0;49;2;D;34.7;11;NR;0;NR;NR;;3784.0
TE;ITA;10;PEC;2014;9;4;68;B;ARIS;FOL;m;F;0;49;2;D;36.1;16;NR;0;NR;NR;;3883.0
TE;ITA;10;PEC;2014;9;7;44;B;ARIS;FOL;m;F;0;49;2;C;36.2;8;NR;0;NR;NR;;2303.0
TE;ITA;10;PEC;2014;9;10;7;B;ARIS;FOL;m;F;0;49;2;E;37.37;11;NR;0;NR;NR;;337.0
TE;ITA;10;PEC;2014;9;14;39;B;ARIS;FOL;m;F;0;49;2;C;37.9;14;NR;0;NR;NR;;2103.0
TE;ITA;10;PEC;2014;9;7;43;B;ARIS;FOL;m;F;0;50;2;E;33.7;5;NR;0;NR;NR;;2270.0
TE;ITA;10;PEC;2014;9;6;66;B;ARIS;FOL;m;F;0;50;2;D;37.5;11;NR;0;NR;NR;;3785.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;50;2;B;38.5;24;NR;0;NR;NR;;591.0
TE;ITA;10;PEC;2014;9;9;19;B;ARIS;FOL;m;F;0;50;2;E;38.65;25;NR;0;NR;NR;;936.0
TE;ITA;10;PEC;2014;9;7;42;B;ARIS;FOL;m;F;0;50;2;C;38.7;9;NR;0;NR;NR;;2236.0
TE;ITA;10;PEC;2014;9;8;33;B;ARIS;FOL;m;F;0;50;2;C;38.9;16;NR;0;NR;NR;;1643.0
TE;ITA;10;PEC;2014;9;7;44;B;ARIS;FOL;m;F;0;50;2;E;39.2;8;NR;0;NR;NR;;2304.0
TE;ITA;10;PEC;2014;9;4;68;B;ARIS;FOL;m;F;0;50;2;C;39.8;16;NR;0;NR;NR;;3884.0
TE;ITA;10;PEC;2014;9;9;19;B;ARIS;FOL;m;F;0;50;2;E;40.43;25;NR;0;NR;NR;;937.0
TE;ITA;10;PEC;2014;9;6;65;B;ARIS;FOL;m;F;0;50;2;C;40.9;16;NR;0;NR;NR;;3750.0
TE;ITA;10;PEC;2014;9;6;65;B;ARIS;FOL;m;F;0;50;2;D;40.9;16;NR;0;NR;NR;;3751.0
TE;ITA;10;PEC;2014;9;8;33;B;ARIS;FOL;m;F;0;50;2;C;41.3;16;NR;0;NR;NR;;1644.0
TE;ITA;10;PEC;2014;9;14;39;B;ARIS;FOL;m;F;0;50;2;E;42.1;14;NR;0;NR;NR;;2104.0
TE;ITA;10;PEC;2014;9;6;66;B;ARIS;FOL;m;F;0;51;2;D;36.1;11;NR;0;NR;NR;;3786.0
TE;ITA;10;PEC;2014;9;6;67;B;ARIS;FOL;m;F;0;51;2;D;37.8;7;NR;0;NR;NR;;3833.0
TE;ITA;10;PEC;2014;9;8;29;B;ARIS;FOL;m;F;0;51;2;B;38.6;16;NR;0;NR;NR;;1342.0
TE;ITA;10;PEC;2014;9;13;24;B;ARIS;FOL;m;F;0;51;2;E;41.1;11;NR;0;NR;NR;;1136.0
TE;ITA;10;PEC;2014;9;7;44;B;ARIS;FOL;m;F;0;51;2;E;42.3;8;NR;0;NR;NR;;2305.0
TE;ITA;10;PEC;2014;9;6;65;B;ARIS;FOL;m;F;0;51;2;C;44.0;16;NR;0;NR;NR;;3752.0
TE;ITA;10;PEC;2014;9;13;24;B;ARIS;FOL;m;F;0;52;2;E;39.9;11;NR;0;NR;NR;;1137.0
TE;ITA;10;PEC;2014;9;8;29;B;ARIS;FOL;m;F;0;52;2;E;40.4;16;NR;0;NR;NR;;1343.0
TE;ITA;10;PEC;2014;9;6;66;B;ARIS;FOL;m;F;0;52;2;D;41.8;11;NR;0;NR;NR;;3787.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;52;2;C;42.2;24;NR;0;NR;NR;;592.0
TE;ITA;10;PEC;2014;9;7;44;B;ARIS;FOL;m;F;0;52;2;E;42.6;8;NR;0;NR;NR;;2306.0
TE;ITA;10;PEC;2014;9;6;67;B;ARIS;FOL;m;F;0;52;2;D;43.3;7;NR;0;NR;NR;;3834.0
TE;ITA;10;PEC;2014;9;9;19;B;ARIS;FOL;m;F;0;52;2;B;43.82;25;NR;0;NR;NR;;938.0
TE;ITA;10;PEC;2014;9;9;19;B;ARIS;FOL;m;F;0;52;2;E;43.85;25;NR;0;NR;NR;;939.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;52;2;E;45.0;24;NR;0;NR;NR;;593.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;52;2;B;45.1;24;NR;0;NR;NR;;594.0
TE;ITA;10;PEC;2014;9;7;42;B;ARIS;FOL;m;F;0;52;2;E;45.8;9;NR;0;NR;NR;;2237.0
TE;ITA;10;PEC;2014;9;4;68;B;ARIS;FOL;m;F;0;52;2;E;46.4;16;NR;0;NR;NR;;3885.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;53;2;E;38.9;24;NR;0;NR;NR;;595.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;53;2;D;40.6;24;NR;0;NR;NR;;596.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;53;2;E;42.0;24;NR;0;NR;NR;;597.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;53;2;B;42.1;24;NR;0;NR;NR;;598.0
TE;ITA;10;PEC;2014;9;9;18;B;ARIS;FOL;m;F;0;53;2;B;44.4;6;NR;0;NR;NR;;909.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;53;2;E;44.9;24;NR;0;NR;NR;;599.0
TE;ITA;10;PEC;2014;9;13;23;B;ARIS;FOL;m;F;0;53;2;E;45.0;7;NR;0;NR;NR;;1097.0
TE;ITA;10;PEC;2014;9;8;29;B;ARIS;FOL;m;F;0;53;2;D;45.4;16;NR;0;NR;NR;;1344.0
TE;ITA;10;PEC;2014;9;13;23;B;ARIS;FOL;m;F;0;53;2;E;45.6;7;NR;0;NR;NR;;1098.0
TE;ITA;10;PEC;2014;9;7;44;B;ARIS;FOL;m;F;0;53;2;E;45.6;8;NR;0;NR;NR;;2307.0
TE;ITA;10;PEC;2014;9;13;24;B;ARIS;FOL;m;F;0;53;2;D;46.8;11;NR;0;NR;NR;;1138.0
TE;ITA;10;PEC;2014;9;8;33;B;ARIS;FOL;m;F;0;53;2;C;46.9;16;NR;0;NR;NR;;1645.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;53;2;C;47.0;24;NR;0;NR;NR;;600.0
TE;ITA;10;PEC;2014;9;9;19;B;ARIS;FOL;m;F;0;53;2;E;47.66;25;NR;0;NR;NR;;940.0
TE;ITA;10;PEC;2014;9;7;42;B;ARIS;FOL;m;F;0;53;2;C;47.7;9;NR;0;NR;NR;;2238.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;53;2;B;47.8;24;NR;0;NR;NR;;601.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;53;2;E;50.0;24;NR;0;NR;NR;;602.0
TE;ITA;10;PEC;2014;9;7;42;B;ARIS;FOL;m;F;0;53;2;B;50.2;9;NR;0;NR;NR;;2239.0
TE;ITA;10;PEC;2014;9;8;29;B;ARIS;FOL;m;F;0;53;2;D;50.9;16;NR;0;NR;NR;;1345.0
TE;ITA;10;PEC;2014;9;7;43;B;ARIS;FOL;m;F;0;54;2;E;41.8;5;NR;0;NR;NR;;2271.0
TE;ITA;10;PEC;2014;9;6;66;B;ARIS;FOL;m;F;0;54;2;E;42.6;11;NR;0;NR;NR;;3788.0
TE;ITA;10;PEC;2014;9;13;23;B;ARIS;FOL;m;F;0;54;2;E;42.7;7;NR;0;NR;NR;;1099.0
TE;ITA;10;PEC;2014;9;4;68;B;ARIS;FOL;m;F;0;54;2;B;43.6;16;NR;0;NR;NR;;3886.0
TE;ITA;10;PEC;2014;9;8;33;B;ARIS;FOL;m;F;0;54;2;E;44.2;16;NR;0;NR;NR;;1646.0
TE;ITA;10;PEC;2014;9;8;33;B;ARIS;FOL;m;F;0;54;2;E;44.8;16;NR;0;NR;NR;;1647.0
TE;ITA;10;PEC;2014;9;8;29;B;ARIS;FOL;m;F;0;54;2;B;45.0;16;NR;0;NR;NR;;1346.0
TE;ITA;10;PEC;2014;9;14;39;B;ARIS;FOL;m;F;0;54;2;B;46.2;14;NR;0;NR;NR;;2105.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;54;2;D;46.6;24;NR;0;NR;NR;;603.0
TE;ITA;10;PEC;2014;9;13;24;B;ARIS;FOL;m;F;0;54;2;C;46.7;11;NR;0;NR;NR;;1139.0
TE;ITA;10;PEC;2014;9;7;42;B;ARIS;FOL;m;F;0;54;2;E;48.6;9;NR;0;NR;NR;;2240.0
TE;ITA;10;PEC;2014;9;14;39;B;ARIS;FOL;m;F;0;54;2;E;49.6;14;NR;0;NR;NR;;2106.0
TE;ITA;10;PEC;2014;9;9;19;B;ARIS;FOL;m;F;0;54;2;E;49.82;25;NR;0;NR;NR;;941.0
TE;ITA;10;PEC;2014;9;8;29;B;ARIS;FOL;m;F;0;55;2;B;43.8;16;NR;0;NR;NR;;1347.0
TE;ITA;10;PEC;2014;9;8;29;B;ARIS;FOL;m;F;0;55;2;E;44.0;16;NR;0;NR;NR;;1348.0
TE;ITA;10;PEC;2014;9;7;42;B;ARIS;FOL;m;F;0;55;2;E;46.3;9;NR;0;NR;NR;;2241.0
TE;ITA;10;PEC;2014;9;8;33;B;ARIS;FOL;m;F;0;55;2;E;46.5;16;NR;0;NR;NR;;1648.0
TE;ITA;10;PEC;2014;9;4;68;B;ARIS;FOL;m;F;0;55;2;E;46.5;16;NR;0;NR;NR;;3887.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;55;2;E;47.5;24;NR;0;NR;NR;;604.0
TE;ITA;10;PEC;2014;9;7;43;B;ARIS;FOL;m;F;0;55;2;E;47.7;5;NR;0;NR;NR;;2272.0
TE;ITA;10;PEC;2014;9;7;42;B;ARIS;FOL;m;F;0;55;2;D;48.6;9;NR;0;NR;NR;;2242.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;55;2;B;50.0;24;NR;0;NR;NR;;605.0
TE;ITA;10;PEC;2014;9;8;29;B;ARIS;FOL;m;F;0;55;2;B;50.6;16;NR;0;NR;NR;;1349.0
TE;ITA;10;PEC;2014;9;13;23;B;ARIS;FOL;m;F;0;55;2;D;50.9;7;NR;0;NR;NR;;1100.0
TE;ITA;10;PEC;2014;9;14;39;B;ARIS;FOL;m;F;0;55;2;C;51.0;14;NR;0;NR;NR;;2107.0
TE;ITA;10;PEC;2014;9;13;24;B;ARIS;FOL;m;F;0;55;2;D;51.9;11;NR;0;NR;NR;;1140.0
TE;ITA;10;PEC;2014;9;13;23;B;ARIS;FOL;m;F;0;55;2;E;52.4;7;NR;0;NR;NR;;1101.0
TE;ITA;10;PEC;2014;9;8;29;B;ARIS;FOL;m;F;0;55;2;D;53.9;16;NR;0;NR;NR;;1350.0
TE;ITA;10;PEC;2014;9;8;29;B;ARIS;FOL;m;F;0;56;2;B;47.7;16;NR;0;NR;NR;;1351.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;56;2;B;49.9;24;NR;0;NR;NR;;606.0
TE;ITA;10;PEC;2014;9;9;19;B;ARIS;FOL;m;F;0;56;2;E;53.37;25;NR;0;NR;NR;;942.0
TE;ITA;10;PEC;2014;9;14;39;B;ARIS;FOL;m;F;0;56;2;B;55.1;14;NR;0;NR;NR;;2108.0
TE;ITA;10;PEC;2014;9;4;64;B;ARIS;FOL;m;F;0;56;2;D;58.6;6;NR;0;NR;NR;;3694.0
TE;ITA;10;PEC;2014;9;9;19;B;ARIS;FOL;m;F;0;56;2;D;59.1;25;NR;0;NR;NR;;943.0
TE;ITA;10;PEC;2014;9;6;65;B;ARIS;FOL;m;F;0;57;2;C;52.7;16;NR;0;NR;NR;;3753.0
TE;ITA;10;PEC;2014;9;9;19;B;ARIS;FOL;m;F;0;57;2;D;53.12;25;NR;0;NR;NR;;944.0
TE;ITA;10;PEC;2014;9;13;24;B;ARIS;FOL;m;F;0;57;2;E;55.0;11;NR;0;NR;NR;;1141.0
TE;ITA;10;PEC;2014;9;9;19;B;ARIS;FOL;m;F;0;58;2;B;48.09;25;NR;0;NR;NR;;945.0
TE;ITA;10;PEC;2014;9;6;67;B;ARIS;FOL;m;F;0;58;2;D;51.3;7;NR;0;NR;NR;;3835.0
TE;ITA;10;PEC;2014;9;14;39;B;ARIS;FOL;m;F;0;58;2;B;53.1;14;NR;0;NR;NR;;2109.0
TE;ITA;10;PEC;2014;9;9;19;B;ARIS;FOL;m;F;0;58;2;E;53.81;25;NR;0;NR;NR;;946.0
TE;ITA;10;PEC;2014;9;10;11;B;ARIS;FOL;m;F;0;58;2;B;55.6;24;NR;0;NR;NR;;607.0
