
              ----------- check correctness of the number per sex in TB in case of sub-sampling in TC -  1994

              ----------- check correctness of the number per sex in TB in case of sub-sampling in TC -  1994

              ----------- check correctness of the number per sex in TB in case of sub-sampling in TC -  1994
Haul 78 GALU MEL WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 78 HELI DAC WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 78 LEPM BOS WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 78 MERL MER WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 78 MICM POU WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 78 NEPR NOR WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 78 PAPE LON WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 78 PHYI BLE WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 80 BOOP BOO WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 80 ELED MOS WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 80 ENGR ENC WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 80 MERL MER WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 80 MULL SUR WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 80 OCTO VUL WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 80 SARD PIL WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 80 SPIC FLE WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 80 SPIC SMA WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 80 SQUI MAN WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 80 TRAC MED WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 80 TRAC TRA WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 81 ASPI CUC WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 81 ELED CIR WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 81 HELI DAC WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 81 LEPM BOS WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 81 LOLI VUL WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 81 LOPH BUD WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 81 MERL MER WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 81 MICM POU WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 81 MULL SUR WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 81 PAGE BOG WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 81 PHYI BLE WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 81 TRAC TRA WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 82 ELED CIR WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 82 HELI DAC WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 82 LEPM BOS WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 82 LOPH BUD WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 82 MERL MER WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 82 MICM POU WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
Haul 82 NEPR NOR WEIGHT_OF_THE_FRACTION in TC is not consistent with TOTAL_WEIGHT_IN_HAUL in TB. Impossible to continue with the other checks. Please correct and run the check again
