TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;FAUNISTIC_CATEGORY;GENUS;SPECIES;LENGTH_CLASSES_CODE;WEIGHT_OF_THE_FRACTION;WEIGHT_OF_THE_SAMPLE_MEASURED;SEX;NO_OF_INDIVIDUAL_OF_THE_ABOVE_SEX_MEASURED;LENGTH_CLASS;MATURITY;MATSUB;NUMBER_OF_INDIVIDUALS_IN_THE_LENGTH_CLASS_AND_MATURITY_STAGE
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;CITH;MAC;0;70;70;M;4;120;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;CITH;MAC;0;70;70;M;4;130;1;ND;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;CITH;MAC;0;70;70;M;4;140;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;C;ELED;CIR;0;900;900;F;3;100;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;C;ELED;CIR;0;900;900;F;3;115;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;C;ELED;CIR;0;900;900;F;3;120;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ae;GALU;MEL;0;170;170;M;4;195;1;ND;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ae;GALU;MEL;0;170;170;M;4;225;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ae;GALU;MEL;0;170;170;M;4;240;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ae;GALU;MEL;0;170;170;F;2;195;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ae;GALU;MEL;0;170;170;F;2;200;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;C;ILLE;COI;0;86;86;M;2;100;2;A;1
TC;ITA;10;PEC;2007;8;11;1;S;S;C;ILLE;COI;0;86;86;M;2;115;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;C;ILLE;COI;0;86;86;I;1;55;0;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;M;9;135;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;M;9;140;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;M;9;150;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;M;9;175;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;M;9;180;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;M;9;185;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;M;9;190;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;M;9;260;2;B;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;M;9;265;2;B;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;F;17;145;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;F;17;160;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;F;17;170;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;F;17;175;1;ND;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;F;17;180;1;ND;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;F;17;190;1;ND;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;F;17;195;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;F;17;200;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;F;17;210;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;F;17;220;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;F;17;320;2;A;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;F;17;335;2;A;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;F;17;600;2;B;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;I;4;95;0;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;I;4;105;0;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;I;4;115;0;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MERL;MER;0;3885;3885;I;4;120;0;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;M;20;235;2;B;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;M;20;240;2;B;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;M;20;250;2;B;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;M;20;255;2;B;5
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;M;20;260;2;B;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;M;20;265;2;B;3
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;M;20;270;2;B;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;M;20;275;2;B;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;M;20;280;2;B;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;F;14;205;2;B;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;F;14;245;2;B;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;F;14;250;2;B;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;F;14;255;2;B;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;F;14;260;2;B;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;F;14;265;2;B;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;F;14;280;2;B;3
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;F;14;290;2;B;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;MICM;POU;0;4350;4350;F;14;295;2;B;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;NEPR;NOR;m;400;400;M;3;44;2;D;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;NEPR;NOR;m;400;400;M;3;48;2;D;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;NEPR;NOR;m;400;400;M;3;57;2;D;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;NEPR;NOR;m;400;400;F;2;40;2;D;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;NEPR;NOR;m;400;400;F;2;41;2;B;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;M;14;24;2;D;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;M;14;26;2;D;2
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;M;14;27;2;D;2
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;M;14;28;2;D;2
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;M;14;29;2;D;3
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;M;14;30;2;D;3
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;M;14;32;2;D;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;F;11;7;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;F;11;8;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;F;11;20;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;F;11;31;2;B;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;F;11;36;2;B;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;F;11;37;2;B;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;F;11;38;2;B;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;F;11;38;2;C;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;F;11;38;2;D;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;F;11;39;2;C;1
TC;ITA;10;PEC;2007;8;11;1;S;S;B;PAPE;LON;m;380;380;F;11;40;2;D;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;PHYI;BLE;0;1310;1310;M;2;175;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;PHYI;BLE;0;1310;1310;M;2;205;2;B;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;PHYI;BLE;0;1310;1310;F;9;210;1;ND;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;PHYI;BLE;0;1310;1310;F;9;225;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;PHYI;BLE;0;1310;1310;F;9;240;1;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;PHYI;BLE;0;1310;1310;F;9;250;1;ND;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;PHYI;BLE;0;1310;1310;F;9;260;2;A;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;PHYI;BLE;0;1310;1310;F;9;265;2;A;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;PHYI;BLE;0;1310;1310;F;9;275;2;A;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;PHYI;BLE;0;1310;1310;I;15;85;0;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;PHYI;BLE;0;1310;1310;I;15;95;0;ND;1
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;PHYI;BLE;0;1310;1310;I;15;100;0;ND;4
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;PHYI;BLE;0;1310;1310;I;15;105;0;ND;2
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;PHYI;BLE;0;1310;1310;I;15;110;0;ND;4
TC;ITA;10;PEC;2007;8;11;1;S;S;Ao;PHYI;BLE;0;1310;1310;I;15;115;0;ND;3
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;CITH;MAC;0;30;30;F;1;170;2;B;1
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;M;56;70;1;ND;7
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;M;56;75;1;ND;7
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;M;56;80;1;ND;4
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;M;56;85;1;ND;5
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;M;56;90;1;ND;7
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;M;56;90;2;A;4
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;M;56;95;2;A;4
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;M;56;95;2;B;1
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;M;56;100;2;A;1
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;M;56;100;2;B;1
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;M;56;105;2;A;2
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;M;56;105;2;B;5
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;M;56;110;2;B;3
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;M;56;110;3;A;2
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;M;56;115;2;A;1
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;M;56;115;3;A;2
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;F;48;70;1;ND;8
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;F;48;75;1;ND;9
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;F;48;80;1;ND;6
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;F;48;85;1;ND;2
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;F;48;90;1;ND;3
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;F;48;95;1;ND;3
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;F;48;100;1;ND;4
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;F;48;105;1;ND;2
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;F;48;115;2;A;4
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;F;48;120;2;A;2
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;F;48;125;2;A;2
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;F;48;125;2;B;1
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;F;48;130;2;B;2
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;I;160;35;0;ND;7
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;I;160;40;0;ND;13
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;I;160;45;0;ND;23
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;I;160;50;0;ND;30
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;I;160;55;0;ND;37
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;I;160;60;0;ND;30
TC;ITA;10;PEC;2007;8;11;2;S;S;C;ILLE;COI;0;3600;3600;I;160;65;0;ND;20
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;M;10;135;1;ND;2
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;M;10;140;1;ND;2
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;M;10;150;1;ND;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;M;10;155;1;ND;2
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;M;10;160;1;ND;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;M;10;170;1;ND;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;M;10;255;2;B;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;F;1;160;1;ND;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;I;184;45;0;ND;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;I;184;50;0;ND;2
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;I;184;55;0;ND;15
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;I;184;60;0;ND;21
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;I;184;65;0;ND;35
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;I;184;70;0;ND;36
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;I;184;75;0;ND;21
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;I;184;80;0;ND;14
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;I;184;85;0;ND;4
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;I;184;90;0;ND;11
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;I;184;95;0;ND;3
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;I;184;105;0;ND;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;I;184;110;0;ND;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;I;184;115;0;ND;5
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;I;184;120;0;ND;7
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MERL;MER;0;855;855;I;184;125;0;ND;7
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MULL;BAR;0;375;375;M;8;95;1;ND;2
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MULL;BAR;0;375;375;M;8;100;1;ND;2
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MULL;BAR;0;375;375;M;8;105;1;ND;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MULL;BAR;0;375;375;M;8;110;1;ND;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MULL;BAR;0;375;375;M;8;115;1;ND;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MULL;BAR;0;375;375;M;8;125;2;A;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MULL;BAR;0;375;375;F;3;105;1;ND;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MULL;BAR;0;375;375;F;3;130;4;A;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MULL;BAR;0;375;375;F;3;230;4;A;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MULL;BAR;0;375;375;I;20;45;0;ND;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MULL;BAR;0;375;375;I;20;70;0;ND;3
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MULL;BAR;0;375;375;I;20;75;0;ND;6
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MULL;BAR;0;375;375;I;20;80;0;ND;4
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MULL;BAR;0;375;375;I;20;85;0;ND;4
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;MULL;BAR;0;375;375;I;20;90;0;ND;2
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;PAGE;ERY;0;15;15;I;34;25;0;ND;12
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;PAGE;ERY;0;15;15;I;34;30;0;ND;13
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;PAGE;ERY;0;15;15;I;34;35;0;ND;2
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;PAGE;ERY;0;15;15;I;34;40;0;ND;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;PAGE;ERY;0;15;15;I;34;45;0;ND;5
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;PAGE;ERY;0;15;15;I;34;50;0;ND;1
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;M;31;15;2;A;2
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;M;31;16;2;A;3
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;M;31;17;2;B;7
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;M;31;18;2;D;12
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;M;31;19;2;D;4
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;M;31;20;2;D;2
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;M;31;21;2;D;1
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;11;1;ND;1
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;13;1;ND;1
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;16;2;B;1
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;16;2;E;2
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;18;2;B;1
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;18;2;D;1
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;18;2;E;1
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;19;2;D;1
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;19;2;E;1
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;20;2;A;2
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;20;2;D;3
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;20;2;E;4
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;21;2;D;1
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;22;2;E;4
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;23;2;A;1
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;23;2;E;1
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;25;2;E;1
TC;ITA;10;PEC;2007;8;11;2;S;S;B;PAPE;LON;m;245;245;F;28;26;2;E;1
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;TRAC;TRA;0;86600;86600;F;20;150;1;ND;20
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;TRAC;TRA;0;86600;86600;I;9320;60;0;ND;40
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;TRAC;TRA;0;86600;86600;I;9320;65;0;ND;260
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;TRAC;TRA;0;86600;86600;I;9320;70;0;ND;120
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;TRAC;TRA;0;86600;86600;I;9320;75;0;ND;340
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;TRAC;TRA;0;86600;86600;I;9320;80;0;ND;320
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;TRAC;TRA;0;86600;86600;I;9320;85;0;ND;580
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;TRAC;TRA;0;86600;86600;I;9320;90;0;ND;600
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;TRAC;TRA;0;86600;86600;I;9320;95;0;ND;800
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;TRAC;TRA;0;86600;86600;I;9320;100;0;ND;1800
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;TRAC;TRA;0;86600;86600;I;9320;105;0;ND;1940
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;TRAC;TRA;0;86600;86600;I;9320;110;0;ND;1460
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;TRAC;TRA;0;86600;86600;I;9320;115;0;ND;740
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;TRAC;TRA;0;86600;86600;I;9320;120;0;ND;280
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;TRAC;TRA;0;86600;86600;I;9320;125;0;ND;40
TC;ITA;10;PEC;2007;8;11;2;S;S;Ao;TRIS;CAP;0;10;10;M;1;95;1;ND;1
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ELED;CIR;0;440;440;M;4;35;1;ND;3
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ELED;CIR;0;440;440;M;4;40;1;ND;1
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ELED;CIR;0;440;440;F;7;30;1;ND;2
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ELED;CIR;0;440;440;F;7;35;1;ND;2
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ELED;CIR;0;440;440;F;7;40;1;ND;1
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ELED;CIR;0;440;440;F;7;85;1;ND;1
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ELED;CIR;0;440;440;F;7;95;3;A;1
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ILLE;COI;0;11200;11200;M;141;70;1;ND;12
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ILLE;COI;0;11200;11200;M;141;75;1;ND;11
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ILLE;COI;0;11200;11200;M;141;80;1;ND;11
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ILLE;COI;0;11200;11200;M;141;85;1;ND;4
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ILLE;COI;0;11200;11200;M;141;90;1;ND;7
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ILLE;COI;0;11200;11200;M;141;90;2;B;2
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ILLE;COI;0;11200;11200;M;141;95;1;ND;1
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ILLE;COI;0;11200;11200;M;141;95;2;A;8
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ILLE;COI;0;11200;11200;M;141;95;2;B;2
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ILLE;COI;0;11200;11200;M;141;100;1;ND;1
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ILLE;COI;0;11200;11200;M;141;100;2;A;30
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ILLE;COI;0;11200;11200;M;141;100;2;B;7
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ILLE;COI;0;11200;11200;M;141;100;3;A;2
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ILLE;COI;0;11200;11200;M;141;105;2;A;6
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ILLE;COI;0;11200;11200;M;141;105;2;B;21
TC;ITA;10;PEC;2007;8;11;3;S;S;C;ILLE;COI;0;11200;11200;M;141;110;2;B;8
