"HAUL_NUMBER";"GENUS";"SPECIES";"WEIGHT_OF_THE_SAMPLE_MEASURED";"ESTIMATED_WEIGHT";"perc_diff"
81;"TRIS";"CAP";1;0.911346640975621;9.72773202186523
110;"HELI";"DAC";1;1.19226658708918;-16.1261406778653
111;"HELI";"DAC";1;1.19226658708918;-16.1261406778653
106;"EUTR";"GUR";1;1.44927330420633;-30.9999020131243
83;"HELI";"DAC";2;2.96596603183864;-32.5683443933383
89;"HELI";"DAC";2;2.2545084727495;-11.2888674327806
95;"HELI";"DAC";2;2.2545084727495;-11.2888674327806
113;"HELI";"DAC";2;2.00977166136301;-0.486207540431785
138;"HELI";"DAC";2;1.667274667627;19.9562398945679
128;"ZEUS";"FAB";2;1.92531522436956;3.87909339131189
113;"EUTR";"GUR";2;2.3824383416479;-16.0523919953106
117;"PAPE";"LON";2;2.44474873521287;-18.1920018530715
135;"PHYI";"BLE";3;3.77165767567201;-20.4593773355776
123;"ASPI";"CUC";3;3.021159511653;-0.700377175431489
107;"HELI";"DAC";3;3.92178314037649;-23.5041843820054
137;"HELI";"DAC";3;2.96596603183864;1.14748340999252
127;"EUTR";"GUR";3;3.65607630964687;-17.9448199129695
114;"PAPE";"LON";3;2.86543787737456;4.69604047911627
108;"CITH";"MAC";3;4.15993034125245;-27.8834078001226
124;"ASPI";"CUC";4;4.52361327794649;-11.5751114380004
93;"HELI";"DAC";4;4.05180784180537;-1.27863521243107
128;"CITH";"MAC";4;5.91514551265346;-32.3769805587479
130;"ASPI";"CUC";5;7.62326486696942;-34.4113042475498
136;"HELI";"DAC";5;5.45074577373946;-8.26943307301279
112;"EUTR";"GUR";5;5.32604631050244;-6.12173254782836
88;"PAPE";"LON";5;5.38761381468867;-7.19453598607769
111;"MICM";"POU";5;5.27027368908422;-5.12826667131185
140;"ILLE";"COI";6;6.26314485892848;-4.20148128225632
112;"ASPI";"CUC";6;7.62326486696942;-21.2935650970597
122;"OCTO";"VUL";6;11.135021110154;-46.1159530759344
141;"PHYI";"BLE";7;7.40163313154694;-5.42627720678454
141;"LOPH";"BUD";7;6.9408818655088;0.851738087993903
75;"TRIS";"CAP";7;8.35196916965865;-16.1874300802035
126;"TRIS";"CAP";7;3.76420841541876;85.9620729640516
122;"ZEUS";"FAB";7;6.0597829378281;15.5156887931184
108;"EUTR";"GUR";7;9.76404545817359;-28.3084042368912
129;"EUTR";"GUR";7;7.44893668168036;-6.02685592407383
106;"TRIS";"CAP";8;10.0336179874134;-20.2680427933816
112;"TRIS";"CAP";8;8.35196916965865;-4.21420580594688
125;"TRIS";"CAP";8;8.35196916965865;-4.21420580594688
122;"PAGE";"ERY";8;8.00214079078794;-0.0267527258506273
146;"ARIS";"FOL";8;7.64222441923035;4.68156339232032
83;"EUTR";"GUR";8;5.32604631050244;50.2052279234746
96;"EUTR";"GUR";8;8.69809119483073;-8.02579760540572
97;"EUTR";"GUR";8;7.44893668168036;7.39787894391562
127;"PAGE";"ERY";9;17.1808793715509;-47.6161853804601
124;"MERL";"MER";9;10.9453277436354;-17.7731337900468
113;"NEPR";"NOR";9;10.6087806505592;-15.1646141394623
101;"TRAC";"TRA";9;4.61241228173704;95.1256620236599
137;"PHYI";"BLE";10;11.7085141301733;-14.5920661766161
111;"ASPI";"CUC";10;8.03788297307282;24.4108683032627
88;"EUTR";"GUR";10;9.76404545817359;2.41656537586976
83;"SPIC";"SMA";10;12.1011922150067;-17.3635140874878
124;"SPIC";"SMA";10;12.1011922150067;-17.3635140874878
96;"ARIT";"ANT";11;14.1498729309467;-22.2607859895175
105;"TRIS";"CAP";11;12.0937901135075;-9.04422933787984
144;"ARIS";"FOL";11;10.1050080557818;8.85691470286505
102;"SPIC";"FLE";12;11.6226097482129;3.24703539018128
131;"EUTR";"GUR";12;20.0871356114765;-40.2602728825909
118;"PAPE";"LON";12;11.9903825568005;0.0802096443037803
129;"PAPE";"LON";12;12.1675412403759;-1.37695231161364
105;"CITH";"MAC";12;21.5023151586713;-44.1920560114165
100;"SPIC";"SMA";12;19.1211034687131;-37.2421156570017
122;"TRAC";"TRA";12;17.0972489859341;-29.8132699016528
94;"ARIT";"ANT";13;12.5597030240033;3.50563206116632
93;"LOPH";"BUD";13;13.2961153050963;-2.22708135648319
111;"LOPH";"BUD";13;11.4467483611728;13.5693700063841
124;"ZEUS";"FAB";13;11.9119385511436;9.13420971897081
94;"TRAC";"TRA";13;18.6051884926214;-30.1270180350195
133;"PHYI";"BLE";14;12.9424978042627;8.17077361519012
113;"ASPI";"CUC";14;18.103282160638;-22.6659570581063
113;"MICM";"POU";14;13.5006701251257;3.69855622162806
137;"MICM";"POU";14;9.74162964318701;43.7131210360801
118;"PAGE";"ERY";15;19.5902763053498;-23.4314015473906
142;"ARIS";"FOL";15;16.1505230591324;-7.12375106936156
111;"EUTR";"GUR";15;16.1093154691239;-6.8861738492247
89;"SPIC";"SMA";15;15.3486556007073;-2.27157094261252
97;"PHYI";"BLE";16;14.6801643184667;8.99060564242507
110;"LOPH";"BUD";16;21.223951984497;-24.6134743817401
127;"ASPI";"CUC";16;20.5304235645633;-22.0668782127958
112;"PAPE";"LON";16;14.9927173745259;6.71847938109981
93;"SPIC";"SMA";16;15.3486556007073;4.24365766121331
79;"PHYI";"BLE";17;18.6303389401011;-8.75098915453374
136;"PHYI";"BLE";17;14.8032662630939;14.8395205346188
94;"LEPM";"BOS";17;24.5149899681579;-30.6546728263769
76;"TRIS";"CAP";17;25.0166340119842;-32.045214428703
103;"TRIS";"CAP";17;17.2034915304689;-1.182850179619
129;"TRIS";"CAP";17;18.8594018425013;-9.85928322663423
107;"NEPR";"NOR";17;13.2670000637868;28.1374833667381
103;"ASPI";"CUC";18;17.6244696715524;2.13073264300087
119;"SPIC";"FLE";18;20.9551600313519;-14.1023023776988
90;"PHYI";"BLE";19;16.5736002885552;14.6401486050096
122;"SPIC";"SMA";19;20.0036656687918;-5.01740873602808
108;"ASPI";"CUC";20;19.2546348744012;3.87109457260983
85;"HELI";"DAC";20;22.4369245682932;-10.861223697908
103;"EUTR";"GUR";20;20.9670875246882;-4.61240753418632
123;"SPIC";"SMA";20;20.0036656687918;-0.0183249852927205
118;"SPIC";"FLE";21;22.1365326498214;-5.13419453624566
128;"SPIC";"FLE";21;29.4931799894575;-28.7970981511436
115;"SPIC";"SMA";21;24.2334749655089;-13.3430099072092
126;"LOLI";"VUL";21;24.9365473410234;-15.7862565622601
95;"TRIS";"CAP";22;30.4301027821299;-27.7031689392798
135;"HELI";"DAC";22;18.5940412839754;18.3174742058895
88;"PAGE";"ERY";22;28.1160835529054;-21.7529711824797
88;"ZEUS";"FAB";22;21.0858160715363;4.33553970765105
99;"SPIC";"FLE";22;32.7901502046078;-32.9066812359143
124;"SPIC";"FLE";22;26.4274839040608;-16.7533311916255
138;"NEPR";"NOR";22;19.4993628830067;12.824199087923
