"HAUL_NUMBER";"GENUS";"SPECIES";"WEIGHT_OF_THE_SAMPLE_MEASURED";"ESTIMATED_WEIGHT";"perc_diff"
118;"ASPI";"CUC";41;31.4477840863371;30.3748457679504
79;"HELI";"DAC";42;44.8738491365864;-6.40428488280339
110;"PAPE";"LON";42;47.8483374527712;-12.2226555071925
110;"SPIC";"SMA";42;31.9877446028334;31.3002855358539
108;"PAPE";"LON";44;57.0361760664761;-22.855978372888
104;"LOPH";"PIS";44;41.2503781727493;6.66568877438102
132;"LOPH";"PIS";45;60.0584222750854;-25.0729568054808
144;"HELI";"DAC";48;45.7593685096113;4.89655247300466
99;"PAPE";"LON";48;54.8976414006962;-12.5645496321974
97;"LOPH";"PIS";48;60.1048454890684;-20.1395501320604
118;"SPIC";"SMA";48;48.7917066396854;-1.62262543003876
108;"LOLI";"VUL";48;51.1724938602586;-6.19960768166196
121;"SPIC";"SMA";49;38.9961555504731;25.6534120051369
137;"ELED";"CIR";50;43.247525246551;15.6135517927412
133;"PHYI";"BLE";51;38.8274934127882;31.3502251041594
75;"CITH";"MAC";52;56.1536070393421;-7.39686595098337
104;"SPIC";"SMA";52;30.4275356660949;70.8978359951218
124;"TRIS";"CAP";53;38.4876721839372;37.706431676893
80;"MULL";"BAR";54;71.0469639806581;-23.9939372853412
105;"MULL";"BAR";54;57.5400067844823;-6.15225298415677
95;"ELED";"CIR";54;34.408621267983;56.9374128054548
85;"ARIS";"FOL";54;62.8919466936846;-14.1384504076378
111;"LOPH";"PIS";54;53.8334398562451;0.309399035617369
117;"SPIC";"SMA";56;39.1862881875129;42.9071305045036
121;"OCTO";"VUL";56;35.9707921768546;55.6818646769564
78;"NEPR";"NOR";58;93.6056450321047;-38.0379249775937
108;"TRIS";"CAP";60;40.3750261422844;48.6067149246068
128;"SPIC";"FLE";60;54.7933408559455;9.50235751775577
104;"NEPR";"NOR";60;61.3756355693631;-2.24133820627967
101;"PAGE";"ERY";61;70.1791311608117;-13.0795736695261
126;"MULL";"BAR";62;50.8083450507315;22.0271983629731
108;"TRIP";"LAS";62;41.0045557937298;51.2027110155419
129;"PAPE";"LON";63;53.8830105849263;16.9199703507735
81;"ELED";"MOS";63;52.9820777031208;18.9081340920858
126;"ASPI";"CUC";64;75.7371553799149;-15.4972223620476
98;"TRAC";"TRA";65;65.9721189620957;-1.47352999629167
106;"LOPH";"PIS";67;53.8334398562451;24.4579580627104
143;"LEPM";"BOS";70;71.2254941141598;-1.72058352055173
89;"SPIC";"FLE";70;75.7996513251031;-7.65129024173021
143;"NEPR";"NOR";70;76.2621138811919;-8.211303834231
88;"TRIS";"CAP";71;68.8118217209573;3.17994528311737
88;"ASPI";"CUC";71;57.1707360954085;24.1894102631682
133;"ILLE";"COI";72;69.8263522148917;3.11293332124645
109;"TRAC";"MED";72;57.7786762889796;24.6134467323075
78;"ARIT";"ANT";76;111.150153756452;-31.6240262100506
109;"PAGE";"ACA";77;76.5765660253806;0.552955031280736
106;"ASPI";"CUC";77;70.2697416666129;9.57774736858724
79;"ZEUS";"FAB";80;81.6711368115094;-2.04617797272279
124;"SPIC";"FLE";80;72.4509082864096;10.4195956850502
103;"TRAC";"TRA";80;95.1476022137699;-15.920109242204
121;"TRAC";"TRA";80;86.0513509593485;-7.03225561468203
123;"PAPE";"LON";82;82.8542179284845;-1.03098906711285
123;"LOLI";"VUL";82;44.1261413191426;85.8308874255158
136;"LOPH";"PIS";83;77.867820568867;6.59088618846613
103;"MULL";"SUR";83;88.1574080634048;-5.85022651720375
76;"TRIS";"CAP";84;61.8143602962349;35.8907535359812
134;"HELI";"DAC";84;67.7852123724385;23.9208332614954
136;"PAPE";"LON";84;82.8198775755694;1.42492655021592
134;"TRAC";"MED";84;70.6312471861603;18.9275332751865
75;"SPIC";"SMA";84;93.8236048067309;-10.4702913802627
88;"TRAC";"TRA";84;110.930870095469;-24.2771647534109
144;"LEPM";"BOS";86;82.0869680519133;4.76693443667217
96;"LOPH";"PIS";87;111.740553065081;-22.1410690984065
121;"PAGE";"BOG";90;82.1067248610258;9.61343318995415
137;"LEPM";"BOS";90;94.0161950659843;-4.27181196087081
129;"TRIS";"CAP";90;83.4634870274993;7.83158385216645
131;"PAPE";"LON";90;61.4458596805152;46.4704057652552
109;"SEPI";"OFF";90;74.1734366322967;21.337238890738
125;"ILLE";"COI";92;78.3612824556076;17.4049187519601
139;"ZEUS";"FAB";92;88.9056315276603;3.48050896120906
88;"LOLI";"VUL";94;98.2312069636292;-4.3073958820396
139;"LEPM";"BOS";95;94.0966292585452;0.960045804587353
80;"PAGE";"ACA";97;153.68474590246;-36.8837815162453
132;"LEPM";"BOS";97;137.081350800319;-29.2390982189138
80;"PAPE";"LON";97;113.103486186945;-14.2378336246222
126;"MULL";"SUR";98;103.048820850972;-4.89944553395117
124;"ILLE";"COI";99;88.3669913366274;12.0327833985735
97;"ASPI";"CUC";99;93.6459124122726;5.71737457600527
138;"PAPE";"LON";99;96.7001584965678;2.378322372154
126;"TRAC";"MED";101;87.5235659980808;15.3974919191646
121;"SEPI";"OFF";102;96.5767490069636;5.61548307310005
107;"LOPH";"PIS";104;105.408756258893;-1.33646986160506
132;"ILLE";"COI";106;171.56213853803;-38.2148060736004
93;"PHYI";"BLE";108;174.257119840306;-38.0226184737966
109;"PAGE";"BOG";108;93.8102566971288;15.1260041305328
75;"TRIS";"CAP";108;101.944301134377;5.94020342308376
80;"SPIC";"FLE";108;132.070357924408;-18.2254052330086
144;"PAPE";"LON";110;110.138820206194;-0.126041123315073
126;"ILLE";"COI";113;107.671355834721;4.94898956548693
118;"MULL";"BAR";114;116.1948285819;-1.88892105499605
89;"TRIS";"CAP";116;108.317110537511;7.09296012824179
90;"SPIC";"SMA";118;103.396932147896;14.1233086405465
106;"TRAC";"TRA";119;164.030137794931;-27.4523562561579
128;"TRIS";"CAP";120;66.8507448819311;79.5043573739362
134;"ZEUS";"FAB";120;110.066243695639;9.02525240329857
75;"SPIC";"FLE";120;105.709935616243;13.5181847386925
110;"LOPH";"PIS";120;90.0876334126281;33.203632345812
138;"ASPI";"CUC";122;122.246319246143;-0.201494202575559
80;"TRAC";"MED";122;113.062449725629;7.90496782624065
77;"ARIS";"FOL";124;123.146819773383;0.692815476832446
84;"LOPH";"PIS";124;127.077329284132;-2.42161941981889
132;"TRAC";"TRA";124;151.376429411261;-18.0850014217764
89;"TRAC";"TRA";128;132.64146124236;-3.49925370158508
136;"TRAC";"TRA";128;137.348420131611;-6.8063543232991
133;"HELI";"DAC";129;117.37840862347;9.90096178063703
128;"PAPE";"LON";129;131.223372137359;-1.69434156518403
131;"TRIS";"CAP";130;77.8974246165741;66.886133450348
100;"PAPE";"LON";130;127.440502927185;2.00838588519794
139;"TRAC";"TRA";130;113.227025203947;14.8135789718405
81;"LOPH";"PIS";132;136.586990924901;-3.35829268500629
85;"HELI";"DAC";134;99.3375711696567;34.8935739239527
116;"ARIS";"FOL";137;143.37217721456;-4.44450055677393
132;"HELI";"DAC";139;174.912740707649;-20.5318037796194
81;"LOPH";"BUD";140;140.790848371927;-0.561718592559348
80;"ILLE";"COI";140;181.67255328161;-22.9382768771978
97;"TRIS";"CAP";144;119.096664780265;20.9101869189053
103;"PAPE";"LON";148;163.149793978341;-9.28581863876078
102;"NEPR";"NOR";148;195.124675057042;-24.151058825987
90;"LOPH";"PIS";148;120.116844550171;23.2133599198761
137;"TRIS";"CAP";150;180.829764897423;-17.0490543494937
98;"HELI";"DAC";150;149.796427190914;0.135899642537071
107;"TRIS";"CAP";151;124.429104987866;21.3542442620033
102;"TRIS";"CAP";154;133.273180349108;15.5521310413684
106;"ELED";"CIR";154;101.366381148077;51.9241372295173
101;"ILLE";"COI";154;170.590850709693;-9.72552199644469
125;"PAPE";"LON";154;197.999862921137;-22.2221683752689
94;"ARIS";"FOL";156;172.542282897834;-9.58737917454666
96;"LOLI";"VUL";156;234.075851649803;-33.3549364872592
76;"SPIC";"SMA";160;103.051353739915;55.2623951004215
103;"TRIS";"CAP";161;115.834078853454;38.9919111833117
96;"NEPR";"NOR";162;151.280827579249;7.08561196569061
95;"MULL";"BAR";168;328.733671654598;-48.8948001114658
133;"ASPI";"CUC";168;181.647815111664;-7.51333843639922
117;"SPIC";"FLE";168;111.187280944637;51.0964190981985
111;"PAPE";"LON";168;173.00438754669;-2.89263620284746
137;"ILLE";"COI";169;185.024871401345;-8.66092827411566
111;"ELED";"MOS";169;164.964177595451;2.44648411756801
106;"PAPE";"LON";171;232.286617757867;-26.3840501658825
128;"LOPH";"PIS";173;113.301699389416;52.6896780298077
139;"MICM";"POU";180;155.994077122115;15.3889963777874
125;"MULL";"SUR";180;115.55830930024;55.7655188017075
103;"ASPI";"CUC";182;173.253882108339;5.04815117862207
98;"LEPM";"BOS";184;175.829704960152;4.64670917903182
101;"MULL";"BAR";187;119.760171245684;56.1454013090675
118;"SPIC";"FLE";188;162.461366092224;15.719819746732
146;"ARIS";"FOL";188;209.749990248478;-10.3694833180741
112;"TRIS";"CAP";190;140.168795260921;35.5508547008051
101;"TRAC";"MED";190;191.752293763126;-0.913831969744692
106;"LOPH";"BUD";191;189.778599253124;0.64359245546249
102;"PAPE";"LON";195;221.12624369169;-11.815080496785
94;"TRIS";"CAP";200;202.861988652113;-1.41080577545805
124;"PAPE";"LON";200;202.093065001857;-1.03569363047535
102;"ELED";"MOS";200;202.983985298725;-1.47005947012718
134;"MULL";"SUR";200;239.728946643897;-16.572444504548
136;"TRIS";"CAP";201;195.054901216023;3.04791048413236
135;"TRIS";"CAP";204;221.341388011987;-7.83467934657012
76;"ILLE";"COI";204;130.790917692196;55.9741330664062
101;"PAPE";"LON";209;273.012064599103;-23.446606542132
102;"ASPI";"CUC";211;173.516046273689;21.6025863493845
96;"ARIS";"FOL";219;225.021163131165;-2.67582081942023
132;"ELED";"MOS";219;239.556593126804;-8.58110096595108
84;"TRIS";"CAP";220;260.849828919586;-15.6602858774269
143;"LOPH";"BUD";226;223.882913055723;0.945622385996893
138;"TRIS";"CAP";226;225.848330093874;0.0671556464741902
143;"PAGE";"BOG";230;264.289216444605;-12.9741261886832
90;"MULL";"BAR";236;279.428789721558;-15.5419882700109
138;"MULL";"BAR";238;240.699767468157;-1.12163276955145
94;"ASPI";"CUC";240;361.017391994587;-33.5212083068845
90;"TRIS";"CAP";244;250.851605444367;-2.73133808820139
109;"MULL";"SUR";245;244.753843177864;0.100573220399656
79;"TRAC";"TRA";246;210.556002522323;16.8335250731784
125;"TRAC";"MED";250;239.046719664924;4.58206678193672
84;"SPIC";"FLE";252;370.485599409902;-31.9811619125337
111;"TRIS";"CAP";255;193.7904373966;31.5854401412657
93;"PAGE";"ACA";256;149.026936322945;71.7810258443762
132;"ELED";"CIR";258;276.640921053479;-6.73830935152061
101;"OCTO";"VUL";260;194.375907761936;33.7614331908038
83;"TRAC";"TRA";262;213.647278072213;22.632032742979
78;"LEPM";"BOS";265;205.948885997716;28.6727037712354
88;"PAPE";"LON";267;249.219229028587;7.13459031260117
84;"LOPH";"BUD";270;276.968027028773;-2.51582361456064
99;"MERL";"MER";274;211.320391275331;29.6609372840898
79;"TRIS";"CAP";276;215.086830493132;28.3202692453145
105;"ELED";"CIR";280;198.916634371013;40.7624861969829
112;"LOPH";"PIS";283;243.152882572125;16.3876804611005
106;"TRIS";"CAP";293;321.528835159975;-8.87286987675018
90;"EUTR";"GUR";296;231.286366260039;27.9798739486452
83;"TRIS";"CAP";302;276.983448146848;9.03178584154563
84;"TRAC";"TRA";302;348.232509451352;-13.2763335405395
113;"ILLE";"COI";304;227.784523634946;33.4594621042822
144;"MERL";"MER";305;312.830156402753;-2.50300562221749
90;"LOPH";"BUD";308;270.887649946761;13.7002739181846
131;"ILLE";"COI";308;423.887796412246;-27.3392622748547
133;"MULL";"BAR";315;389.183642008782;-19.0613463674581
109;"PAGE";"ERY";315;361.024089343032;-12.74820453859
112;"ILLE";"COI";317;241.653489345956;31.1795666009092
76;"PAGE";"ACA";320;327.31109351471;-2.23368338549189
76;"TRAC";"TRA";320;235.891361784471;35.6556669049958
93;"MULL";"BAR";323;318.567117224151;1.3915066986432
97;"MULL";"BAR";326;330.54907071136;-1.37621645753526
81;"TRAC";"TRA";327;372.081207327465;-12.115959215266
85;"LEPM";"BOS";328;279.113343454047;17.5149836768737
107;"PAPE";"LON";329;519.823502771175;-36.7092872395912
75;"TRIP";"LAS";336;286.425872109104;17.307838682957
109;"MULL";"BAR";340;242.191645209802;40.3846939911861
102;"TRAC";"TRA";343;358.097131468336;-4.21593197533643
132;"MULL";"BAR";345;391.693448368161;-11.9209163601514
105;"ELED";"MOS";348;639.997347076283;-45.6247746041796
99;"LOLI";"VUL";352;410.851125254837;-14.3241971695547
77;"NEPR";"NOR";360;348.83330701127;3.20115446670047
103;"LOPH";"BUD";361;256.297360641371;40.8520162270169
124;"ELED";"MOS";363;272.374608149708;33.2723349162125
121;"TRAC";"MED";365;284.734768194709;28.1894734226497
96;"LEPM";"BOS";366;332.984356985778;9.91507328244618
112;"PAPE";"LON";367;336.467339060844;9.07447986612296
105;"PAPE";"LON";368;487.921528415214;-24.5780358994864
104;"TRIS";"CAP";379;372.161058960737;1.83762940119541
134;"ILLE";"COI";380;431.501014811567;-11.9353171936472
80;"MERL";"MER";382;367.867533421483;3.84172706057354
113;"LEPM";"BOS";385;371.044590950053;3.76111372873396
146;"ILLE";"COI";390;392.288874615346;-0.583466614389828
139;"ILLE";"COI";398;285.5757490992;39.3675762929533
75;"ELED";"MOS";400;402.22983888185;-0.554369334718878
133;"TRIS";"CAP";402;414.457101425032;-3.00564313705832
134;"TRIS";"CAP";424;348.299366897588;21.7343585136836
137;"MULL";"BAR";436;377.293443868226;15.559919496581
97;"TRAC";"TRA";437;610.822792875553;-28.457155643661
104;"PAPE";"LON";453;393.942456218915;14.991413808992
97;"PAPE";"LON";457;504.428060104044;-9.40234373445875
98;"MERL";"MER";460;500.037612121955;-8.00692010987976
143;"PAPE";"LON";467;461.177121554274;1.26261216647129
135;"MULL";"BAR";469;430.626260371789;8.9111471267639
95;"LOLI";"VUL";472;612.487069274796;-22.9371486064412
98;"LOPH";"BUD";480;424.212632312869;13.1508030260602
79;"LEPM";"BOS";482;381.90534602111;26.2092832744367
111;"TRAC";"TRA";491;554.838184840471;-11.5057302443641
88;"OCTO";"VUL";495;373.539539121057;32.5160921825682
81;"MULL";"BAR";511;543.179718536357;-5.92432254706926
77;"HELI";"DAC";512;452.278259169986;13.2046455073065
85;"MICM";"POU";526;403.911655930357;30.2264968779939
135;"ILLE";"COI";527;509.045289133096;3.52713427472847
96;"LOPH";"BUD";528;507.118943376154;4.11758560720095
86;"HELI";"DAC";540;585.961478388582;-7.84377132008375
100;"LOLI";"VUL";541;695.313941623325;-22.1934197469209
77;"ILLE";"COI";556;536.995862696448;3.53897276007401
116;"PAGE";"BOG";560;591.736969968214;-5.36335763674171
84;"MERL";"MER";563;584.678858004424;-3.7078231421633
132;"TRIS";"CAP";564;642.434233414075;-12.2089124978994
111;"ILLE";"COI";579;621.850251008068;-6.89076685883857
95;"TRIS";"CAP";580;430.823570641819;34.6258746094012
126;"PAPE";"LON";584;612.860537348764;-4.70915250533422
142;"NEPR";"NOR";588;758.880653222578;-22.5174607491883
88;"MULL";"BAR";596;686.504176259863;-13.1833395031823
105;"TRAC";"MED";596;622.640960517549;-4.27870349156035
78;"LOPH";"BUD";597;513.715927081425;16.2120869780574
93;"TRIS";"CAP";600;602.531453307501;-0.420136292239185
102;"ELED";"CIR";600;361.108968847016;66.1548318546999
94;"HELI";"DAC";600;610.040381032132;-1.64585515062866
112;"ELED";"MOS";602;537.177121100966;12.0673193910748
99;"ELED";"MOS";608;494.918789144077;22.8484376298358
110;"TRIS";"CAP";615;447.824102864165;37.3307055307256
90;"ELED";"CIR";624;518.084818679211;20.4435987124282
89;"ELED";"CIR";630;518.084818679211;21.6017102385092
108;"ELED";"MOS";630;405.967970597451;55.1846563345497
118;"LOLI";"VUL";630;613.992682560165;2.60708602797822
128;"ELED";"MOS";632;589.79990969412;7.15498419248069
76;"TRIP";"LAS";652;583.473001131355;11.7446734871659
135;"LOPH";"BUD";662;609.199574153594;8.66718036035485
104;"ILLE";"COI";663;660.761173935072;0.338825305305784
137;"TRAC";"TRA";664;879.801127129793;-24.5283985750063
137;"LOPH";"BUD";667;648.979248382034;2.77678395155063
88;"LOPH";"BUD";680;569.766049153198;19.3472305011215
133;"LEPM";"BOS";681;1273.20340107118;-46.5128667244326
131;"LOLI";"VUL";684;371.943571473034;83.8988632848547
103;"ELED";"CIR";690;720.719199416263;-4.26229791590729
83;"LOPH";"BUD";692;733.179695566929;-5.61658974135766
77;"LEPM";"BOS";704;538.508811616965;30.731379842443
110;"ILLE";"COI";711;693.50016362035;2.52340767856406
88;"ELED";"MOS";716;658.620821195834;8.71202017269737
100;"MERL";"MER";730;594.212795611333;22.8516123165889
137;"ASPI";"CUC";736;724.926035883535;1.5275991712683
101;"MERL";"MER";736;688.298628952054;6.93033067936984
139;"MERL";"MER";745;1228.31409918782;-39.3477612532004
94;"ELED";"CIR";748;643.482784257559;16.2424261067111
83;"PAPE";"LON";748;708.756907808479;5.53689025943505
81;"PAPE";"LON";759;1081.64197777525;-29.828906829122
84;"PAPE";"LON";760;896.112749593828;-15.189243725806
89;"ASPI";"CUC";764;760.989653559743;0.395583097112394
93;"TRAC";"TRA";768;826.461769267329;-7.07374151367662
110;"LOPH";"BUD";770;594.559692184909;29.5076020324178
105;"ILLE";"COI";788;1061.89573011643;-25.7930908231826
89;"LOPH";"BUD";797;781.619242206212;1.96780695295751
84;"ELED";"CIR";798;451.949434865294;76.5684252349709
105;"MERL";"MER";808;736.511725020951;9.70633223483511
108;"MERL";"MER";818;453.439589874088;80.3988928772505
104;"ELED";"MOS";820;626.581440713822;30.8688618459285
107;"TRAC";"TRA";828;973.361737013112;-14.933989233969
104;"LOPH";"BUD";849;696.03771271958;21.9761493501208
125;"LOLI";"VUL";849;912.103754545268;-6.91848424379397
90;"TRAC";"TRA";858;962.921643293043;-10.8961766540243
129;"ELED";"MOS";859;714.599961530689;20.2071153432478
86;"ARIS";"FOL";860;802.018653597812;7.22942616634743
94;"LEPM";"BOS";868;737.042635223672;17.7679497111569
93;"PAPE";"LON";880;821.749855449298;7.08854941250384
146;"LOPH";"BUD";882;928.713877692478;-5.02995366113672
131;"ELED";"MOS";884;726.763553718877;21.6351584331022
85;"NEPR";"NOR";900;959.238398022209;-6.17556575553568
125;"OCTO";"VUL";900;1269.41994402178;-29.1014762893501
96;"PAPE";"LON";903;990.29526898393;-8.81507482849005
77;"LOPH";"BUD";920;962.602676501587;-4.42577997564048
143;"HELI";"DAC";921;890.634259918809;3.40945115719663
89;"PAPE";"LON";934;794.042266254813;17.6259803404815
89;"MULL";"BAR";942;1021.52674483133;-7.78508690386421
83;"ASPI";"CUC";976;1009.26366650433;-3.29583513290854
98;"MICM";"POU";982;901.43121542074;8.93787381676762
96;"ILLE";"COI";987;863.206675077999;14.3410991244728
123;"ELED";"MOS";994;662.376704337035;50.065664068739
121;"PAGE";"ERY";1008;1004.1309277604;0.385315513409154
144;"ARIS";"FOL";1010;996.470272696455;1.35776527150518
84;"MULL";"BAR";1012;1039.27900700459;-2.62480111892345
76;"ELED";"MOS";1012;686.156629625113;47.4881909328653
85;"PAPE";"LON";1040;1151.44677124035;-9.67884699700845
75;"TRAC";"TRA";1056;1573.96708505979;-32.9083809932476
93;"LOPH";"BUD";1064;823.628782005414;29.1844121097028
94;"NEPR";"NOR";1068;952.374095492132;12.1408073839009
105;"OCTO";"VUL";1070;1071.34748327565;-0.125774624637547
137;"MERL";"MER";1077;1044.56288307792;3.10532926715677
95;"ASPI";"CUC";1102;890.492397334304;23.7517583865787
139;"HELI";"DAC";1118;1130.81449456694;-1.13320926009614
96;"HELI";"DAC";1119;1126.64310243237;-0.678396061350179
98;"ARIS";"FOL";1130;1141.6569988501;-1.0210596406663
90;"PAPE";"LON";1146;1426.91925032203;-19.6871161601215
88;"ILLE";"COI";1205;1936.75633334366;-37.7825708245054
78;"ARIS";"FOL";1216;1246.7144193544;-2.46362911004918
96;"GALU";"MEL";1233;1086.12198823659;13.5231597697306
100;"OCTO";"VUL";1249;976.024197476874;27.9681388257379
131;"TRAC";"TRA";1250;1413.05749759664;-11.5393391899462
146;"GALU";"MEL";1260;1313.3063214329;-4.05894044389757
79;"PAPE";"LON";1290;1290.99068254032;-0.0767381634680077
107;"ILLE";"COI";1291;1518.96836064445;-15.00810461567
142;"MERL";"MER";1296;1359.41362403025;-4.66477773278809
133;"LOPH";"BUD";1305;1059.31370418356;23.1929686971992
129;"MERL";"MER";1306;1152.5924214663;13.3097854607211
125;"ELED";"MOS";1306;693.041032271056;88.4448307079759
118;"MERL";"MER";1337;1188.53065553367;12.4918397161293
139;"LOPH";"BUD";1384;1222.41742537563;13.2182813554639
134;"MULL";"BAR";1390;1488.44687507394;-6.61406710058426
83;"ELED";"CIR";1408;972.985576124732;44.7092366577386
133;"LOPH";"PIS";1428;1530.56787983696;-6.70129572089841
124;"MERL";"MER";1436;1361.93160421168;5.43848131281132
138;"ILLE";"COI";1459;1642.06375963533;-11.1483953385579
135;"MERL";"MER";1479;1202.43433773713;23.0004794094069
111;"MERL";"MER";1497;1440.43817144038;3.92670991931992
129;"TRAC";"TRA";1497;1533.60253163;-2.38670260873244
126;"LOLI";"VUL";1508;1588.01885623756;-5.03891096275447
104;"MERL";"MER";1545;1365.33913415234;13.1586989161633
94;"LOPH";"BUD";1552;1690.79830960222;-8.20904000281833
123;"MERL";"MER";1554;1028.93736713196;51.0296009884055
128;"MERL";"MER";1561;1389.77776733834;12.3201159700212
102;"MERL";"MER";1570;2259.10936208581;-30.5035857781389
144;"PHYI";"BLE";1574;1438.15169479107;9.4460344969843
78;"MERL";"MER";1625;1526.52791916742;6.45072255778274
139;"MULL";"BAR";1632;1598.75337598895;2.07953424901977
