"HAUL_NUMBER";"GENUS";"SPECIES";"WEIGHT_OF_THE_SAMPLE_MEASURED";"ESTIMATED_WEIGHT";"perc_diff"
138;"HELI";"DAC";2;2.2545084727495;-11.2888674327806
110;"EUTR";"GUR";2;2.3824383416479;-16.0523919953106
125;"ILLE";"COI";4;3.54408675013199;12.8640544662466
104;"EUTR";"GUR";4;3.65607630964687;9.40690678270734
99;"PAGE";"ACA";5;9.52471691337367;-47.5050015084491
106;"HELI";"DAC";5;2.96596603183864;68.5791390166542
110;"HELI";"DAC";5;3.81366246352847;31.1075651769641
97;"PHYI";"BLE";6;7.40163313154694;-18.9368090343867
111;"PHYI";"BLE";7;7.40163313154694;-5.42627720678454
80;"SPIC";"FLE";7;9.18951665434551;-23.8262439331903
135;"PHYI";"BLE";8;7.40163313154694;8.08425462081767
135;"HELI";"DAC";8;10.7415605667483;-25.5229261121995
100;"ASPI";"CUC";9;10.3422462144955;-12.9782852453677
101;"PAPE";"LON";9;10.2951430843707;-12.5801368058389
128;"SPIC";"SMA";9;9.341084134514;-3.65144055660242
90;"TRIS";"CAP";10;12.9790146919121;-22.9525488846889
117;"ILLE";"COI";10;10.1001637098756;-0.991703825331785
111;"HELI";"DAC";10;5.93193206367728;68.5791390166542
110;"TRIP";"LAS";10;10.2511389484325;-2.44986386094069
125;"TRIP";"LAS";10;11.8259183503267;-15.4399708862888
126;"LOLI";"VUL";11;12.7931234650646;-14.0163070415235
97;"EUTR";"GUR";12;11.8869358293515;0.951163296173471
105;"TRAC";"TRA";12;11.538221023785;4.00216788413984
100;"TRIS";"CAP";13;12.0937901135075;7.49318350977837
99;"ASPI";"CUC";13;13.655166142365;-4.797936074409
133;"HELI";"DAC";13;21.0342399680718;-38.1960079388042
89;"EUTR";"GUR";13;12.6678160875637;2.62226661754612
80;"TRIP";"LAS";13;15.4297810600338;-15.7473463205995
117;"PAPE";"LON";13;14.4713697080186;-10.1674529619907
129;"TRIP";"LAS";14;17.6388971442507;-20.6299584066498
139;"PAPE";"LON";14;17.1703436442105;-18.4640663571082
113;"PHYI";"BLE";15;18.2353733221889;-17.7422927681554
113;"SPIC";"FLE";15;19.7769922673246;-24.1542910203648
