"HAUL_NUMBER";"GENUS";"SPECIES";"WEIGHT_OF_THE_SAMPLE_MEASURED";"ESTIMATED_WEIGHT";"perc_diff"
84;"HELI";"DAC";2;2.2545084727495;-11.2888674327806
138;"ASPI";"CUC";3;3.72099544424041;-19.3764129799303
93;"TRIS";"CAP";4;4.97606330897223;-19.6151706352351
138;"EUTR";"GUR";4;4.43799914767115;-9.86929319040077
75;"PHYI";"BLE";5;4.5245196920118;10.5089675889284
138;"PHYI";"BLE";6;6.33261995879059;-5.25248571610338
135;"EUTR";"GUR";6;5.94645025324408;0.900532998265816
107;"EUTR";"GUR";7;7.44893668168036;-6.02685592407383
133;"EUTR";"GUR";7;5.94645025324408;17.7172884979768
113;"PHYI";"BLE";8;9.0490393840236;-11.5928259288573
97;"HELI";"DAC";8;9.01803389099799;-11.2888674327806
93;"TRAC";"MED";8;10.0848573082075;-20.6731463271254
97;"LOLI";"VUL";8;10.6245029309707;-24.702359705885
135;"PAPE";"LON";10;15.3015092105174;-34.6469693778536
104;"NEPR";"NOR";10;14.2313166229908;-29.7324325997712
102;"PHYI";"BLE";12;9.0490393840236;32.610761106714
104;"TRIS";"CAP";12;11.2111788377446;7.03602336267904
113;"EUTR";"GUR";12;12.65462678009;-5.17302320697393
105;"PAPE";"LON";13;12.216419374834;6.41415951043857
123;"SPIC";"SMA";14;10.52473194686;33.020014862961
139;"LEPM";"BOS";15;22.7133999270135;-33.9596887819504
89;"HELI";"DAC";15;19.6089157018825;-23.5041843820054
103;"EUTR";"GUR";15;13.3139974430135;12.663383511999
107;"LOPH";"BUD";16;15.3344760270559;4.34005030083748
108;"ASPI";"CUC";16;12.9343638116549;23.7014841470805
132;"ASPI";"CUC";16;15.7063564769773;1.86958397036973
79;"HELI";"DAC";16;19.2385140122842;-16.8334935339411
137;"TRIS";"CAP";17;14.4239161673671;17.8598086867774
80;"PAPE";"LON";17;17.0453490773666;-0.266049566721988
110;"PAPE";"LON";17;13.9173139793768;22.1500069998509
111;"PHYI";"BLE";18;17.1799270651418;4.77343664934484
112;"ILLE";"COI";18;16.0600018269496;12.0796883708628
103;"ASPI";"CUC";18;16.309487065555;10.3652121470776
128;"ASPI";"CUC";18;19.4015457174823;-7.22388688968961
128;"EUTR";"GUR";18;15.9781389315073;12.653920942606
138;"NEPR";"NOR";18;17.8374339554032;0.911375733769872
135;"PHYI";"BLE";20;18.0980787680472;10.5089675889284
123;"PAPE";"LON";20;27.520641012572;-27.3272741326644
131;"PAPE";"LON";20;19.0000870012409;5.26267589560938
125;"SPIC";"SMA";20;16.552756141248;20.8257998205008
110;"LOLI";"VUL";20;25.5862469301293;-21.833006401385
125;"LOLI";"VUL";20;20.9388354438655;-4.48370419827043
105;"OCTO";"VUL";20;24.8357710667006;-19.4709922784895
128;"TRIS";"CAP";21;21.6358742510506;-2.93898108147739
105;"SPIC";"FLE";21;24.5211520652587;-14.3596518462419
104;"ASPI";"CUC";22;24.2937562898318;-9.4417522859232
84;"PHYI";"BLE";23;19.9431088810209;15.3280571109361
93;"ILLE";"COI";24;21.4765877659928;11.7495957062736
101;"PAPE";"LON";24;26.5235433225619;-9.5143521808991
121;"SPIC";"SMA";24;19.7363180540233;21.6032288003563
89;"ASPI";"CUC";25;22.6180663897324;10.5311107024995
121;"PAGE";"ACA";26;32.973068263388;-21.1477688630227
111;"ELED";"CIR";26;25.7956767124179;0.792083455921509
109;"SPIC";"FLE";26;28.5292761437036;-8.86554615323391
108;"SPIC";"SMA";26;21.04946389372;23.5185852298923
111;"SPIC";"SMA";26;28.1216548650086;-7.54455907802421
136;"TRIS";"CAP";27;24.7454316042999;9.11104898775882
75;"MULL";"BAR";28;25.4041725253658;10.2181146504274
106;"PHYI";"BLE";28;25.3304798351624;10.5387666645461
106;"ASPI";"CUC";28;28.3682916887485;-1.29825120521638
94;"ARIS";"FOL";28;30.3863581006458;-7.85338635430298
113;"PAPE";"LON";28;30.1637145044172;-7.17323625411026
138;"PAPE";"LON";28;20.2313532786819;38.3990463431036
83;"LOPH";"BUD";29;25.9179766334457;11.8914505176962
110;"PHYI";"BLE";30;22.7062906969001;32.1219762420099
128;"SPIC";"SMA";30;28.023252403542;7.05395493710842
93;"HELI";"DAC";31;32.8181423327067;-5.54005255469543
81;"PHYI";"BLE";32;29.960790074081;6.806262187602
133;"BOOP";"BOO";32;31.2882682846739;2.27475585689342
131;"TRIS";"CAP";32;49.611093858224;-35.4982978374798
125;"NEPR";"NOR";32;32.1376034504452;-0.428169607162452
136;"PHYI";"BLE";33;29.7141947526948;11.058032279361
134;"LOPH";"BUD";34;30.6689520541118;10.8613034446398
134;"SPIC";"SMA";34;37.2364342858647;-8.69157949179165
132;"TRAC";"TRA";34;22.8534422426698;48.7740868048247
111;"ASPI";"CUC";35;30.4288746346198;15.022328036343
105;"SPIC";"SMA";35;33.4263552835623;4.70779629752688
103;"TRIS";"CAP";36;33.450704640707;7.62105129525644
83;"HELI";"DAC";36;26.6936942865477;34.8633112133233
110;"LOPH";"BUD";37;35.1419994524807;5.28712246447918
95;"TRIS";"CAP";38;41.7320109852795;-8.94280169387456
109;"MERL";"MER";38;40.2694716679373;-5.63571254833278
102;"SPIC";"SMA";38;31.0284916341657;22.4680865832288
77;"HELI";"DAC";39;43.723493883748;-10.8031025523872
76;"CITH";"MAC";39;28.1772994226076;38.4092897444567
131;"ELED";"CIR";40;73.5252118149002;-45.5968925316393
129;"PAPE";"LON";41;42.5042718292567;-3.53910739913269
102;"ASPI";"CUC";42;39.7499247168326;5.66057747076572
109;"PAPE";"LON";42;50.9563820722299;-17.5765658942081
105;"PAGE";"ACA";43;46.1501942481948;-6.82596097267349
89;"TRIS";"CAP";45;42.7741359489972;5.20376157605353
128;"LOLI";"VUL";45;42.4120455666017;6.10193259680044
90;"PHYI";"BLE";47;31.9831933282357;46.9521805332272
135;"HELI";"DAC";48;49.7421198199945;-3.50230313122736
124;"PAPE";"LON";48;48.9645618105882;-1.96991819169034
84;"TRIS";"CAP";49;52.1785659002385;-6.0917080517615
146;"TRAC";"TRA";50;66.1332718154861;-24.3950909619268
123;"LOLI";"VUL";51;71.0560077574524;-28.2256326951452
129;"OCTO";"VUL";51;32.8826922477398;55.0967895686992
110;"SPIC";"SMA";52;41.2833165105436;25.9588724823487
138;"TRIS";"CAP";54;57.3150662779346;-5.78393517309926
104;"TRAC";"MED";54;60.4727268549305;-10.703547188236
95;"SPIC";"SMA";54;57.6606868380639;-6.34867019247392
75;"ZEUS";"FAB";55;48.8817582563927;12.5164109513331
95;"MICM";"POU";56;54.2306886309105;3.26256482032016
75;"TRIS";"CAP";57;57.8531257260845;-1.47464067909438
102;"PAPE";"LON";59;64.081665147746;-7.92998299284171
107;"TRAC";"MED";59;65.3482550773264;-9.71449822158909
111;"NEPR";"NOR";59;57.7272136413429;2.20482901974952
76;"TRIS";"CAP";60;57.7705731967189;3.85910452314454
