"HAUL_NUMBER";"GENUS";"SPECIES";"WEIGHT_OF_THE_SAMPLE_MEASURED";"ESTIMATED_WEIGHT";"perc_diff"
130;"EUTR";"GUR";1;1.87675692809599;-46.7165947262801
103;"PAPE";"LON";1;1.40785753222095;-28.9700856007453
141;"LEPM";"BOS";2;1.5934112958734;25.5168709535056
94;"HELI";"DAC";2;1.667274667627;19.9562398945679
107;"HELI";"DAC";2;2.2545084727495;-11.2888674327806
113;"HELI";"DAC";2;3.92178314037649;-49.0027895880036
133;"HELI";"DAC";2;2.96596603183864;-32.5683443933383
137;"HELI";"DAC";2;2.2545084727495;-11.2888674327806
138;"HELI";"DAC";2;2.96596603183864;-32.5683443933383
111;"PAPE";"LON";2;2.44474873521287;-18.1920018530715
138;"MICM";"POU";2;3.1280897178213;-36.0632149197758
101;"TRAC";"TRA";2;2.8511256743229;-29.8522678950316
145;"ARIS";"FOL";3;4.18211514002611;-28.2659635243502
98;"PHYI";"BLE";4;3.77165767567201;6.05416355256317
114;"TRIS";"CAP";4;4.99216920910738;-19.8745108097965
92;"HELI";"DAC";4;4.76906634835674;-16.1261406778653
108;"EUTR";"GUR";4;2.3824383416479;67.8952160093787
134;"HELI";"DAC";5;4.63324069946563;7.9158266173537
89;"PAPE";"LON";5;4.75002175031022;5.26267589560938
113;"PAPE";"LON";5;5.32108831433325;-6.0342601995225
89;"PHYI";"BLE";6;7.40163313154694;-18.9368090343867
87;"LOPH";"BUD";6;5.75574866587317;4.24360666710543
77;"ARIS";"FOL";6;5.58871187104903;7.35926521962153
96;"ARIS";"FOL";6;6.03069230284247;-0.508934982937281
113;"MICM";"POU";6;6.16106612583435;-2.61425737923792
77;"TRAC";"TRA";6;7.72506399315499;-22.3307404920339
109;"TRAC";"TRA";6;10.5346647654625;-43.0451738751976
106;"MICM";"POU";8;9.43790717587758;-15.2354452007405
122;"TRAC";"TRA";8;9.90750891931839;-19.2531637856918
77;"LOPH";"BUD";10;11.4467483611728;-12.6389461489353
111;"LOPH";"BUD";10;15.3344760270559;-34.7874685619766
75;"TRIS";"CAP";10;9.19942034408094;8.70250109219289
100;"TRIS";"CAP";10;14.839522111954;-32.6123851930213
120;"TRAC";"TRA";10;7.8899898485626;26.7428753640514
137;"PAPE";"LON";11;12.216419374834;-9.95724964501352
102;"PHYI";"BLE";12;11.35314534845;5.69758099360794
110;"PHYI";"BLE";12;9.90041386339454;21.2070542259692
103;"TRIS";"CAP";12;19.0273042432601;-36.9327370468116
128;"PAGE";"ERY";12;12.9609907003052;-7.41448491497347
141;"PAPE";"LON";12;11.8004372289174;1.69114726184537
123;"TRAC";"TRA";12;18.509240902432;-35.1675194933397
113;"PHYI";"BLE";14;17.3063647157785;-19.1049060278041
136;"PHYI";"BLE";14;16.7290395198328;-16.3131871175115
132;"LOPH";"BUD";14;15.3344760270559;-8.7024559867672
109;"TRIS";"CAP";14;22.5220765256864;-37.8387690671726
138;"PAPE";"LON";14;15.5034037318839;-9.69724944201794
86;"PAPE";"LON";15;15.5034037318839;-3.24705297359065
80;"LOLI";"VUL";15;15.3931428405866;-2.55401281374451
93;"MULL";"BAR";16;20.0215191080076;-20.0859839171702
135;"PHYI";"BLE";16;14.4292512762434;10.8858643715126
141;"LOPH";"BUD";16;13.2961153050963;20.3358998689438
122;"TRIS";"CAP";16;23.9738824203569;-33.2607054649856
89;"HELI";"DAC";16;19.5630681039117;-18.2132377446422
105;"PAGE";"ERY";16;22.1785192260627;-27.85812327273
124;"PAGE";"ERY";16;22.2104257918791;-27.9617592660014
107;"PHYI";"BLE";18;17.4703394298535;3.03177034580914
112;"TRIS";"CAP";18;27.302174669865;-34.0711858390254
125;"TRIS";"CAP";18;24.0724254231766;-25.2256485020829
120;"MERL";"MER";18;22.2448243230504;-19.0823009496723
121;"TRAC";"TRA";18;24.2790591787176;-25.8620366320523
84;"HELI";"DAC";20;23.4848512442882;-14.8387196837611
90;"PAPE";"LON";20;18.7960477880121;6.40534768567577
94;"PAPE";"LON";20;17.6213390443588;13.4987525616149
134;"MICM";"POU";20;20.6889215938331;-3.32990576965792
115;"TRAC";"TRA";20;26.6107165775079;-24.8423095193739
138;"NEPR";"NOR";21;17.8374339554032;17.7299383560648
106;"TRIS";"CAP";22;33.7117310419691;-34.740817750915
90;"HELI";"DAC";22;26.4744172004333;-16.9009091552732
85;"NEPR";"NOR";22;24.9530922668986;-11.8345743898684
132;"NEPR";"NOR";22;32.6250884264475;-32.5672325774733
104;"TRIS";"CAP";23;32.1028522071506;-28.3552755637177
132;"PHYI";"BLE";24;20.8579892631764;15.063823732859
134;"PHYI";"BLE";24;20.8579892631764;15.063823732859
102;"TRIS";"CAP";24;34.7810968396514;-30.9970007252924
135;"MICM";"POU";24;25.9591952829173;-7.54721115799205
114;"TRAC";"TRA";24;34.7563475929647;-30.9478651754018
122;"LOLI";"VUL";24;24.9365473410234;-3.75572178544017
131;"LOLI";"VUL";24;23.5301573144547;1.99676814424281
83;"TRIS";"CAP";25;26.5550205712008;-5.85584397131767
118;"TRIS";"CAP";26;29.8979878573133;-13.0376260633869
107;"PAPE";"LON";26;33.0967086209714;-21.4423394853065
111;"MICM";"POU";26;29.6881039929162;-12.4228343911629
136;"MICM";"POU";26;29.6253825607125;-12.2374202367947
117;"TRAC";"TRA";26;29.6973622687278;-12.4501369356336
110;"ILLE";"COI";27;41.1112794594342;-34.3245932624361
127;"LOPH";"BUD";28;28.6820311856085;-2.37790406542313
97;"TRIS";"CAP";28;36.6419069947566;-23.5847631947574
124;"TRIS";"CAP";28;35.7825789150197;-21.7496311082067
112;"PAGE";"ERY";28;35.1714164921844;-20.3898995474862
117;"MULL";"SUR";28;30.3904949654791;-7.86592968687916
140;"MERL";"MER";29;35.8925267705476;-19.2032364135573
95;"NEPR";"NOR";29;32.9707983099559;-12.0433793341208
77;"HELI";"DAC";30;56.4502481577424;-46.8558580713956
131;"ILLE";"COI";31;37.6028183991321;-17.5593710265198
112;"TRAC";"TRA";32;45.3301983386745;-29.4068828887111
129;"TRAC";"TRA";32;45.0861592706127;-29.0247816232649
90;"PHYI";"BLE";33;35.4983190407873;-7.03785167381234
125;"LOPH";"BUD";34;39.5449905635146;-14.0219797362414
104;"TRAC";"MED";35;37.1907081986038;-5.89047185362831
83;"MICM";"POU";36;27.5685078704802;30.5837812083696
126;"LOLI";"VUL";36;31.4609749716451;14.4274773189508
143;"PAPE";"LON";37;39.5011083843796;-6.33174228946096
139;"PAPE";"LON";38;43.9538968096811;-13.5457769204429
103;"TRAC";"MED";38;44.1816745124899;-13.991489867009
81;"MICM";"POU";38;56.092633725785;-32.25491927199
133;"MICM";"POU";38;40.3089443445014;-5.72811911115307
105;"MULL";"SUR";39;49.4366286902759;-21.1111254281964
107;"LOPH";"BUD";40;28.6820311856085;39.4601370493955
81;"NEPR";"NOR";40;43.3602083680595;-7.74952080381305
79;"MICM";"POU";42;45.2433891304557;-7.16875811647016
100;"TRAC";"TRA";42;57.3896966190373;-26.8161316850946
79;"PAPE";"LON";43;40.3339932293047;6.60982599847902
95;"PHYI";"BLE";44;41.2021201989861;6.7906209377126
108;"ILLE";"COI";44;62.1965641099909;-29.2565423353794
122;"PAGE";"ERY";44;56.6627571262989;-22.347583789603
101;"MULL";"SUR";44;41.0874398646094;7.08868730927986
133;"MULL";"SUR";44;47.4974928839876;-7.36353157108776
84;"PAPE";"LON";45;38.3152859113216;17.4465984780848
83;"PHYI";"BLE";46;51.0610371382711;-9.91173979597411
84;"PHYI";"BLE";46;51.5978955428316;-10.8490772422777
141;"PHYI";"BLE";46;44.8265488244197;2.61775935545821
134;"ILLE";"COI";46;80.8517876094095;-43.105772475652
133;"TRAC";"MED";46;43.0180502067145;6.93185715985802
112;"MULL";"SUR";46;74.7924516910457;-38.4964672771822
117;"PAGE";"ACA";48;68.092042286468;-29.5071811797616
110;"TRIS";"CAP";48;54.1567586147926;-11.3684030807392
83;"TRAC";"TRA";48;56.5745991086435;-15.1562702056045
77;"ARIT";"ANT";49;62.9698436159285;-22.1849742888591
110;"NEPR";"NOR";49;43.6649713446538;12.2180972323011
76;"TRIS";"CAP";50;60.6508625588618;-17.5609416082502
129;"TRIS";"CAP";50;73.5379696491135;-32.0079134104803
82;"HELI";"DAC";50;41.5178489530993;20.4301312827708
79;"ZEUS";"FAB";50;63.8939833791426;-21.7453704470053
102;"MICM";"POU";50;58.1478087085675;-14.0122369002823
88;"MULL";"SUR";50;47.4974928839876;5.26871412376391
133;"PHYI";"BLE";52;50.6519843147024;2.66132848206361
77;"LEPM";"BOS";52;56.9991182349707;-8.77051854444936
124;"LOPH";"PIS";52;50.0916574185826;3.80970141488962
111;"NEPR";"NOR";53;51.8632666568797;2.19178894118018
137;"TRIS";"CAP";54;73.5096783961349;-26.5402853363057
101;"SPIC";"FLE";54;66.0993531680446;-18.304798138167
129;"LOPH";"BUD";56;43.6966571223801;28.1562565373416
138;"TRIS";"CAP";56;81.676758262286;-31.4370437913697
110;"MULL";"SUR";56;74.9999268416087;-25.3332605000194
88;"TRIS";"CAP";57;87.3505353210973;-34.745677527367
111;"TRIS";"CAP";58;74.6709981872453;-22.3259345555299
134;"ZEUS";"FAB";58;58.5939074109975;-1.01359925842052
76;"MULL";"SUR";60;88.1574080634048;-31.9399227835208
81;"TRAC";"TRA";60;75.4278230014357;-20.4537561705076
