"HAUL_NUMBER";"GENUS";"SPECIES";"WEIGHT_OF_THE_SAMPLE_MEASURED";"ESTIMATED_WEIGHT";"perc_diff"
147;"HELI";"DAC";1;0.531032049515028;88.3125511752562
107;"EUTR";"GUR";1;1.09313503718947;-8.51999378127434
107;"CITH";"MAC";1;1.36989277135441;-27.0015857510292
143;"CITH";"MAC";1;1.03544418666209;-3.42309002442231
107;"TRIS";"CAP";2;1.64170086019717;21.8248737324653
110;"HELI";"DAC";2;1.667274667627;19.9562398945679
148;"HELI";"DAC";2;1.667274667627;19.9562398945679
145;"ARIS";"FOL";2;1.58893632803202;25.8703677873048
104;"LOLI";"VUL";2;1.77761139479966;12.5105299083325
112;"LOLI";"VUL";2;2.65612573274267;-24.702359705885
97;"HELI";"DAC";3;2.2545084727495;33.066698850829
121;"PAGE";"ACA";5;4.41472621951269;13.257306373846
93;"TRIS";"CAP";5;4.11759936372678;21.4299779635328
101;"ZEUS";"FAB";5;4.97952534415503;0.411176857830544
100;"EUTR";"GUR";5;7.44893668168036;-32.8763256600527
129;"EUTR";"GUR";5;5.32604631050244;-6.12173254782836
83;"PAPE";"LON";5;3.79322712083906;31.8138840812148
104;"TRIG";"LUC";5;3.52257321482829;41.9416913451925
132;"CITH";"MAC";5;2.79530066654213;78.8716348064677
125;"SCOM";"SCO";5;3.07735395765628;62.4772472974807
101;"LOLI";"VUL";5;4.65252891385937;7.46843474965959
158;"PHYI";"BLE";10;8.5899635325709;16.4149296103832
131;"LOPH";"BUD";10;6.9408818655088;44.073911554277
83;"TRIS";"CAP";10;6.04326918970185;65.473350368716
162;"TRIS";"CAP";10;16.0321130279734;-37.6251902506448
104;"ILLE";"COI";10;8.03000091347481;24.5329870787365
157;"ZEUS";"FAB";10;11.9119385511436;-16.050607908484
104;"SPIC";"FLE";10;9.18951665434551;8.81965152401388
126;"EUTR";"GUR";10;6.327313390045;58.0449613217101
86;"PAPE";"LON";10;9.53012255142647;4.93044497631559
144;"PAPE";"LON";10;9.97147465228781;0.286069500318578
80;"TRIG";"LUC";10;15.0723711069264;-33.6534382741903
88;"TRIG";"LUC";10;17.2102701918697;-41.8951597591763
101;"TRIG";"LUC";10;7.34645110566487;36.1201463967951
100;"CITH";"MAC";10;8.1121456288126;23.2719487244182
84;"SARD";"PIL";10;20.7631284637939;-51.8377010601381
110;"MICM";"POU";10;8.23952996370011;21.3661464192227
162;"MICM";"POU";10;8.23952996370011;21.3661464192227
133;"SCOM";"SCO";10;5.59528965200328;78.7217574414526
123;"TRAC";"TRA";10;7.34645110566487;36.1201463967951
109;"LOLI";"VUL";10;7.71819422854262;29.563984837529
126;"LOLI";"VUL";10;12.7931234650646;-21.833006401385
154;"LOLI";"VUL";10;18.882284175112;-47.0403055728788
160;"LOLI";"VUL";10;12.2470291167324;-18.3475444968318
135;"PAGE";"ACA";15;15.6169100641688;-3.95026968609004
133;"PAPE";"LON";15;17.1073116959779;-12.3181931412013
160;"SPIC";"SMA";15;23.4559012016827;-36.0502081287591
107;"PHYI";"BLE";20;23.6942861470282;-15.5914642209703
105;"BOOP";"BOO";20;13.5744394447248;47.3357340569397
109;"BOOP";"BOO";20;13.5744394447248;47.3357340569397
112;"BOOP";"BOO";20;22.5083427881603;-11.144058057796
121;"BOOP";"BOO";20;19.9797018726325;0.101593744976353
150;"BOOP";"BOO";20;19.9797018726325;0.101593744976353
104;"TRIS";"CAP";20;10.1608685534286;96.8335668829345
110;"TRIS";"CAP";20;15.9298964297754;25.5500943660685
157;"TRIS";"CAP";20;19.5703415261574;2.19545720890127
160;"TRIS";"CAP";20;31.5328159869952;-36.5740122663056
135;"ILLE";"COI";20;18.7974894055807;6.39718724385761
107;"HELI";"DAC";20;22.4369245682932;-10.861223697908
117;"SPIC";"FLE";20;18.1045843752627;10.469257871101
135;"SPIC";"FLE";20;30.5685433144568;-34.5732644363809
109;"PAPE";"LON";20;23.989659264151;-16.6307458568741
100;"TRIG";"LUC";20;19.2637317669681;3.82204363068639
105;"TRIG";"LUC";20;18.6051884926214;7.49689533073928
147;"SQUI";"MAN";20;15.1644501516838;31.8874064008138
107;"TRAC";"MED";20;11.523777799102;73.554196797846
125;"SPIC";"SMA";20;12.1011922150067;65.2729718250245
80;"LOLI";"VUL";20;21.9343402201302;-8.81877549412193
100;"LOLI";"VUL";20;22.6796620267094;-11.8152643701376
77;"SCYO";"CAN";25;14.045814533236;77.9889656156545
146;"PAPE";"LON";25;24.2046416994654;3.28597427885984
152;"PAPE";"LON";25;24.3195709626319;2.79786612359921
125;"BOOP";"BOO";30;17.6540131794608;69.9330327616552
156;"BOOP";"BOO";30;19.9797018726325;50.1523906174645
132;"TRIS";"CAP";30;39.8553018374196;-24.7277059338855
138;"TRIS";"CAP";30;30.1292147119779;-0.428868502591572
109;"ZEUS";"FAB";30;22.006301800576;36.3245868018352
126;"SPIC";"FLE";30;29.4931799894575;1.71843121265204
133;"SPIC";"FLE";30;32.7901502046078;-8.50911077624675
154;"SPIC";"FLE";30;29.4931799894575;1.71843121265204
158;"SPIC";"FLE";30;26.4274839040608;13.5181847386925
116;"PAPE";"LON";30;34.9873196330783;-14.2546490710969
101;"CITH";"MAC";30;16.8225918080082;78.3316170444013
88;"SQUI";"MAN";30;17.3564659332366;72.8462471300207
105;"TRAC";"MED";30;31.4311810654161;-4.55337985052959
125;"TRAC";"MED";30;28.1320041420635;6.64010942307322
137;"MERL";"MER";30;32.5319400029165;-7.78293579383674
97;"LOPH";"PIS";30;26.7971364986108;11.9522602780908
84;"MICM";"POU";30;36.5398166893209;-17.8977818770291
76;"SCOM";"SCO";30;18.3233375072319;63.7256312511815
112;"SPIC";"SMA";30;22.7637737492845;31.7883419964275
