"HAUL_NUMBER";"GENUS";"SPECIES";"WEIGHT_OF_THE_SAMPLE_MEASURED";"ESTIMATED_WEIGHT";"perc_diff"
123;"MULL";"BAR";1;1.9000207835611;-47.3689967682481
84;"HELI";"DAC";1;1.667274667627;-40.021880052716
92;"HELI";"DAC";1;1.667274667627;-40.021880052716
97;"HELI";"DAC";1;1.667274667627;-40.021880052716
133;"HELI";"DAC";1;1.667274667627;-40.021880052716
93;"EUTR";"GUR";1;1.87675692809599;-46.7165947262801
93;"TRAC";"TRA";1;1.76128660741415;-43.223323461923
111;"HELI";"DAC";2;2.96596603183864;-32.5683443933383
111;"EUTR";"GUR";2;2.3824383416479;-16.0523919953106
134;"EUTR";"GUR";2;1.87675692809599;6.56681054743975
108;"PHYI";"BLE";3;4.5245196920118;-33.694619446643
107;"HELI";"DAC";3;3.92178314037649;-23.5041843820054
113;"EUTR";"GUR";3;3.32603023230232;-9.80238330776194
138;"EUTR";"GUR";3;2.3824383416479;25.9214120070341
77;"TRAC";"TRA";3;2.75343225301186;8.95492332228019
113;"PHYI";"BLE";4;3.77165767567201;6.05416355256317
125;"TRIS";"CAP";4;4.06270110140702;-1.54333532893426
107;"ILLE";"COI";4;4.3028547980827;-7.0384619582712
103;"EUTR";"GUR";4;4.43799914767115;-9.86929319040077
110;"EUTR";"GUR";4;3.65607630964687;9.40690678270734
117;"EUTR";"GUR";4;4.43799914767115;-9.86929319040077
139;"EUTR";"GUR";4;3.65607630964687;9.40690678270734
88;"EUTR";"GUR";5;5.32604631050244;-6.12173254782836
126;"EUTR";"GUR";5;4.43799914767115;12.663383511999
135;"PHYI";"BLE";6;7.40163313154694;-18.9368090343867
144;"PHYI";"BLE";6;6.33261995879059;-5.25248571610338
90;"PHYI";"BLE";7;7.40163313154694;-5.42627720678454
111;"ELED";"CIR";7;12.897838356209;-45.7273396775807
81;"EUTR";"GUR";7;6.22457684071498;12.457443760883
102;"EUTR";"GUR";7;7.41122427429319;-5.54866860148298
133;"EUTR";"GUR";7;6.327313390045;10.6314729251971
84;"PAPE";"LON";7;7.64566971641303;-8.4449072528854
89;"PHYI";"BLE";8;9.9047315842316;-19.2305219786465
97;"PHYI";"BLE";8;8.5899635325709;-6.86805631169348
104;"ELED";"CIR";8;8.60215531699575;-7.00005167084158
108;"ELED";"CIR";8;12.897838356209;-37.9741024886637
128;"EUTR";"GUR";8;7.44893668168036;7.39787894391562
131;"EUTR";"GUR";8;7.31215261929374;9.40690678270734
90;"PAPE";"LON";9;8.52267453868329;5.60065339994143
137;"PHYI";"BLE";10;9.90041386339454;1.00587852164103
79;"NEPR";"NOR";10;10.1804224149944;-1.77224880893582
110;"NEPR";"NOR";10;10.6087806505592;-5.73846015495808
101;"TRIS";"CAP";11;12.0448996485561;-8.6750382240117
129;"TRIS";"CAP";11;11.742278165041;-6.32141527059822
83;"HELI";"DAC";11;13.0640407853411;-15.7994055534268
94;"TRAC";"TRA";11;12.490107875389;-11.930304287645
75;"LOPH";"BUD";12;9.77720362332423;22.7344797378784
143;"ILLE";"COI";12;18.3680089298463;-34.6690213085584
99;"TRIS";"CAP";13;15.6693396234884;-17.0354315346324
93;"PAPE";"LON";13;14.3572197572219;-9.4532213072746
119;"PAGE";"ACA";15;17.6673589324768;-15.0976665084534
135;"EUTR";"GUR";15;15.4062280766118;-2.63677828597427
76;"MICM";"POU";15;15.4186479047488;-2.71520503830876
134;"MULL";"BAR";19;19.7590322817127;-3.84144461576306
103;"PHYI";"BLE";19;16.5736002885552;14.6401486050096
143;"PAPE";"LON";19;17.3456729961829;9.53740453991667
88;"TRAC";"MED";19;20.2575143090613;-6.20764369150069
80;"MULL";"BAR";20;19.7590322817127;1.21953198340731
133;"MULL";"BAR";20;22.4810319117645;-11.0361122278651
124;"TRIS";"CAP";20;18.2104712169338;9.82692189426771
135;"ELED";"CIR";21;34.3978320294137;-38.9496408318907
75;"ILLE";"COI";21;29.9187518396896;-29.8099061333775
107;"PHYI";"BLE";22;23.2642340744287;-5.43423897122116
137;"LOPH";"BUD";22;21.2239166839067;3.65664513130049
104;"EUTR";"GUR";22;20.5223189181539;7.20036116649068
136;"PHYI";"BLE";26;28.7929224317294;-9.70003110435101
75;"EUTR";"GUR";26;24.1854343055366;7.50272114835659
128;"LOPH";"BUD";27;25.5612073523177;5.62881333362293
106;"TRIS";"CAP";27;29.5245652055094;-8.55072780221103
118;"TRIS";"CAP";27;29.6147723929136;-8.8292841093698
133;"PHYI";"BLE";29;40.1090574628331;-27.697129191149
92;"TRAC";"MED";30;33.1558248664582;-9.51816122557331
81;"LEPM";"BOS";32;34.52237067299;-7.3064816344247
81;"TRIS";"CAP";32;35.0984917782868;-8.82799123637455
124;"EUTR";"GUR";32;30.7556560827752;4.04590269144564
129;"OCTO";"VUL";32;34.6356331631985;-7.60960006355233
113;"LOPH";"BUD";33;33.7221062537375;-2.14134386596161
109;"MULL";"SUR";33;38.8035859350396;-14.9563134313291
92;"TRAC";"TRA";33;42.6524538362368;-22.6304771896529
104;"TRIS";"CAP";34;35.082236368555;-3.08485570071865
96;"PAPE";"LON";34;29.9919585180937;13.3637204102171
121;"PAGE";"ERY";35;46.5277928146784;-24.7761437139173
122;"TRAC";"TRA";35;42.259805085869;-17.1789838384668
106;"LOPH";"PIS";36;41.2503781727493;-12.728072820961
129;"PAGE";"ACA";39;46.1501942481948;-15.4933134403318
105;"TRIS";"CAP";39;39.9984389200245;-2.496194719051
98;"NEPR";"NOR";39;50.4269425264163;-22.6603913581123
120;"TRAC";"TRA";39;43.427563488285;-10.1952841298117
138;"PHYI";"BLE";40;36.7850980096822;8.73968580829014
81;"LOPH";"BUD";40;43.8991183297479;-8.88199690130376
124;"LOPH";"BUD";40;32.0468319669517;24.8173299665004
127;"LOPH";"BUD";40;32.0468319669517;24.8173299665004
107;"NEPR";"NOR";40;38.9860517187236;2.60079755855204
75;"MULL";"SUR";40;41.0874398646094;-2.64664790065467
136;"LEPM";"BOS";44;45.0725647682594;-2.37963997339401
90;"TRAC";"TRA";44;51.4706750958928;-14.5144299777971
143;"PHYI";"BLE";45;44.221637955405;1.76013843128101
104;"ILLE";"COI";45;62.1965641099909;-27.6487364793653
96;"MERL";"MER";46;50.272966269712;-8.49953083489788
100;"OCTO";"VUL";46;76.5936222733804;-39.9427803064133
109;"TRIS";"CAP";47;58.304264520836;-19.3884008549601
111;"PHYI";"BLE";50;48.5198161278099;3.05067906335631
78;"ARIS";"FOL";50;46.1380625718393;8.37039358154119
106;"ILLE";"COI";51;62.1965641099909;-18.0019013432807
132;"PHYI";"BLE";52;46.8696124703903;10.9460848067622
141;"PHYI";"BLE";53;59.4709659531202;-10.8808825439646
115;"SPIC";"FLE";53;47.9535310093811;10.5236650657314
134;"PHYI";"BLE";54;50.506238305736;6.91748546608195
122;"TRAC";"MED";55;60.6709117780452;-9.34700272643231
138;"TRIS";"CAP";56;57.9266931143653;-3.32608856259317
110;"TRAC";"TRA";56;62.3429379921019;-10.1742686443579
102;"TRIS";"CAP";57;60.8782066944096;-6.37043517703641
110;"TRIS";"CAP";59;63.7610801271526;-7.46706316401481
133;"MULL";"SUR";59;63.9340874118877;-7.71745967077071
87;"ARIS";"FOL";60;54.4881492009407;10.1156873189669
124;"TRAC";"TRA";60;71.6316965409693;-16.2381977569338
101;"MULL";"SUR";61;68.6556292446138;-11.1507669929548
131;"NEPR";"NOR";62;58.2395557760558;6.45685595268606
115;"MULL";"SUR";62;58.8287019314519;5.39073269412505
127;"NEPR";"NOR";63;54.2375284428616;16.1557353528186
136;"NEPR";"NOR";63;60.2057467031777;4.64117372482452
120;"MULL";"SUR";63;58.8287019314519;7.09058322144964
134;"HELI";"DAC";66;62.1212017123638;6.24392024094442
137;"EUTR";"GUR";66;62.5164362941772;5.57223653861296
130;"LOPH";"BUD";67;74.8193491861085;-10.4509719359606
135;"LOPH";"BUD";67;71.5918225304663;-6.41389249241725
77;"ARIS";"FOL";67;72.9900538688475;-8.20667139061274
121;"MULL";"BAR";68;83.8635174412941;-18.9158741790181
97;"TRIS";"CAP";68;69.4235303993016;-2.05050130858212
118;"MULL";"SUR";68;69.3220770001551;-1.90715145501508
75;"TRIS";"CAP";69;71.2261552556118;-3.12547440981864
81;"HELI";"DAC";69;75.9690439228329;-9.17353116871109
76;"EUTR";"GUR";70;64.2843203587802;8.89125001138645
102;"MICM";"POU";70;47.653492932104;46.8937441789105
135;"TRIS";"CAP";71;76.0446609742908;-6.63381348494182
103;"MULL";"SUR";72;69.3220770001551;3.86301610645462
146;"MULL";"SUR";72;74.7924516910457;-3.73360095558954
105;"OCTO";"VUL";72;108.045028277469;-33.3611169825439
129;"TRAC";"TRA";74;86.7799223770493;-14.7268193229327
96;"ARIS";"FOL";75;71.9666293508178;4.21496834928226
91;"ARIS";"FOL";78;73.7886826914455;5.70726723251662
130;"TRIS";"CAP";80;81.6566088120475;-2.02875044181735
80;"PAGE";"ERY";80;95.7437295426334;-16.4436142375495
116;"NEPR";"NOR";81;86.0406432443591;-5.85844439824035
99;"PAGE";"ERY";82;101.391505441599;-19.1253748103865
144;"ARIS";"FOL";83;87.9311177823206;-5.60793255753663
107;"MICM";"POU";83;81.5688213475087;1.75456581184864
78;"NEPR";"NOR";85;71.444266986293;18.9738569454533
118;"TRAC";"MED";87;95.3632919169105;-8.76992787140503
105;"TRAC";"TRA";87;102.78017957492;-15.3533294456029
90;"ZEUS";"FAB";89;88.25045155161;0.849342337870773
80;"MULL";"SUR";90;103.048820850972;-12.6627561026082
112;"TRIS";"CAP";93;94.5875779632278;-1.67842120224817
107;"TRIS";"CAP";94;97.8094095197355;-3.89472703949493
114;"TRIS";"CAP";95;92.1076545532289;3.14017924004311
134;"LOLI";"VUL";97;91.9429355891218;5.50022073852138
88;"TRIS";"CAP";99;100.450549728272;-1.44404359378382
100;"TRAC";"TRA";104;120.830331461658;-13.9288962117917
95;"HELI";"DAC";108;118.017835595788;-8.48840816747325
135;"NEPR";"NOR";110;106.490641646562;3.29546174121614
95;"ILLE";"COI";111;128.290414427627;-13.4775575437721
98;"MICM";"POU";112;108.252990632511;3.46134489735151
125;"TRAC";"TRA";112;130.320958197394;-14.0583360119589
123;"SPIC";"FLE";113;93.2958551444365;21.1200645784944
141;"PAGE";"BOG";116;121.868025755547;-4.81506590360083
119;"TRAC";"TRA";116;132.170445959354;-12.234539909419
108;"TRIS";"CAP";120;128.513584880872;-6.62465753232565
113;"TRIS";"CAP";122;129.306311260595;-5.65039029368828
109;"TRAC";"TRA";122;146.604691729077;-16.7830179504389
81;"ILLE";"COI";124;181.829642195637;-31.8042985166388
131;"TRAC";"MED";125;125.868161247104;-0.6897385633524
117;"MULL";"SUR";126;119.552657442524;5.39288937226317
128;"ILLE";"COI";128;116.791338846352;9.59716813281295
97;"ILLE";"COI";130;144.322961055127;-9.92424278882137
115;"TRAC";"TRA";132;157.196633323633;-16.028735979198
79;"ZEUS";"FAB";134;126.424987983082;5.99170475533795
84;"TRAC";"TRA";135;152.467172085177;-11.4563494857888
140;"PAGE";"BOG";137;113.136882172015;21.0922533570468
81;"MULL";"BAR";140;159.909185511143;-12.4503076214816
139;"MULL";"BAR";140;158.885113062197;-11.886017952358
92;"LEPM";"BOS";141;147.988809453258;-4.72252562817271
128;"TRIS";"CAP";141;144.725759186738;-2.57435801869304
88;"ILLE";"COI";141;178.160478803244;-20.8578687332127
