"HAUL_NUMBER";"GENUS";"SPECIES";"WEIGHT_OF_THE_SAMPLE_MEASURED";"ESTIMATED_WEIGHT";"perc_diff"
86;"NEPR";"NOR";4;5.13885791891065;-22.1616930625719
150;"ZEUS";"FAB";5;6.0597829378281;-17.4887937192011
161;"TRAC";"TRA";5;2.68025657732978;86.5493043573191
107;"LOLI";"VUL";5;6.40285400239745;-21.9098233673948
123;"LOLI";"VUL";5;7.49345653930957;-33.2751184480655
146;"LOLI";"VUL";5;6.40285400239745;-21.9098233673948
150;"PHYI";"BLE";10;12.9424978042627;-22.7351617034356
101;"PAGE";"BOG";10;7.3290950105625;36.442493726555
105;"PAGE";"BOG";10;7.3290950105625;36.442493726555
154;"PAGE";"BOG";10;8.76867858414541;14.042268787009
83;"ELED";"CIR";10;19.4326654419588;-48.5402554278111
126;"ELED";"CIR";10;5.95271835549065;67.9904776743927
134;"ASPI";"CUC";10;8.91238865990575;12.2033652435637
138;"ASPI";"CUC";10;11.9205772059849;-16.1114447127665
150;"ENGR";"ENC";10;10.8331754419794;-7.69096232625189
123;"SPIC";"FLE";10;12.4048413705552;-19.3863129621591
161;"CITH";"MAC";10;11.9407305844404;-16.2530305052634
80;"SCOM";"PNE";10;16.4231280087072;-39.1102596612641
101;"SCOM";"PNE";10;8.3565466706323;19.6666565046941
131;"SPIC";"SMA";10;12.1011922150067;-17.3635140874878
135;"SPIC";"SMA";10;17.1669152165557;-41.7484162189138
104;"TRAC";"TRA";10;15.0723711069264;-33.6534382741903
85;"CHIM";"MON";13;16.3594930689667;-20.5354350211468
139;"PHYI";"BLE";15;18.4946951168025;-18.8956622141208
109;"PAGE";"BOG";15;12.1946762523439;23.0044954831571
139;"TRIS";"CAP";15;12.9790146919121;15.5711766729667
76;"ENGR";"ENC";15;12.2173053454724;22.7766645413253
125;"PAGE";"ERY";15;17.146739445176;-12.519811431438
117;"SPIC";"FLE";15;17.2906419292823;-13.2478709503725
126;"EUTR";"GUR";15;15.1147806500416;-0.759393422234286
117;"PAPE";"LON";15;15.530605768027;-3.41651688255067
105;"MERL";"MER";15;17.947038961025;-16.4207531249305
117;"TRAC";"TRA";15;21.6234171027738;-30.6307604912463
83;"LOLI";"VUL";15;15.3931428405866;-2.55401281374451
116;"PAPE";"LON";18;19.252582449854;-6.50604900987461
116;"ARIT";"ANT";20;26.759375960685;-25.2598415247647
148;"BOOP";"BOO";20;22.5083427881603;-11.144058057796
150;"LEPM";"BOS";20;20.7392874588725;-3.56467144948224
134;"TRIS";"CAP";20;16.8722615159568;18.5377548889055
80;"ENGR";"ENC";20;24.4954784654217;-18.3522786532527
83;"ENGR";"ENC";20;27.1559825914002;-26.3514036633178
95;"ENGR";"ENC";20;12.1322637336195;64.849696966102
161;"ENGR";"ENC";20;22.0670241090306;-9.36702701196904
100;"SPIC";"FLE";20;20.6856786790594;-3.31475070118681
107;"CITH";"MAC";20;14.0272911414661;42.5792036274062
160;"SQUI";"MAN";20;21.5291011937517;-7.10248505030721
76;"TRAC";"MED";20;16.9474477580213;18.0118699025573
117;"ELED";"MOS";20;18.7265868968732;6.80002773671145
109;"SEPI";"OFF";20;24.2754691413619;-17.6123028414603
135;"SARD";"PIL";20;33.0108751095411;-39.4139054671125
76;"SCOM";"PNE";20;20.2935816466169;-1.44667240967699
105;"SCOM";"PNE";20;30.064467793921;-33.4762878987535
