"HAUL_NUMBER";"GENUS";"SPECIES";"WEIGHT_OF_THE_SAMPLE_MEASURED";"ESTIMATED_WEIGHT";"perc_diff"
102;"TRIS";"CAP";1;0.911346640975621;9.72773202186523
106;"TRIS";"CAP";1;0.911346640975621;9.72773202186523
105;"EUTR";"GUR";1;1.13557455538345;-11.9388511076378
107;"EUTR";"GUR";1;0.801549160917258;24.7584114311396
130;"EUTR";"GUR";1;1.44927330420633;-30.9999020131243
106;"PHYI";"BLE";2;3.77165767567201;-46.9729182237184
132;"TRIS";"CAP";2;3.35288398507687;-40.3498597356286
102;"HELI";"DAC";2;2.2545084727495;-11.2888674327806
111;"HELI";"DAC";2;1.34853712378885;48.3088574069654
136;"HELI";"DAC";2;2.2545084727495;-11.2888674327806
88;"EUTR";"GUR";2;2.3824383416479;-16.0523919953106
97;"EUTR";"GUR";2;2.3824383416479;-16.0523919953106
110;"EUTR";"GUR";2;2.3824383416479;-16.0523919953106
109;"LOLI";"VUL";2;1.77761139479966;12.5105299083325
103;"PHYI";"BLE";3;3.77165767567201;-20.4593773355776
113;"PHYI";"BLE";3;3.11057029806681;-3.55466321193673
132;"PHYI";"BLE";3;1.6614371432337;80.5665662536608
96;"SCYO";"CAN";3;2.98555891267107;0.483697952421567
125;"TRIS";"CAP";3;3.35288398507687;-10.5247896034429
135;"TRIS";"CAP";3;2.69038520462497;11.5081957350485
125;"ZEUS";"FAB";3;4.03481069188474;-25.6470692408461
83;"EUTR";"GUR";3;3.65607630964687;-17.9448199129695
104;"EUTR";"GUR";3;2.3824383416479;25.9214120070341
133;"EUTR";"GUR";3;3.83171164585423;-21.7060082471005
134;"EUTR";"GUR";3;4.84998205471802;-38.1441010264848
136;"EUTR";"GUR";3;4.06636016381151;-26.2239477285254
114;"PAPE";"LON";3;3.32533240709458;-9.78345522391932
97;"TRAC";"MED";3;2.57474968698908;16.5161807829254
107;"HELI";"DAC";4;4.15823261892782;-3.80528540437024
109;"ZEUS";"FAB";4;4.97952534415503;-19.6710585137356
113;"EUTR";"GUR";4;6.64163361139178;-39.7738533312171
122;"EUTR";"GUR";4;2.3824383416479;67.8952160093787
102;"PAPE";"LON";4;3.82537730262935;4.56484899543428
76;"TRAC";"TRA";4;5.11374451657064;-21.7794321355252
81;"TRIS";"CAP";5;5.98427126234203;-16.4476378023817
113;"TRIS";"CAP";5;4.81289275984656;3.88762537396338
123;"TRIS";"CAP";5;5.98427126234203;-16.4476378023817
103;"EUTR";"GUR";5;6.62930143626891;-24.5772718578612
110;"NEPR";"NOR";5;5.27911445701517;-5.28714539697597
118;"TRAC";"TRA";5;6.3849357044901;-21.6906758123839
107;"TRIS";"CAP";6;6.24010691894837;-3.84780136089132
106;"PAPE";"LON";6;6.57321081865762;-8.72040825209194
136;"PAPE";"LON";6;10.2733732493288;-41.5965929166253
80;"TRAC";"TRA";6;10.4082418130899;-42.3533762210046
95;"PHYI";"BLE";7;7.40163313154694;-5.42627720678454
138;"PHYI";"BLE";7;11.173290807219;-37.3505968762814
78;"LOPH";"BUD";7;8.27830702426495;-15.4416479180832
124;"EUTR";"GUR";7;7.31215261929374;-4.26895656513108
126;"PAPE";"LON";7;7.71769580770816;-9.29935340275205
121;"MERL";"MER";7;8.50863277425116;-17.7306132991964
139;"SPIC";"SMA";7;12.1167374827545;-42.2286732714728
100;"TRAC";"TRA";7;10.0000533966866;-30.0003737748102
135;"ASPI";"CUC";8;9.15749113275876;-12.6398280487339
127;"EUTR";"GUR";8;12.3532707270619;-35.2398229039484
128;"EUTR";"GUR";8;6.31475607576714;26.6873954276711
137;"EUTR";"GUR";8;7.4877879555011;6.84063234085826
75;"TRAC";"TRA";8;8.81248040214545;-9.21965627234358
109;"TRAC";"TRA";8;11.4998019846898;-30.4335847638877
124;"TRIS";"CAP";9;12.462652557911;-27.7842340691189
79;"EUTR";"GUR";9;9.60252656289095;-6.27466697378809
95;"EUTR";"GUR";9;8.87599829534231;1.39704516079914
105;"ASPI";"CUC";10;5.4378420616233;83.8964774386037
113;"HELI";"DAC";10;9.74559452720574;2.61046642238253
83;"SPIC";"SMA";10;9.341084134514;7.05395493710842
117;"MULL";"BAR";11;13.2690265794638;-17.1001735950662
144;"PHYI";"BLE";11;13.6763892599036;-19.5694141855866
94;"LOPH";"BUD";11;11.6546068570123;-5.61672191128817
83;"TRIS";"CAP";11;12.0275404520439;-8.54323006553902
106;"TRAC";"MED";11;11.523777799102;-4.54519176118468
110;"PHYI";"BLE";12;14.4637156465168;-17.0337671641806
133;"TRIS";"CAP";12;16.8404332118904;-28.7429257370456
117;"PAGE";"ERY";12;17.1808793715509;-30.1549138406135
107;"PAPE";"LON";12;10.2733732493288;16.8068141667494
110;"PAPE";"LON";12;16.0466310270496;-25.2179477438488
124;"SPIC";"SMA";12;15.2190988800123;-21.1517048768246
136;"TRIS";"CAP";13;12.8613408954905;1.07810768438679
104;"PAPE";"LON";13;17.9504758992537;-27.5785217452619
89;"EUTR";"GUR";14;16.3901783527226;-14.5829917239769
90;"EUTR";"GUR";14;13.623740153341;2.76179553062568
114;"LOLI";"VUL";14;16.7634037338162;-16.484741271498
129;"TRIS";"CAP";15;22.1294110781127;-32.2169037980595
141;"PAPE";"LON";15;15.5034037318839;-3.24705297359065
90;"NEPR";"NOR";15;17.7244389620546;-15.3710871632509
118;"SPIC";"SMA";15;17.4730352411282;-14.153438180604
121;"TRAC";"TRA";15;21.920158753803;-31.5698386655269
134;"HELI";"DAC";16;14.5391199531582;10.0479262262671
138;"NEPR";"NOR";16;15.1027104111242;5.94124871926895
115;"TRAC";"TRA";16;24.024012243035;-33.3999673404318
88;"LOLI";"VUL";16;25.772139337227;-37.9174550058072
96;"ARIT";"ANT";17;26.759375960685;-36.47086529605
79;"TRIS";"CAP";17;18.3370693535224;-7.29161965712663
89;"TRIS";"CAP";17;22.2876914430173;-23.7247157541476
77;"ARIS";"FOL";17;25.1594941007334;-32.4310738048407
76;"ELED";"CIR";18;25.1827230050267;-28.5224238998816
138;"PAPE";"LON";18;17.9504758992537;0.275892968098859
84;"SPIC";"SMA";18;15.2190988800123;18.2724426847631
121;"SPIC";"SMA";18;21.2566340695999;-15.3205538512675
85;"NEPR";"NOR";20;17.8374339554032;12.1237508152999
133;"LOPH";"BUD";21;16.718085488833;25.6124692867919
90;"PHYI";"BLE";22;21.6132457144049;1.78943177117216
114;"TRIS";"CAP";22;27.5636083685616;-20.1846155052302
111;"ILLE";"COI";22;27.6428670651638;-20.4134652598139
145;"ARIS";"FOL";22;23.0690312859197;-4.63405364824376
130;"PAPE";"LON";22;16.1033333700841;36.6176771876959
125;"LOLI";"VUL";22;32.8568951459614;-33.042973469439
112;"TRIS";"CAP";23;27.5058358537164;-16.3813813100596
131;"ASPI";"CUC";23;24.947366495304;-7.80590005630671
106;"PAGE";"ERY";24;28.0899144049628;-14.5600814085791
93;"PAPE";"LON";24;23.9334615664753;0.278014249380077
142;"NEPR";"NOR";24;31.6156396766845;-24.0882036693403
111;"PHYI";"BLE";25;27.2522709623365;-8.26452579107691
76;"TRIS";"CAP";25;34.7380448258994;-28.0327948066872
83;"MICM";"POU";25;21.4991364179147;16.2837404909351
97;"TRAC";"TRA";25;25.6890056790136;-2.68210333876983
