"HAUL_NUMBER";"GENUS";"SPECIES";"WEIGHT_OF_THE_SAMPLE_MEASURED";"ESTIMATED_WEIGHT";"perc_diff"
84;"MULL";"BAR";598;917.329331798393;-34.8107621471516
134;"SPIC";"FLE";599;718.254149286698;-16.6033359368866
108;"TRAC";"TRA";602;798.603235838128;-24.6183870807629
80;"MULL";"BAR";607;1025.53769887795;-40.8115371415285
88;"MULL";"BAR";608;689.275371343413;-11.7914225173903
109;"MERL";"MER";608;625.268038147605;-2.76170171735676
128;"MERL";"MER";610;672.535809540197;-9.29851000543036
75;"TRAC";"TRA";610;615.74220880455;-0.932567026012157
89;"MULL";"BAR";622;549.120755491072;13.2719886801133
96;"ILLE";"COI";622;651.267039937327;-4.49386167924966
104;"MERL";"MER";632;469.714409653535;34.549842843052
125;"MERL";"MER";637;679.77159793779;-6.29205428228319
81;"ASPI";"CUC";642;632.615096542454;1.48350924738267
89;"ASPI";"CUC";646;666.354590374916;-3.05461846724336
132;"MULL";"BAR";657;749.876303834946;-12.3855499046932
139;"HELI";"DAC";659;413.460434759377;59.3864719809335
75;"ASPI";"CUC";663;550.716989552202;20.3885139877557
134;"ELED";"CIR";671;418.350541320555;60.3918087166657
112;"MERL";"MER";675;751.537431112483;-10.184114316061
136;"MERL";"MER";675;641.620532520321;5.20236896854944
101;"MERL";"MER";699;606.402446654798;15.2699834665927
97;"LOPH";"BUD";721;534.561123873858;34.876998681658
84;"ILLE";"COI";748;754.371774222311;-0.844646425017705
77;"LOPH";"BUD";758;722.836268309022;4.86468834404762
132;"LEPM";"BOS";760;761.103118212896;-0.144936761721043
89;"LOPH";"PIS";760;761.587903311516;-0.208499019563189
94;"ILLE";"COI";762;804.516322992357;-5.28470607460388
133;"MULL";"BAR";779;853.471366166289;-8.72570177729659
124;"TRAC";"TRA";780;746.573437462631;4.47733081034539
113;"MERL";"MER";782;779.933202231124;0.26499676676967
126;"MERL";"MER";816;714.760141118247;14.1641724345964
135;"ILLE";"COI";829;1009.91834562968;-17.9141557743338
136;"ELED";"CIR";845;471.884177724443;79.069364875683
107;"MERL";"MER";851;826.012183512927;3.02511476051156
93;"TRAC";"MED";864;685.842768700447;25.9763956740596
75;"TRIS";"CAP";868;975.838046549089;-11.0508139061029
95;"TRAC";"TRA";876;937.656730567121;-6.57561862002839
136;"ILLE";"COI";903;686.071670363097;31.6189020779849
118;"TRAC";"TRA";909;813.826336831755;11.6945911997341
113;"ILLE";"COI";914;979.329906357787;-6.67087831523036
113;"ELED";"CIR";916;803.83126406;13.95426390527
79;"MERL";"MER";922;851.49250710261;8.28045958235229
95;"SPIC";"FLE";934;1366.92504419895;-31.6714545567972
139;"PHYI";"BLE";984;802.251438285248;22.654812823175
77;"MERL";"MER";1009;1016.54620227056;-0.742337362896731
105;"ILLE";"COI";1021;1000.37213360816;2.0620192925049
128;"ILLE";"COI";1028;1185.4299313196;-13.2804079904032
77;"PHYI";"BLE";1038;914.358045736602;13.5222689667255
89;"ELED";"CIR";1048;668.600681234738;56.7452785217938
112;"TRAC";"TRA";1050;1054.35750437075;-0.413285280626643
142;"HELI";"DAC";1072;923.465306697715;16.0844909088616
138;"ELED";"CIR";1074;784.548819208217;36.8939667876758
99;"ILLE";"COI";1099;1146.87101356844;-4.17405383884378
101;"ILLE";"COI";1099;1191.40121299041;-7.75567558459057
139;"MULL";"BAR";1115;1214.89245057522;-8.22232869485069
90;"ELED";"CIR";1138;1042.17087155345;9.19514554304415
106;"ELED";"CIR";1172;997.225205457183;17.5261108109166
116;"GALU";"MEL";1175;920.224940009036;27.6861720340314
