"HAUL_NUMBER";"GENUS";"SPECIES";"WEIGHT_OF_THE_SAMPLE_MEASURED";"ESTIMATED_WEIGHT";"perc_diff"
138;"TRAC";"TRA";1;1.34012828866489;-25.3802782570724
80;"SPIC";"FLE";2;1.8137884800372;10.2664407681638
162;"EUTR";"GUR";2;2.3824383416479;-16.0523919953106
126;"TRAC";"MED";2;1.60855949302782;24.3348479598575
129;"TRAC";"MED";2;1.23176247562364;62.3689663859428
151;"TRAC";"MED";2;2.06741990408771;-3.26106486420152
112;"SCOM";"SCO";2;2.63129532681823;-23.9918081556278
123;"SPIC";"SMA";2;1.51180650789497;32.2920618184658
95;"TRAC";"MED";3;3.86150801054395;-22.3101443319963
98;"TRAC";"MED";3;1.78432496363684;68.1308091932623
83;"SCOM";"PNE";3;1.58055602528558;89.8066219739314
112;"TRAC";"MED";4;3.21711898605565;24.3348479598575
121;"SEPI";"OFF";4;4.25969964164542;-6.09666557487857
95;"PHYI";"BLE";5;3.77165767567201;32.567704440704
110;"HELI";"DAC";5;4.63324069946563;7.9158266173537
157;"HELI";"DAC";5;2.96596603183864;68.5791390166542
156;"ENGR";"ENC";5;2.98852059410786;67.3068611224549
156;"ZEUS";"FAB";5;4.03481069188474;23.9215512652565
110;"EUTR";"GUR";5;7.41122427429319;-32.5347632867736
126;"EUTR";"GUR";5;6.62930143626891;-24.5772718578612
138;"EUTR";"GUR";5;5.32604631050244;-6.12173254782836
105;"CITH";"MAC";5;4.15993034125245;20.1943203331291
105;"SQUI";"MAN";5;4.6403969369675;7.74940307730433
93;"TRAC";"MED";5;4.62910897628373;8.01214716733723
107;"TRAC";"MED";5;2.57474968698908;94.193634638209
138;"TRAC";"MED";5;7.03679693802301;-28.9449440698974
147;"TRAC";"MED";5;3.17528892747906;57.4659854330052
80;"SCOM";"PNE";5;5.43844601220982;-8.06197232123778
100;"SCOM";"PNE";5;6.42005322704959;-22.1190257592645
138;"SCOM";"PNE";5;6.42005322704959;-22.1190257592645
123;"SCOM";"SCO";5;6.03492528488391;-17.148932853836
110;"LOLI";"VUL";5;3.74672826965478;33.4497631038691
131;"TRAC";"TRA";7;13.2266543630972;-47.0765636733488
93;"LOLI";"VUL";7;10.4694177219328;-33.1385929387893
117;"PAGE";"BOG";10;7.3290950105625;36.442493726555
80;"BOOP";"BOO";10;15.5219937630924;-35.5752865731872
137;"TRIS";"CAP";10;7.10162090440008;40.812923339855
154;"TRIS";"CAP";10;12.9790146919121;-22.9525488846889
138;"HELI";"DAC";10;9.99992772496202;0.000722755603565685
147;"HELI";"DAC";10;12.4355299549986;-19.5852526093561
95;"EUTR";"GUR";10;6.327313390045;58.0449613217101
76;"PAPE";"LON";10;10.7916644974801;-7.33588870989191
80;"PAPE";"LON";10;10.9016150692641;-8.27047243491552
80;"CITH";"MAC";10;17.5045787696818;-42.87209003098
154;"TRAC";"MED";10;10.898304948567;-8.24261160617538
112;"MERL";"MER";10;15.9958781802635;-37.4838949927831
144;"CHIM";"MON";10;14.646383567776;-31.7237599730671
154;"SARD";"PIL";10;18.4568514410012;-45.8195779926722
126;"SCOM";"PNE";10;11.55993615696;-13.4943319390287
132;"SCOM";"SCO";10;8.6366917268128;15.785075076314
80;"SPIC";"SMA";10;18.682168269028;-46.4730225314458
97;"SPIC";"SMA";10;12.1011922150067;-17.3635140874878
109;"SPIC";"SMA";10;17.69299525053;-43.4804573312681
126;"SPIC";"SMA";10;17.69299525053;-43.4804573312681
132;"TRAC";"TRA";10;8.06085894555571;24.0562583657839
123;"PAGE";"ACA";15;11.2464173054217;33.3758084253977
137;"PHYI";"BLE";15;11.7085141301733;28.1119007350759
138;"PHYI";"BLE";15;14.6801643184667;2.1786927897735
148;"PHYI";"BLE";15;12.9424978042627;15.8972574448466
160;"TRIS";"CAP";15;13.0959849517272;14.5389220840676
95;"ENGR";"ENC";15;16.6223487686645;-9.76004529349585
78;"ARIS";"FOL";15;15.9166853850736;-5.75927313316895
148;"EUTR";"GUR";15;14.8601609559736;0.941033172122094
98;"PAPE";"LON";15;12.2241259662449;22.7081595970156
107;"CITH";"MAC";15;22.3562070977228;-32.9045399587128
150;"SCOM";"PNE";15;16.8818690947667;-11.1472792746042
104;"SPIC";"SMA";15;13.6616462199721;9.79643125344089
138;"SPIC";"SMA";15;22.7637737492845;-34.1058290017862
84;"LOLI";"VUL";15;17.0832391836968;-12.1946380384634
104;"LOLI";"VUL";15;15.5314862177327;-3.42199201210964
107;"LOLI";"VUL";15;18.2782072504582;-17.9350589778221
137;"LOLI";"VUL";15;18.2782072504582;-17.9350589778221
161;"LOLI";"VUL";15;13.4749349489792;11.3177915648217
117;"PAGE";"ACA";20;15.3057093309112;30.6701935049053
138;"MULL";"BAR";20;22.4810319117645;-11.0361122278651
84;"PHYI";"BLE";20;14.6801643184667;36.2382570530313
107;"PHYI";"BLE";20;29.8478404652525;-32.9934772893099
162;"PHYI";"BLE";20;18.4946951168025;8.13911704783887
95;"TRIS";"CAP";20;14.2032418088002;40.812923339855
157;"TRIS";"CAP";20;14.839522111954;34.7752296139575
107;"ELED";"CIR";20;33.2619310907013;-39.8712000651363
126;"ELED";"CIR";20;18.1030878275041;10.478390154048
104;"ASPI";"CUC";20;30.8350749326761;-35.1387987748786
129;"ASPI";"CUC";20;15.5538406119625;28.5856046680713
133;"ASPI";"CUC";20;17.9705231619328;11.2933653615954
93;"ENGR";"ENC";20;10.8331754419794;84.6180753474962
146;"ENGR";"ENC";20;15.0237188577807;33.1228318988552
105;"PAGE";"ERY";20;22.2104257918791;-9.95219908250177
126;"SPIC";"FLE";20;20.9551600313519;-4.55811375299866
135;"SPIC";"FLE";20;32.7958515626246;-39.0166772714853
107;"EUTR";"GUR";20;24.8541372268496;-19.5304998220005
78;"PAPE";"LON";20;20.2518924651366;-1.24379716893262
116;"PAPE";"LON";20;16.4866370392983;21.3103676166772
83;"TRAC";"MED";20;11.9935184662916;66.7567366174579
157;"SARD";"PIL";20;23.2595502893513;-14.0138147505095
95;"SPIC";"SMA";20;19.1211034687131;4.59647390499717
129;"SPIC";"SMA";20;21.2158829764021;-5.73100340793976
112;"LOLI";"VUL";20;24.311526078919;-17.7344937743649
126;"LOLI";"VUL";20;18.882284175112;5.91938885424244
112;"PAPE";"LON";23;40.512343302736;-43.2271793607981
157;"ENGR";"ENC";25;22.9654391755989;8.85922889975849
129;"SQUI";"MAN";25;31.7115213680674;-21.1642995306612
134;"SQUI";"MAN";25;31.2347727364261;-19.9609992012367
78;"CHIM";"MON";25;22.5641810954512;10.7950689379985
107;"TRAC";"TRA";25;35.7034301230277;-29.9787165718968
93;"ARIT";"ANT";30;33.900270625877;-11.5051312389813
132;"MULL";"BAR";30;28.6819166605461;4.59552042861561
101;"BOOP";"BOO";30;25.2492952998947;18.8151971913652
88;"ASPI";"CUC";30;22.3132663123016;34.4491639194062
97;"ASPI";"CUC";30;41.3367531797296;-27.4253595352256
76;"ZEUS";"FAB";30;29.9084904175646;0.305965233142319
117;"SPIC";"FLE";30;26.4274839040608;13.5181847386925
129;"EUTR";"GUR";30;33.5881972832441;-10.6829111815242
146;"PAPE";"LON";30;39.0891438548398;-23.2523482442926
125;"TRIG";"LUC";30;39.9200739156185;-24.8498385463594
125;"SQUI";"MAN";30;35.9012192059838;-16.4373782743296
126;"SQUI";"MAN";30;31.3959100932448;-4.44615266478665
123;"SEPI";"OFF";30;38.1465384038054;-21.3559047417858
104;"SCOM";"PNE";30;33.9268052644876;-11.574344338864
101;"SCOM";"SCO";30;26.7374719367288;12.2020812999508
129;"LOLI";"VUL";30;27.5526569056295;8.88242140405128
109;"OCTO";"VUL";30;32.8826922477398;-8.76659437135342
100;"PAGE";"ACA";35;40.0737276065274;-12.6609824180693
138;"ASPI";"CUC";35;41.3367531797296;-15.3295861244298
129;"TRIG";"LUC";35;34.3361028738944;1.9335249796514
