"HAUL_NUMBER";"GENUS";"SPECIES";"WEIGHT_OF_THE_SAMPLE_MEASURED";"ESTIMATED_WEIGHT";"perc_diff"
158;"ZEUS";"FAB";2;1.92531522436956;3.87909339131189
147;"SPIC";"FLE";2;3.69765095277023;-45.9116064348468
156;"MULL";"BAR";5;4.80205401359599;4.12211078516753
158;"ENGR";"ENC";5;6.5403617857662;-23.5516296532478
147;"EUTR";"GUR";5;7.44893668168036;-32.8763256600527
117;"PAPE";"LON";5;4.36648267542944;14.5086416610655
133;"PAPE";"LON";5;7.71769580770816;-35.2138238591086
147;"PAPE";"LON";5;4.36648267542944;14.5086416610655
156;"SPIC";"SMA";5;3.60408938768068;38.7312983160392
116;"ETMO";"SPI";6;6.34075891419961;-5.37410298689182
83;"PAPE";"LON";7;7.71769580770816;-9.29935340275205
131;"MULL";"BAR";8;9.46144841136047;-15.4463497323062
101;"DIPL";"ANN";10;33.3761477077459;-70.0384835075523
138;"TRIS";"CAP";10;19.6348026444527;-49.0700253978604
161;"TRIS";"CAP";10;9.74310096665029;2.63672761094285
123;"ILLE";"COI";10;15.2454498248224;-34.4066582822756
95;"ASPI";"CUC";10;11.9205772059849;-16.1114447127665
133;"ASPI";"CUC";10;13.655166142365;-26.7676431341608
93;"HELI";"DAC";10;5.96590926536742;67.6190427174412
146;"HELI";"DAC";10;10.5172855885562;-4.91843246245079
147;"HELI";"DAC";10;10.5172855885562;-4.91843246245079
157;"ENGR";"ENC";10;15.0237188577807;-33.4385840505724
126;"PAGE";"ERY";10;14.6828996998204;-31.8935618682848
126;"SPIC";"FLE";10;10.0385911430337;-0.384427879209699
161;"SPIC";"FLE";10;16.303905242605;-38.6650017207643
101;"PAPE";"LON";10;10.2733732493288;-2.66098819437546
83;"TRAC";"MED";10;10.0848573082075;-0.841432908906701
107;"TRAC";"MED";10;8.54354526311389;17.0474281113047
98;"CHIM";"MON";10;8.55620713745987;16.8742158686069
88;"SARD";"PIL";10;25.9542927728476;-61.4707282239584
104;"SARD";"PIL";10;23.2595502893513;-57.0069073752547
132;"SARD";"PIL";10;14.3822949013903;-30.4700670611802
104;"SPIC";"SMA";10;17.1669152165557;-41.7484162189138
125;"SQUI";"MAN";14;15.1644501516838;-7.67881551943031
139;"ELED";"CIR";15;13.8292656487425;8.46562920254524
147;"ENGR";"ENC";15;16.6223487686645;-9.76004529349585
129;"PAGE";"ERY";15;12.9609907003052;15.7318938562832
107;"SPIC";"FLE";15;17.313565346483;-13.3627320553763
135;"PENA";"KER";15;20.7360754970305;-27.6623004090236
138;"SQUI";"MAN";15;15.1644501516838;-1.08444519938962
143;"CHIM";"MON";15;24.3098070849414;-38.2965074647109
142;"NEPR";"NOR";15;15.1027104111242;-0.680079325685356
131;"SARD";"PIL";15;31.971698913969;-53.0835066339055
134;"TRAC";"TRA";15;24.1684685887755;-37.9356621421748
154;"TRAC";"TRA";15;24.1684685887755;-37.9356621421748
76;"ENGR";"ENC";18;22.0670241090306;-18.4303243107721
