TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;FAUNISTIC_CATEGORY;GENUS;SPECIES;NAME_OF_THE_REFERENCE_LIST;TOTAL_WEIGHT_IN_THE_HAUL;TOTAL_NUMBER_IN_THE_HAUL;NB_OF_FEMALES;NB_OF_MALES;NB_OF_UNDETERMINED
TB;ITA;18;MIZ;2021;8;18;117;S;S;Ao;PAGE;ERY;FM;5;1;0;0;1
TB;ITA;18;MIZ;2021;8;18;117;S;S;Ao;SARD;PIL;FM;500;64;0;0;64
TB;ITA;18;MIZ;2021;8;18;117;S;S;Ao;SCOM;PNE;FM;45;6;0;0;6
TB;ITA;18;MIZ;2021;8;18;117;S;S;Ao;SCOR;NOT;FM;35;1;0;0;1
TB;ITA;18;MIZ;2021;8;18;117;S;S;Ao;SERA;HEP;FM;70;9;0;0;9
TB;ITA;18;MIZ;2021;8;18;117;S;S;Ao;SPIC;FLE;FM;370;27;0;0;27
TB;ITA;18;MIZ;2021;8;18;117;S;S;Ao;SPRA;SPR;FM;5;1;0;0;1
TB;ITA;18;MIZ;2021;8;18;117;S;S;Ao;TRAC;MED;FM;30;4;0;0;4
TB;ITA;18;MIZ;2021;8;18;117;S;S;Ao;TRAC;TRA;FM;10;2;0;0;2
TB;ITA;18;MIZ;2021;8;18;117;S;S;Ao;TRIG;LUC;FM;200;3;0;0;3
TB;ITA;18;MIZ;2021;8;18;121;S;S;Ecn;ALCY;PAL;FM;5;1;0;0;1
TB;ITA;18;MIZ;2021;8;18;121;S;S;Ao;BOOP;BOO;FM;170;26;0;0;26
TB;ITA;18;MIZ;2021;8;18;121;S;S;R;CARE;CAR;FM;40000;1;0;0;1
TB;ITA;18;MIZ;2021;8;18;121;S;S;Ao;DIPL;ANN;FM;1300;104;2;0;102
TB;ITA;18;MIZ;2021;8;18;121;S;S;B;DORI;LAN;FM;10;1;0;0;1
TB;ITA;18;MIZ;2021;8;18;121;S;S;Ao;GOBI;NIG;FM;5;1;0;0;1
TB;ITA;18;MIZ;2021;8;18;121;S;S;B;MCPI;DEP;FM;10;2;0;0;2
TB;ITA;18;MIZ;2021;8;18;121;S;S;Ao;MULL;BAR;FM;24000;5114;8;132;4974
TB;ITA;18;MIZ;2021;8;18;121;S;S;Dmg;MURE;BRA;FM;20;3;0;0;3
TB;ITA;18;MIZ;2021;8;18;121;S;S;G;MURE;EGG;FM;3500;0;0;0;0
TB;ITA;18;MIZ;2021;8;18;121;S;S;C;OCTO;VUL;FM;680;1;0;1;0
TB;ITA;18;MIZ;2021;8;18;121;S;S;Ao;PAGE;ERY;FM;300;120;0;0;120
TB;ITA;18;MIZ;2021;8;18;121;S;S;Ecn;RIZO;PUL;FM;360;2;0;0;2
TB;ITA;18;MIZ;2021;8;18;121;S;S;Ao;SCOR;POR;FM;50;1;0;0;1
TB;ITA;18;MIZ;2021;8;18;121;S;S;C;SEPI;OFF;FM;14;1;1;0;0
TB;ITA;18;MIZ;2021;8;18;121;S;S;Ao;SERA;HEP;FM;5;1;0;0;1
TB;ITA;18;MIZ;2021;8;18;121;S;S;Ao;SERA;SCR;FM;15;1;0;0;1
TB;ITA;18;MIZ;2021;8;18;121;S;S;Ao;SPIC;FLE;FM;280;190;0;0;190
TB;ITA;18;MIZ;2021;8;18;121;S;S;Ao;TRAC;MED;FM;1100;142;0;0;142
TB;ITA;18;MIZ;2021;8;18;121;S;S;Ao;TRIG;LUC;FM;10;1;0;0;1
TB;ITA;18;MIZ;2021;8;18;123;S;S;Eec;ASTR;IRR;FM;10;3;0;0;3
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;BOOP;BOO;FM;140;8;0;0;8
TB;ITA;18;MIZ;2021;8;18;123;S;S;V;CYMO;NOD;FM;10;0;0;0;0
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;DIPL;ANN;FM;15800;598;0;0;598
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;DIPL;VUL;FM;55;2;0;0;2
TB;ITA;18;MIZ;2021;8;18;123;S;S;B;DORI;LAN;FM;40;3;0;0;3
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;ENGR;ENC;FM;11160;6816;0;0;6816
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;GOBI;NIG;FM;50;5;0;0;5
TB;ITA;18;MIZ;2021;8;18;123;S;S;C;LOLI;VUL;FM;23;2;0;0;2
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;MICU;VAR;FM;3;1;0;0;1
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;MULL;BAR;FM;6000;1067;17;94;956
TB;ITA;18;MIZ;2021;8;18;123;S;S;Dmg;MURE;BRA;FM;10;2;0;0;2
TB;ITA;18;MIZ;2021;8;18;123;S;S;G;MURE;EGG;FM;10;0;0;0;0
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ae;MUST;MUS;FM;1060;2;2;0;0
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;PAGE;BOG;FM;10;2;0;0;2
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;PAGE;ERY;FM;270;20;0;0;20
TB;ITA;18;MIZ;2021;8;18;123;S;S;B;PILU;SPP;FM;2;1;0;0;1
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;POMT;SAL;FM;110;1;0;0;1
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ecn;RIZO;PUL;FM;20;1;0;0;1
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;SARD;PIL;FM;100;37;0;0;37
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;SARI;AUR;FM;15;1;0;0;1
TB;ITA;18;MIZ;2021;8;18;123;S;S;C;SEPI;OFF;FM;57;3;1;2;0
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;SERA;HEP;FM;40;6;0;0;6
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;SPHY;SPY;FM;80;3;0;0;3
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;SPIC;FLE;FM;110;60;0;0;60
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;SPRA;SPR;FM;10;5;0;0;5
TB;ITA;18;MIZ;2021;8;18;123;S;S;Bst;SQUI;MAN;FM;45;5;2;3;0
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;TRAC;MED;FM;2700;177;0;0;177
TB;ITA;18;MIZ;2021;8;18;123;S;S;Ao;TRIG;LUC;FM;710;19;0;0;19
TB;ITA;18;MIZ;2021;8;20;145;S;S;C;ABRA;VER;FM;20;6;0;0;6
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ecn;ACTA;RIC;FM;15;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;ARGR;HEM;FM;2;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;145;S;S;Eec;ASTR;IRR;FM;10;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;CALM;PHA;FM;10;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;145;S;S;B;CHLO;GRA;FM;2;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;145;S;S;Eec;CIDA;CID;FM;30;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;CLOR;AGA;FM;6000;300;0;0;300
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;COEL;COE;FM;4890;192;0;0;192
TB;ITA;18;MIZ;2021;8;20;145;S;S;Eec;ECHN;ACU;FM;400;12;0;0;12
TB;ITA;18;MIZ;2021;8;20;145;S;S;Eec;ECHN;MEL;FM;380;17;0;0;17
TB;ITA;18;MIZ;2021;8;20;145;S;S;C;ELED;CIR;FM;90;2;2;0;0
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;EPIG;DEN;FM;5;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;GADA;MAR;FM;2;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;GADI;ARG;FM;420;38;0;0;38
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ae;GALU;MEL;FM;2940;42;19;23;0
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;GLOS;LEI;FM;10;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;HELI;DAC;FM;3660;55;0;0;55
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;HOPL;MED;FM;3220;109;0;0;109
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;HYME;ITA;FM;170;45;0;0;45
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;LEPI;CAU;FM;40;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;LEPM;BOS;FM;2250;16;0;0;16
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;LOPH;BUD;FM;590;1;0;1;0
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;LOPH;PIS;FM;8000;1;1;0;0
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;MERL;MER;FM;22860;97;56;40;1
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;MICI;COC;FM;2;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;MICM;POU;FM;9380;60;0;0;60
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;MOLV;DYP;FM;210;3;0;0;3
TB;ITA;18;MIZ;2021;8;20;145;S;S;B;NEPR;NOR;FM;730;17;8;9;0
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;NOTS;ELO;FM;10;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;PAGE;BOG;FM;8830;77;0;0;77
TB;ITA;18;MIZ;2021;8;20;145;S;S;B;PAPE;LON;FM;2650;354;109;217;28
TB;ITA;18;MIZ;2021;8;20;145;S;S;B;PASI;SIV;FM;10;31;0;0;31
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;PHYI;BLE;FM;1210;13;0;0;13
TB;ITA;18;MIZ;2021;8;20;145;S;S;B;PLES;EDW;FM;1;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;145;S;S;B;PLES;HET;FM;45;26;0;0;26
TB;ITA;18;MIZ;2021;8;20;145;S;S;B;PLES;MAR;FM;2;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;145;S;S;Etu;PYRO;ATL;FM;60;7;0;0;7
TB;ITA;18;MIZ;2021;8;20;145;S;S;C;ROSS;MAC;FM;420;3;0;0;3
TB;ITA;18;MIZ;2021;8;20;145;S;S;C;TODA;SAG;FM;7310;13;9;4;0
TB;ITA;18;MIZ;2021;8;20;145;S;S;C;TODI;EBL;FM;820;5;0;0;5
TB;ITA;18;MIZ;2021;8;20;145;S;S;Ao;TRIG;LYR;FM;90;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;144;S;S;C;ABRA;VER;FM;10;3;0;0;3
TB;ITA;18;MIZ;2021;8;20;144;S;S;B;ARIS;FOL;FM;585;32;8;24;0
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ao;BENS;GLA;FM;20;20;0;0;20
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ao;CHAU;SLO;FM;10;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ae;CHIM;MON;FM;90;3;1;2;0
TB;ITA;18;MIZ;2021;8;20;144;S;S;Eec;CIDA;CID;FM;30;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ao;COEL;COE;FM;50;3;0;0;3
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ao;DIAP;MET;FM;20;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ao;EPIG;DEN;FM;5;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ae;ETMO;SPI;FM;65;2;0;2;0
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ao;GADA;MAR;FM;5;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ae;GALU;MEL;FM;2090;8;4;4;0
TB;ITA;18;MIZ;2021;8;20;144;S;S;B;GENN;ELE;FM;1;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;144;S;S;B;GERY;LON;FM;70;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ao;HELI;DAC;FM;120;3;0;0;3
TB;ITA;18;MIZ;2021;8;20;144;S;S;C;HIST;BON;FM;20;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;144;S;S;C;HIST;REV;FM;140;5;0;0;5
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ao;HOPL;MED;FM;1800;21;0;0;21
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ao;LAMA;CRO;FM;600;162;0;0;162
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ao;LEPI;CAU;FM;20;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ao;MERL;MER;FM;2910;2;2;0;0
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ao;MORA;MOR;FM;10;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ao;NETT;MEL;FM;10;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ao;NEZU;SCL;FM;130;12;0;0;12
TB;ITA;18;MIZ;2021;8;20;144;S;S;Dmb;OSTR;EDU;FM;50;4;0;0;4
TB;ITA;18;MIZ;2021;8;20;144;S;S;B;PAPE;LON;FM;10;3;2;1;0
TB;ITA;18;MIZ;2021;8;20;144;S;S;B;PASI;SIV;FM;5;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ao;PHYI;BLE;FM;1830;12;1;0;11
TB;ITA;18;MIZ;2021;8;20;144;S;S;B;PLES;MAR;FM;170;29;0;0;29
TB;ITA;18;MIZ;2021;8;20;144;S;S;B;POLC;TYP;FM;5;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;144;S;S;B;PROC;SPP;FM;5;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ae;SCYO;CAN;FM;320;1;1;0;0
TB;ITA;18;MIZ;2021;8;20;144;S;S;C;SEPE;OWE;FM;5;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;144;S;S;B;SERG;ARC;FM;5;11;0;0;11
TB;ITA;18;MIZ;2021;8;20;144;S;S;B;SERG;ROB;FM;2;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;144;S;S;C;TODA;SAG;FM;3520;6;2;4;0
TB;ITA;18;MIZ;2021;8;20;144;S;S;Ao;TRAR;TRA;FM;270;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;143;S;S;C;ABRA;VER;FM;10;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ao;ANTO;MEG;FM;10;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ao;ARGR;HEM;FM;2;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;143;S;S;B;ARIS;FOL;FM;5220;463;233;208;22
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ao;CHAU;SLO;FM;5;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ae;CHIM;MON;FM;12;1;0;1;0
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ao;CONG;CON;FM;170;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ae;ETMO;SPI;FM;990;23;14;9;0
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ao;GADA;MAR;FM;20;3;0;0;3
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ae;GALU;MEL;FM;6845;29;19;10;0
TB;ITA;18;MIZ;2021;8;20;143;S;S;B;GENN;ELE;FM;5;20;0;0;20
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ao;HELI;DAC;FM;580;5;0;0;5
TB;ITA;18;MIZ;2021;8;20;143;S;S;C;HIST;REV;FM;200;4;0;0;4
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ao;HOPL;MED;FM;3500;56;0;0;56
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ao;HYME;ITA;FM;30;6;0;0;6
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ao;LAMA;CRO;FM;650;328;0;0;328
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ao;MERL;MER;FM;1580;3;1;2;0
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ao;MICM;POU;FM;600;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ao;MYCP;DAE;FM;30;0;0;0;0
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ao;NEZU;SCL;FM;400;20;0;0;20
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ao;PAGE;BOG;FM;1485;8;3;5;0
TB;ITA;18;MIZ;2021;8;20;143;S;S;B;PAPE;LON;FM;7;11;6;1;4
TB;ITA;18;MIZ;2021;8;20;143;S;S;B;PASI;SIV;FM;5;7;0;0;7
TB;ITA;18;MIZ;2021;8;20;143;S;S;Bam;PHRO;SED;FM;2;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ao;PHYI;BLE;FM;790;11;0;0;11
TB;ITA;18;MIZ;2021;8;20;143;S;S;B;PLES;EDW;FM;5;3;0;0;3
TB;ITA;18;MIZ;2021;8;20;143;S;S;B;PLES;MAR;FM;380;56;0;0;56
TB;ITA;18;MIZ;2021;8;20;143;S;S;B;PLES;SPP;FM;10;5;0;0;5
TB;ITA;18;MIZ;2021;8;20;143;S;S;B;PROC;SPP;FM;25;9;0;0;9
TB;ITA;18;MIZ;2021;8;20;143;S;S;Etu;PYRO;ATL;FM;20;5;0;0;5
TB;ITA;18;MIZ;2021;8;20;143;S;S;B;SERG;ARC;FM;15;21;0;0;21
TB;ITA;18;MIZ;2021;8;20;143;S;S;B;SERG;ROB;FM;5;12;0;0;12
TB;ITA;18;MIZ;2021;8;20;143;S;S;Ao;STOM;BOA;FM;5;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;143;S;S;C;TODA;SAG;FM;4850;6;3;3;0
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ecn;ACTA;RIC;FM;8920;154;0;0;154
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;ARNO;RUP;FM;550;40;0;0;40
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;ASPI;CUC;FM;3700;65;0;0;65
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;CALM;PHA;FM;140;8;0;0;8
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;CAPO;APE;FM;150;14;0;0;14
TB;ITA;18;MIZ;2021;8;20;139;S;S;Eec;CIDA;CID;FM;11000;510;0;0;510
TB;ITA;18;MIZ;2021;8;20;139;S;S;Eec;ECHN;ACU;FM;340;12;0;0;12
TB;ITA;18;MIZ;2021;8;20;139;S;S;Eec;ECHN;MEL;FM;100;6;0;0;6
TB;ITA;18;MIZ;2021;8;20;139;S;S;C;ELED;CIR;FM;570;5;2;3;0
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;GLOS;LEI;FM;780;81;0;0;81
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;HELI;DAC;FM;580;27;0;0;27
TB;ITA;18;MIZ;2021;8;20;139;S;S;C;ILLE;COI;FM;540;55;0;0;55
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;LEPM;BOS;FM;1400;8;0;0;8
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;LEPM;WHS;FM;3340;12;0;0;12
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;LEPT;DIE;FM;20;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;LOPH;BUD;FM;640;1;0;1;0
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;LOPH;PIS;FM;1200;1;1;0;0
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;MACO;SCO;FM;5240;592;0;0;592
TB;ITA;18;MIZ;2021;8;20;139;S;S;B;MCPI;TUB;FM;10;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;MERL;MER;FM;285;5;1;0;4
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;MULL;BAR;FM;210;5;3;2;0
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;PERI;CAT;FM;10;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ae;RAJA;CLA;FM;1340;2;2;0;0
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;SCOR;ELO;FM;390;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ae;SCYO;CAN;FM;355;2;0;2;0
TB;ITA;18;MIZ;2021;8;20;139;S;S;Eec;SPAT;PUR;FM;4380;28;0;0;28
TB;ITA;18;MIZ;2021;8;20;139;S;S;C;TODI;EBL;FM;1380;32;0;0;32
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;TRIG;LYR;FM;180;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;139;S;S;Ao;ZEUS;FAB;FM;780;1;0;1;0
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ecn;ACTA;RIC;FM;50;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;146;S;S;C;ALLO;SPP;FM;15;5;0;0;5
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;ARNO;RUP;FM;5;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;ASPI;CUC;FM;800;24;0;0;24
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;BLEN;OCE;FM;60;4;0;0;4
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;CAPO;APE;FM;10;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;CEPO;MAC;FM;5;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;146;S;S;Eec;CIDA;CID;FM;810;44;0;0;44
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;ENGR;ENC;FM;8;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;HELI;DAC;FM;10;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;146;S;S;C;ILLE;COI;FM;280;28;0;0;28
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;LEPI;CAU;FM;40;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;LEPM;BOS;FM;860;6;0;0;6
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;LEPM;WHS;FM;620;4;0;0;4
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;LEPT;CAV;FM;15;3;0;0;3
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;LEPT;DIE;FM;45;7;0;0;7
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;LOPH;BUD;FM;580;1;0;1;0
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;MACO;SCO;FM;70;10;0;0;10
TB;ITA;18;MIZ;2021;8;20;146;S;S;B;MCPI;TUB;FM;20;4;0;0;4
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;MERL;MER;FM;130;5;2;0;3
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;MULL;BAR;FM;1480;46;16;25;5
TB;ITA;18;MIZ;2021;8;20;146;S;S;Dmb;MYTI;EDU;FM;160;10;0;0;10
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;PHYI;BLE;FM;10;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ae;RAJA;CLA;FM;3210;9;5;4;0
TB;ITA;18;MIZ;2021;8;20;146;S;S;C;ROSS;MAC;FM;20;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;SCOR;ELO;FM;340;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;146;S;S;Eec;SPAT;PUR;FM;28480;130;0;0;130
TB;ITA;18;MIZ;2021;8;20;146;S;S;C;TODI;EBL;FM;150;3;0;0;3
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;TRAC;TRA;FM;110;5;0;0;5
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;TRIG;LYR;FM;40;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;146;S;S;Ao;TRIS;CAP;FM;40;4;0;0;4
TB;ITA;18;MIZ;2021;8;20;162;S;S;C;ALLO;SPP;FM;35;28;0;0;28
TB;ITA;18;MIZ;2021;8;20;162;S;S;Ao;ASPI;CUC;FM;15;6;0;0;6
TB;ITA;18;MIZ;2021;8;20;162;S;S;Ao;CALM;MAC;FM;5;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;162;S;S;Ao;CAPO;APE;FM;2;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;162;S;S;Eec;CIDA;CID;FM;610;33;0;0;33
TB;ITA;18;MIZ;2021;8;20;162;S;S;Eec;COSC;TEN;FM;10;3;0;0;3
TB;ITA;18;MIZ;2021;8;20;162;S;S;Eec;ECHN;ACU;FM;640;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;162;S;S;C;ELED;CIR;FM;290;2;1;1;0
TB;ITA;18;MIZ;2021;8;20;162;S;S;Ao;ENGR;ENC;FM;20;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;162;S;S;Ao;HELI;DAC;FM;5;3;0;0;3
TB;ITA;18;MIZ;2021;8;20;162;S;S;C;ILLE;COI;FM;400;57;0;0;57
TB;ITA;18;MIZ;2021;8;20;162;S;S;Ao;LEPM;BOS;FM;130;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;162;S;S;Ao;LEPT;DIE;FM;5;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;162;S;S;Ao;MACO;SCO;FM;10;5;0;0;5
TB;ITA;18;MIZ;2021;8;20;162;S;S;B;MCPI;TUB;FM;20;6;0;0;6
TB;ITA;18;MIZ;2021;8;20;162;S;S;Ao;MERL;MER;FM;1090;104;5;5;94
TB;ITA;18;MIZ;2021;8;20;162;S;S;Ao;MULL;BAR;FM;1240;33;7;26;0
TB;ITA;18;MIZ;2021;8;20;162;S;S;Dmg;NATI;MIL;FM;10;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;162;S;S;B;PAPE;LON;FM;100;12;7;5;0
TB;ITA;18;MIZ;2021;8;20;162;S;S;Ao;PHYI;BLE;FM;35;2;0;0;2
TB;ITA;18;MIZ;2021;8;20;162;S;S;Ae;RAJA;CLA;FM;2220;1;0;1;0
TB;ITA;18;MIZ;2021;8;20;162;S;S;Ao;SPIC;SMA;FM;10;1;0;0;1
TB;ITA;18;MIZ;2021;8;20;162;S;S;C;TODI;EBL;FM;400;8;0;0;8
TB;ITA;18;MIZ;2021;8;20;162;S;S;Ao;TRAC;TRA;FM;70;10;0;0;10
TB;ITA;18;MIZ;2021;8;20;162;S;S;Ao;TRIS;CAP;FM;140;15;0;0;15
TB;ITA;18;MIZ;2021;8;21;126;S;S;C;ALLO;SUB;FM;30;12;0;0;12
TB;ITA;18;MIZ;2021;8;21;126;S;S;B;ALPH;GLA;FM;2;1;0;0;1
TB;ITA;18;MIZ;2021;8;21;126;S;S;B;ANAM;RIS;FM;4;1;0;0;1
TB;ITA;18;MIZ;2021;8;21;126;S;S;Ao;ARNO;LAT;FM;2;1;0;0;1
TB;ITA;18;MIZ;2021;8;21;126;S;S;Ao;ASPI;CUC;FM;10;1;0;0;1
TB;ITA;18;MIZ;2021;8;21;126;S;S;Ao;BOOP;BOO;FM;30;2;0;0;2
TB;ITA;18;MIZ;2021;8;21;126;S;S;Dmg;CASS;TYR;FM;210;6;0;0;6
