TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;FAUNISTIC_CATEGORY;GENUS;SPECIES;LENGTH_CLASSES_CODE;SEX;NO_PER_SEX_MEASURED_IN_SUB_SAMPLE_FOR_OTOLITH;LENGTH_CLASS;MATURITY;MATSUB;INDIVIDUAL_WEIGHT;NO_PER_SEX_MEASURED_IN_SUB_SAMPLE_FOR_WEIGHT;OTOLITH_SAMPLED;NO_PER_SEX_MEASURED_IN_SUB_SAMPLE_FOR_AGEING;OTOLITH_READ;AGE;OTOLITH_CODE;RECORD_NUMBER
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;F;0;27;1;;8.3;13;NR;0;NR;;;887
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;F;0;28;1;;9.2;10;NR;0;NR;;;6537
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;F;0;28;1;;10.2;10;NR;0;NR;;;6538
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;29;1;;9.49;22;NR;0;NR;;;7120
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;29;1;;10.06;22;NR;0;NR;;;7118
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;29;1;;10.21;22;NR;0;NR;;;7122
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;30;1;;9.87;22;NR;0;NR;;;7119
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;F;0;30;1;;10.1;13;NR;0;NR;;;882
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;F;0;30;1;;10.4;13;NR;0;NR;;;881
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;F;0;30;1;;10.5;13;NR;0;NR;;;877
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;F;0;30;2;E;10.72;9;NR;0;NR;;;3313
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;30;1;;11.91;22;NR;0;NR;;;7121
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;F;0;31;1;;10.8;13;NR;0;NR;;;884
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;F;0;31;1;;11.4;10;NR;0;NR;;;6536
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;31;1;;12.65;22;NR;0;NR;;;7117
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;F;0;32;1;;11.1;10;NR;0;NR;;;6534
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;F;0;32;1;;11.5;13;NR;0;NR;;;883
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;F;0;32;1;;11.6;13;NR;0;NR;;;879
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;F;0;32;1;;11.9;13;NR;0;NR;;;878
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;F;0;32;1;;12.1;10;NR;0;NR;;;6535
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;F;0;32;1;;13.3;13;NR;0;NR;;;886
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;F;0;33;2;E;12.59;9;NR;0;NR;;;3310
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;F;0;33;1;;13.17;9;NR;0;NR;;;3309
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;F;0;34;2;E;11.7;10;NR;0;NR;;;6540
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;F;0;34;2;E;13.12;9;NR;0;NR;;;3312
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;F;0;34;2;E;13.4;13;NR;0;NR;;;876
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;F;0;34;2;E;13.6;10;NR;0;NR;;;6541
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;F;0;34;1;;13.7;10;NR;0;NR;;;6533
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;F;0;34;2;D;14.4;13;NR;0;NR;;;875
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;F;0;34;1;;14.9;13;NR;0;NR;;;885
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;F;0;35;2;E;12.9;10;NR;0;NR;;;6539
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;F;0;35;1;;14.6;13;NR;0;NR;;;880
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;35;2;D;15.74;22;NR;0;NR;;;7106
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;35;2;C;16.53;22;NR;0;NR;;;7115
TE;ALB;18;MIZ;2021;8;26;32;B;ARIS;FOL;m;F;0;35;2;D;17.4;4;NR;0;NR;;;1366
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;43;2;D;25.32;22;NR;0;NR;;;7109
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;44;2;C;28.74;22;NR;0;NR;;;7110
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;44;2;D;28.87;22;NR;0;NR;;;7104
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;F;0;44;2;D;29.35;9;NR;0;NR;;;3315
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;44;2;B;29.43;22;NR;0;NR;;;7116
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;F;0;44;2;D;30.5;10;NR;0;NR;;;6542
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;44;2;D;31.47;22;NR;0;NR;;;7107
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;45;2;C;30.03;22;NR;0;NR;;;7113
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;45;2;D;31.64;22;NR;0;NR;;;7105
TE;ALB;18;MIZ;2021;8;26;32;B;ARIS;FOL;m;F;0;45;2;C;32.2;4;NR;0;NR;;;1365
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;46;2;C;32.77;22;NR;0;NR;;;7111
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;46;2;D;32.79;22;NR;0;NR;;;7102
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;46;2;C;33.33;22;NR;0;NR;;;7114
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;46;2;D;34.39;22;NR;0;NR;;;7108
TE;ALB;18;MIZ;2021;8;26;32;B;ARIS;FOL;m;F;0;46;2;D;34.4;4;NR;0;NR;;;1367
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;F;0;47;2;E;32.12;9;NR;0;NR;;;3311
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;F;0;47;2;D;33.06;9;NR;0;NR;;;3316
TE;ALB;18;MIZ;2021;8;26;32;B;ARIS;FOL;m;F;0;47;2;D;34;4;NR;0;NR;;;1368
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;F;0;48;2;B;34.78;9;NR;0;NR;;;3317
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;48;2;D;38.17;22;NR;0;NR;;;7103
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;53;2;D;47.32;22;NR;0;NR;;;7101
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;F;0;54;2;D;52.78;9;NR;0;NR;;;3314
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;F;0;56;2;C;51.92;22;NR;0;NR;;;7112
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;M;0;25;1;;7.1;7;NR;0;NR;;;6526
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;M;0;26;1;;8.15;13;NR;0;NR;;;3297
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;M;0;28;1;;8.05;13;NR;0;NR;;;3296
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;M;0;28;2;A;8.6;14;NR;0;NR;;;893
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;28;1;;8.75;20;NR;0;NR;;;7082
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;M;0;28;2;D;8.83;13;NR;0;NR;;;3308
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;M;0;28;2;A;9.1;7;NR;0;NR;;;6529
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;M;0;28;2;A;9.6;14;NR;0;NR;;;896
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;M;0;28;2;A;9.7;14;NR;0;NR;;;891
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;M;0;28;2;A;9.8;14;NR;0;NR;;;889
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;M;0;28;2;A;9.9;14;NR;0;NR;;;897
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;29;1;;8.09;20;NR;0;NR;;;7081
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;29;2;A;8.91;20;NR;0;NR;;;7084
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;29;2;D;9.36;20;NR;0;NR;;;7089
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;M;0;29;2;A;9.4;13;NR;0;NR;;;3300
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;29;2;A;9.65;20;NR;0;NR;;;7083
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;M;0;29;2;A;9.98;13;NR;0;NR;;;3298
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;M;0;29;2;D;10;14;NR;0;NR;;;899
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;29;2;A;10.07;20;NR;0;NR;;;7087
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;M;0;29;2;A;10.1;14;NR;0;NR;;;895
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;M;0;29;2;A;10.1;7;NR;0;NR;;;6528
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;M;0;29;2;A;10.3;14;NR;0;NR;;;892
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;M;0;29;2;A;10.4;14;NR;0;NR;;;890
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;29;2;D;10.48;20;NR;0;NR;;;7093
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;M;0;29;2;A;10.6;14;NR;0;NR;;;894
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;M;0;29;2;A;11.1;13;NR;0;NR;;;3302
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;M;0;30;2;D;10.3;7;NR;0;NR;;;6532
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;M;0;30;2;A;10.4;7;NR;0;NR;;;6527
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;30;2;A;11.12;20;NR;0;NR;;;7086
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;30;2;D;11.26;20;NR;0;NR;;;7095
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;30;2;A;11.32;20;NR;0;NR;;;7085
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;M;0;30;2;D;11.5;14;NR;0;NR;;;898
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;M;0;31;2;A;10.06;13;NR;0;NR;;;3299
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;M;0;31;2;A;10.97;13;NR;0;NR;;;3301
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;31;2;D;11.54;20;NR;0;NR;;;7100
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;M;0;31;2;D;11.75;13;NR;0;NR;;;3307
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;31;2;D;11.94;20;NR;0;NR;;;7094
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;M;0;31;2;D;12.06;13;NR;0;NR;;;3306
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;M;0;31;2;D;12.4;14;NR;0;NR;;;900
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;M;0;32;2;A;12;14;NR;0;NR;;;888
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;M;0;32;2;D;14.5;7;NR;0;NR;;;6531
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;M;0;33;2;D;13.81;13;NR;0;NR;;;3303
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;M;0;33;2;D;13.82;13;NR;0;NR;;;3304
TE;ALB;18;MIZ;2021;8;26;32;B;ARIS;FOL;m;M;0;33;2;D;14.9;1;NR;0;NR;;;1364
TE;ALB;18;MIZ;2021;8;31;39;B;ARIS;FOL;m;M;0;33;2;D;15.2;13;NR;0;NR;;;3305
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;34;2;D;14.19;20;NR;0;NR;;;7088
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;34;2;D;15.85;20;NR;0;NR;;;7097
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;34;2;D;16.61;20;NR;0;NR;;;7098
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;35;2;D;16.55;20;NR;0;NR;;;7090
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;35;2;D;16.78;20;NR;0;NR;;;7092
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;35;2;D;16.98;20;NR;0;NR;;;7096
TE;ALB;18;MIZ;2021;8;26;170;B;ARIS;FOL;m;M;0;35;2;D;18;7;NR;0;NR;;;6530
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;36;2;D;17.54;20;NR;0;NR;;;7091
TE;ALB;18;MIZ;2021;8;31;38;B;ARIS;FOL;m;M;0;37;2;D;20.5;14;NR;0;NR;;;901
TE;ALB;18;MIZ;2021;8;31;33;B;ARIS;FOL;m;M;0;38;2;D;21.6;20;NR;0;NR;;;7099
TE;ALB;18;MIZ;2021;8;31;39;B;ARIT;ANT;m;F;0;27;2;D;9.27;4;NR;0;NR;;;3321
TE;ALB;18;MIZ;2021;8;31;33;B;ARIT;ANT;m;F;0;27;2;D;9.33;5;NR;0;NR;;;7127
TE;ALB;18;MIZ;2021;8;31;38;B;ARIT;ANT;m;F;0;29;2;C;10.6;2;NR;0;NR;;;903
TE;ALB;18;MIZ;2021;8;31;39;B;ARIT;ANT;m;F;0;29;2;C;11.33;4;NR;0;NR;;;3322
TE;ALB;18;MIZ;2021;8;31;33;B;ARIT;ANT;m;F;0;29;2;C;11.51;5;NR;0;NR;;;7123
TE;ALB;18;MIZ;2021;8;31;39;B;ARIT;ANT;m;F;0;30;2;D;12.27;4;NR;0;NR;;;3320
TE;ALB;18;MIZ;2021;8;31;39;B;ARIT;ANT;m;F;0;31;2;E;11.6;4;NR;0;NR;;;3323
TE;ALB;18;MIZ;2021;8;31;33;B;ARIT;ANT;m;F;0;31;2;D;12.84;5;NR;0;NR;;;7126
TE;ALB;18;MIZ;2021;8;31;38;B;ARIT;ANT;m;F;0;32;2;B;13.6;2;NR;0;NR;;;902
TE;ALB;18;MIZ;2021;8;31;33;B;ARIT;ANT;m;F;0;38;2;D;20.37;5;NR;0;NR;;;7125
TE;ALB;18;MIZ;2021;8;31;33;B;ARIT;ANT;m;F;0;41;2;C;24.88;5;NR;0;NR;;;7124
TE;ALB;18;MIZ;2021;8;31;39;B;ARIT;ANT;m;M;0;21;2;D;4.7;2;NR;0;NR;;;3319
TE;ALB;18;MIZ;2021;8;31;39;B;ARIT;ANT;m;M;0;21;2;D;5.11;2;NR;0;NR;;;3318
TE;ALB;18;MIZ;2021;8;26;166;C;ELED;CIR;0;F;0;90;2;B;250;1;NR;0;NR;;;385134
TE;ALB;18;MIZ;2021;8;26;165;C;ELED;MOS;0;F;0;95;3;A;230;1;NR;0;NR;;;385138
TE;ALB;18;MIZ;2021;8;26;32;Ae;ETMO;SPI;0;F;0;165;1;;24;2;NR;0;NR;;;385144
TE;ALB;18;MIZ;2021;8;26;32;Ae;ETMO;SPI;0;F;0;190;1;;38.1;2;NR;0;NR;;;385143
TE;ALB;18;MIZ;2021;8;31;33;Ae;ETMO;SPI;0;F;0;200;1;;37.58;3;NR;0;NR;;;7146
TE;ALB;18;MIZ;2021;8;31;38;Ae;ETMO;SPI;0;F;0;205;1;;41.6;6;NR;0;NR;;;909
TE;ALB;18;MIZ;2021;8;31;38;Ae;ETMO;SPI;0;F;0;210;1;;50.1;6;NR;0;NR;;;908
TE;ALB;18;MIZ;2021;8;31;38;Ae;ETMO;SPI;0;F;0;225;1;;52.6;6;NR;0;NR;;;910
TE;ALB;18;MIZ;2021;8;26;170;Ae;ETMO;SPI;0;F;0;225;1;;58.6;1;NR;0;NR;;;6543
TE;ALB;18;MIZ;2021;8;31;39;Ae;ETMO;SPI;0;F;0;250;1;;72.38;1;NR;0;NR;;;3346
TE;ALB;18;MIZ;2021;8;31;38;Ae;ETMO;SPI;0;F;0;280;2;;102.2;6;NR;0;NR;;;911
TE;ALB;18;MIZ;2021;8;31;33;Ae;ETMO;SPI;0;F;0;290;1;;110.64;3;NR;0;NR;;;7145
TE;ALB;18;MIZ;2021;8;31;38;Ae;ETMO;SPI;0;F;0;310;2;;145.8;6;NR;0;NR;;;912
TE;ALB;18;MIZ;2021;8;31;38;Ae;ETMO;SPI;0;F;0;325;2;;164.6;6;NR;0;NR;;;913
TE;ALB;18;MIZ;2021;8;31;33;Ae;ETMO;SPI;0;F;0;330;2;;163.99;3;NR;0;NR;;;7144
TE;ALB;18;MIZ;2021;8;31;39;Ae;ETMO;SPI;0;M;0;105;1;;4.87;5;NR;0;NR;;;3347
TE;ALB;18;MIZ;2021;8;31;39;Ae;ETMO;SPI;0;M;0;165;1;;17.51;5;NR;0;NR;;;3348
TE;ALB;18;MIZ;2021;8;31;38;Ae;ETMO;SPI;0;M;0;185;1;;26.2;4;NR;0;NR;;;904
TE;ALB;18;MIZ;2021;8;31;33;Ae;ETMO;SPI;0;M;0;190;1;;30.5;2;NR;0;NR;;;7147
TE;ALB;18;MIZ;2021;8;26;170;Ae;ETMO;SPI;0;M;0;205;1;;45.8;4;NR;0;NR;;;6545
TE;ALB;18;MIZ;2021;8;31;38;Ae;ETMO;SPI;0;M;0;215;1;;45.2;4;NR;0;NR;;;905
TE;ALB;18;MIZ;2021;8;31;33;Ae;ETMO;SPI;0;M;0;220;1;;51.08;2;NR;0;NR;;;7148
TE;ALB;18;MIZ;2021;8;26;170;Ae;ETMO;SPI;0;M;0;225;1;;61.1;4;NR;0;NR;;;6544
TE;ALB;18;MIZ;2021;8;31;39;Ae;ETMO;SPI;0;M;0;230;1;;50.48;5;NR;0;NR;;;3349
TE;ALB;18;MIZ;2021;8;26;170;Ae;ETMO;SPI;0;M;0;230;1;;51.6;4;NR;0;NR;;;6546
TE;ALB;18;MIZ;2021;8;31;38;Ae;ETMO;SPI;0;M;0;235;1;;58.2;4;NR;0;NR;;;906
TE;ALB;18;MIZ;2021;8;31;38;Ae;ETMO;SPI;0;M;0;245;1;;64.1;4;NR;0;NR;;;907
TE;ALB;18;MIZ;2021;8;31;39;Ae;ETMO;SPI;0;M;0;250;1;;84.88;5;NR;0;NR;;;3350
TE;ALB;18;MIZ;2021;8;26;170;Ae;ETMO;SPI;0;M;0;260;1;;88.7;4;NR;0;NR;;;6547
TE;ALB;18;MIZ;2021;8;31;39;Ae;ETMO;SPI;0;M;0;305;3;B;117.72;5;NR;0;NR;;;3351
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;F;0;170;1;;16.5;11;NR;0;NR;;;934
TE;ALB;18;MIZ;2021;8;26;26;Ae;GALU;MEL;0;F;0;195;1;;26.08;2;NR;0;NR;;;3281
TE;ALB;18;MIZ;2021;8;26;26;Ae;GALU;MEL;0;F;0;240;1;;47.67;2;NR;0;NR;;;3280
TE;ALB;18;MIZ;2021;8;31;39;Ae;GALU;MEL;0;F;0;275;1;;65.6;1;NR;0;NR;;;3352
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;F;0;285;1;;72;11;NR;0;NR;;;936
TE;ALB;18;MIZ;2021;8;31;33;Ae;GALU;MEL;0;F;0;305;1;;98.56;2;NR;0;NR;;;7149
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;F;0;320;1;;99.2;11;NR;0;NR;;;935
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;F;0;330;1;;98.2;11;NR;0;NR;;;937
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;F;0;345;1;;113.9;11;NR;0;NR;;;938
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;F;0;345;1;;148.3;11;NR;0;NR;;;941
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;F;0;360;2;;139.9;11;NR;0;NR;;;939
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;F;0;360;2;;150.5;11;NR;0;NR;;;940
TE;ALB;18;MIZ;2021;8;26;32;Ae;GALU;MEL;0;F;0;380;1;;166.9;1;NR;0;NR;;;385145
TE;ALB;18;MIZ;2021;8;31;33;Ae;GALU;MEL;0;F;0;420;2;;242.74;2;NR;0;NR;;;7150
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;F;0;435;2;;243.9;11;NR;0;NR;;;942
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;F;0;465;3;B;378.8;11;NR;0;NR;;;943
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;F;0;495;3;B;393.4;11;NR;0;NR;;;944
TE;ALB;18;MIZ;2021;8;26;170;Ae;GALU;MEL;0;F;0;510;3;B;411.3;1;NR;0;NR;;;385225
TE;ALB;18;MIZ;2021;8;25;168;Ae;GALU;MEL;0;M;0;195;1;;20.33;1;NR;0;NR;;;385169
TE;ALB;18;MIZ;2021;8;26;26;Ae;GALU;MEL;0;M;0;195;1;;21.4;6;NR;0;NR;;;3274
TE;ALB;18;MIZ;2021;8;26;26;Ae;GALU;MEL;0;M;0;220;1;;32.83;6;NR;0;NR;;;3277
TE;ALB;18;MIZ;2021;8;26;26;Ae;GALU;MEL;0;M;0;225;1;;36.04;6;NR;0;NR;;;3275
TE;ALB;18;MIZ;2021;8;26;26;Ae;GALU;MEL;0;M;0;230;1;;36.89;6;NR;0;NR;;;3276
TE;ALB;18;MIZ;2021;8;26;26;Ae;GALU;MEL;0;M;0;255;1;;54.86;6;NR;0;NR;;;3278
TE;ALB;18;MIZ;2021;8;26;26;Ae;GALU;MEL;0;M;0;265;1;;60.67;6;NR;0;NR;;;3279
TE;ALB;18;MIZ;2021;8;31;39;Ae;GALU;MEL;0;M;0;270;1;;54.78;7;NR;0;NR;;;3353
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;305;1;;94.2;20;NR;0;NR;;;916
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;325;1;;100.9;20;NR;0;NR;;;915
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;335;1;;106.9;20;NR;0;NR;;;914
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;335;1;;116.8;20;NR;0;NR;;;917
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;370;1;;148.9;20;NR;0;NR;;;918
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;390;2;;180.2;20;NR;0;NR;;;922
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;395;2;;199.4;20;NR;0;NR;;;924
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;400;2;;174.9;20;NR;0;NR;;;919
TE;ALB;18;MIZ;2021;8;31;33;Ae;GALU;MEL;0;M;0;400;2;;227.2;2;NR;0;NR;;;7151
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;410;2;;202.5;20;NR;0;NR;;;921
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;410;2;;209.1;20;NR;0;NR;;;920
TE;ALB;18;MIZ;2021;8;31;39;Ae;GALU;MEL;0;M;0;410;2;;210.19;7;NR;0;NR;;;3359
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;410;2;;217.1;20;NR;0;NR;;;929
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;415;2;;219.3;20;NR;0;NR;;;926
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;415;2;;220.9;20;NR;0;NR;;;923
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;425;2;;228.3;20;NR;0;NR;;;925
TE;ALB;18;MIZ;2021;8;31;39;Ae;GALU;MEL;0;M;0;430;3;B;250.05;7;NR;0;NR;;;3357
TE;ALB;18;MIZ;2021;8;31;33;Ae;GALU;MEL;0;M;0;435;3;B;244.14;2;NR;0;NR;;;7152
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;435;3;A;268.9;20;NR;0;NR;;;933
TE;ALB;18;MIZ;2021;8;31;39;Ae;GALU;MEL;0;M;0;440;4;A;362;7;NR;0;NR;;;3355
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;445;3;A;227;20;NR;0;NR;;;928
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;445;3;A;247.9;20;NR;0;NR;;;930
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;445;3;A;251.7;20;NR;0;NR;;;931
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;455;3;A;259.8;20;NR;0;NR;;;927
TE;ALB;18;MIZ;2021;8;31;39;Ae;GALU;MEL;0;M;0;465;3;B;335;7;NR;0;NR;;;3354
TE;ALB;18;MIZ;2021;8;31;39;Ae;GALU;MEL;0;M;0;470;4;A;297.67;7;NR;0;NR;;;3356
TE;ALB;18;MIZ;2021;8;31;39;Ae;GALU;MEL;0;M;0;470;4;A;377.44;7;NR;0;NR;;;3358
TE;ALB;18;MIZ;2021;8;31;38;Ae;GALU;MEL;0;M;0;475;3;A;257.2;20;NR;0;NR;;;932
TE;ALB;18;MIZ;2021;8;26;14;C;ILLE;COI;0;F;0;80;1;;15.73;31;NR;0;NR;;;1145
