Survey;Year;Haul;Species;Sex;Maturity;Length;Number;Weight;Age
MEDITS-GSA18;2000;110;PAPELON;f;i;1.1;7;NA;NA
MEDITS-GSA18;2000;111;PAPELON;f;i;1.1;6;NA;NA
MEDITS-GSA18;2000;110;PAPELON;f;i;1.2;7;NA;NA
MEDITS-GSA18;2000;97;PAPELON;f;i;1.2;3;NA;NA
MEDITS-GSA18;2000;110;PAPELON;f;i;1.3;7;NA;NA
MEDITS-GSA18;2000;111;PAPELON;f;i;1.3;6;NA;NA
MEDITS-GSA18;2000;110;PAPELON;f;i;1.4;7;NA;NA
MEDITS-GSA18;2000;90;PAPELON;f;i;1.4;3;NA;NA
MEDITS-GSA18;2000;110;PAPELON;f;i;1.5;7;NA;NA
MEDITS-GSA18;2000;79;PAPELON;f;i;1.5;22;NA;NA
MEDITS-GSA18;2000;93;PAPELON;f;i;1.5;5;NA;NA
MEDITS-GSA18;2000;77;NEPRNOR;f;i;1.6;34;NA;NA
MEDITS-GSA18;2000;111;PAPELON;f;i;1.6;6;NA;NA
MEDITS-GSA18;2000;114;PAPELON;f;i;1.6;1;NA;NA
MEDITS-GSA18;2000;144;PAPELON;f;i;1.6;3;NA;NA
MEDITS-GSA18;2000;79;PAPELON;f;i;1.6;22;NA;NA
MEDITS-GSA18;2000;82;PAPELON;f;i;1.6;13;NA;NA
MEDITS-GSA18;2000;93;PAPELON;f;i;1.6;5;NA;NA
MEDITS-GSA18;2000;77;ARISFOL;f;i;1.7;5;NA;NA
MEDITS-GSA18;2000;85;ARISFOL;f;i;1.7;31;NA;NA
MEDITS-GSA18;2000;98;ARISFOL;f;i;1.7;7;NA;NA
MEDITS-GSA18;2000;77;NEPRNOR;f;i;1.7;34;NA;NA
MEDITS-GSA18;2000;82;NEPRNOR;f;i;1.7;9;NA;NA
MEDITS-GSA18;2000;94;NEPRNOR;f;i;1.7;41;NA;NA
MEDITS-GSA18;2000;102;PAPELON;f;i;1.7;1;NA;NA
MEDITS-GSA18;2000;79;PAPELON;f;i;1.7;22;NA;NA
MEDITS-GSA18;2000;93;PAPELON;f;i;1.7;5;NA;NA
MEDITS-GSA18;2000;111;PAPELON;f;m;1.7;6;NA;NA
MEDITS-GSA18;2000;96;ARISFOL;f;i;1.8;47;NA;NA
MEDITS-GSA18;2000;77;NEPRNOR;f;i;1.8;34;NA;NA
MEDITS-GSA18;2000;84;PAPELON;f;i;1.8;4;NA;NA
MEDITS-GSA18;2000;110;NEPRNOR;f;i;1.9;1;NA;NA
MEDITS-GSA18;2000;77;NEPRNOR;f;i;1.9;34;NA;NA
MEDITS-GSA18;2000;79;PAPELON;f;i;1.9;22;NA;NA
MEDITS-GSA18;2000;102;ELEDCIR;f;i;10;6;NA;NA
MEDITS-GSA18;2000;107;ELEDCIR;f;i;10;8;NA;NA
