Survey;Year;Haul;Species;Sex;Maturity;Length;Number;Weight;Age
MEDITS-GSA18;2003;133;PAPELON;f;i;1.3;13;NA;NA
MEDITS-GSA18;2003;135;PAPELON;f;i;1.3;22;NA;NA
MEDITS-GSA18;2003;137;PAPELON;f;i;1.3;16;NA;NA
MEDITS-GSA18;2003;142;PAPELON;f;i;1.3;21;NA;NA
MEDITS-GSA18;2003;77;PAPELON;f;i;1.3;272;NA;NA
MEDITS-GSA18;2003;83;PAPELON;f;i;1.3;48;NA;NA
MEDITS-GSA18;2003;89;PAPELON;f;i;1.3;33;NA;NA
MEDITS-GSA18;2003;95;PAPELON;f;m;1.3;26;NA;NA
MEDITS-GSA18;2003;102;PAPELON;f;i;1.4;18;NA;NA
MEDITS-GSA18;2003;103;PAPELON;f;i;1.4;18;NA;NA
MEDITS-GSA18;2003;104;PAPELON;f;i;1.4;33;NA;NA
MEDITS-GSA18;2003;106;PAPELON;f;i;1.4;13;NA;NA
MEDITS-GSA18;2003;111;PAPELON;f;i;1.4;6;NA;NA
MEDITS-GSA18;2003;128;PAPELON;f;i;1.4;13;NA;NA
MEDITS-GSA18;2003;131;PAPELON;f;i;1.4;8;NA;NA
MEDITS-GSA18;2003;132;PAPELON;f;i;1.4;15;NA;NA
MEDITS-GSA18;2003;135;PAPELON;f;i;1.4;22;NA;NA
MEDITS-GSA18;2003;136;PAPELON;f;i;1.4;18;NA;NA
MEDITS-GSA18;2003;137;PAPELON;f;i;1.4;16;NA;NA
MEDITS-GSA18;2003;138;PAPELON;f;i;1.4;44;NA;NA
MEDITS-GSA18;2003;142;PAPELON;f;i;1.4;21;NA;NA
MEDITS-GSA18;2003;77;PAPELON;f;i;1.4;272;NA;NA
MEDITS-GSA18;2003;83;PAPELON;f;i;1.4;48;NA;NA
MEDITS-GSA18;2003;89;PAPELON;f;i;1.4;33;NA;NA
MEDITS-GSA18;2003;93;PAPELON;f;i;1.4;38;NA;NA
MEDITS-GSA18;2003;94;PAPELON;f;i;1.4;18;NA;NA
MEDITS-GSA18;2003;89;PAPELON;f;m;1.4;33;NA;NA
MEDITS-GSA18;2003;102;PAPELON;f;i;1.5;18;NA;NA
MEDITS-GSA18;2003;103;PAPELON;f;i;1.5;18;NA;NA
MEDITS-GSA18;2003;104;PAPELON;f;i;1.5;33;NA;NA
MEDITS-GSA18;2003;106;PAPELON;f;i;1.5;13;NA;NA
MEDITS-GSA18;2003;107;PAPELON;f;i;1.5;11;NA;NA
MEDITS-GSA18;2003;128;PAPELON;f;i;1.5;13;NA;NA
MEDITS-GSA18;2003;131;PAPELON;f;i;1.5;8;NA;NA
MEDITS-GSA18;2003;133;PAPELON;f;i;1.5;13;NA;NA
MEDITS-GSA18;2003;136;PAPELON;f;i;1.5;18;NA;NA
MEDITS-GSA18;2003;137;PAPELON;f;i;1.5;16;NA;NA
MEDITS-GSA18;2003;142;PAPELON;f;i;1.5;21;NA;NA
MEDITS-GSA18;2003;144;PAPELON;f;i;1.5;1;NA;NA
MEDITS-GSA18;2003;77;PAPELON;f;i;1.5;272;NA;NA
MEDITS-GSA18;2003;88;PAPELON;f;i;1.5;3;NA;NA
MEDITS-GSA18;2003;95;PAPELON;f;i;1.5;26;NA;NA
MEDITS-GSA18;2003;97;PAPELON;f;i;1.5;9;NA;NA
MEDITS-GSA18;2003;88;LOLIVUL;i;i;1.5;52;NA;NA
MEDITS-GSA18;2003;108;PAPELON;f;m;1.5;3;NA;NA
MEDITS-GSA18;2003;103;PAPELON;f;i;1.6;18;NA;NA
MEDITS-GSA18;2003;111;PAPELON;f;i;1.6;6;NA;NA
MEDITS-GSA18;2003;123;PAPELON;f;i;1.6;4;NA;NA
MEDITS-GSA18;2003;126;PAPELON;f;i;1.6;5;NA;NA
MEDITS-GSA18;2003;128;PAPELON;f;i;1.6;13;NA;NA
MEDITS-GSA18;2003;131;PAPELON;f;i;1.6;8;NA;NA
MEDITS-GSA18;2003;132;PAPELON;f;i;1.6;15;NA;NA
MEDITS-GSA18;2003;133;PAPELON;f;i;1.6;13;NA;NA
MEDITS-GSA18;2003;136;PAPELON;f;i;1.6;18;NA;NA
MEDITS-GSA18;2003;137;PAPELON;f;i;1.6;16;NA;NA
MEDITS-GSA18;2003;142;PAPELON;f;i;1.6;21;NA;NA
MEDITS-GSA18;2003;79;PAPELON;f;i;1.6;100;NA;NA
MEDITS-GSA18;2003;83;PAPELON;f;i;1.6;48;NA;NA
MEDITS-GSA18;2003;88;PAPELON;f;i;1.6;3;NA;NA
MEDITS-GSA18;2003;89;PAPELON;f;i;1.6;33;NA;NA
MEDITS-GSA18;2003;93;PAPELON;f;i;1.6;38;NA;NA
MEDITS-GSA18;2003;95;PAPELON;f;i;1.6;26;NA;NA
MEDITS-GSA18;2003;85;NEPRNOR;f;i;1.7;32;NA;NA
MEDITS-GSA18;2003;106;PAPELON;f;i;1.7;13;NA;NA
MEDITS-GSA18;2003;111;PAPELON;f;i;1.7;6;NA;NA
MEDITS-GSA18;2003;132;PAPELON;f;i;1.7;15;NA;NA
MEDITS-GSA18;2003;136;PAPELON;f;i;1.7;18;NA;NA
MEDITS-GSA18;2003;137;PAPELON;f;i;1.7;16;NA;NA
MEDITS-GSA18;2003;142;PAPELON;f;i;1.7;21;NA;NA
MEDITS-GSA18;2003;77;PAPELON;f;i;1.7;272;NA;NA
MEDITS-GSA18;2003;79;PAPELON;f;i;1.7;100;NA;NA
MEDITS-GSA18;2003;83;PAPELON;f;i;1.7;48;NA;NA
MEDITS-GSA18;2003;84;PAPELON;f;i;1.7;12;NA;NA
MEDITS-GSA18;2003;89;PAPELON;f;i;1.7;33;NA;NA
MEDITS-GSA18;2003;97;PAPELON;f;i;1.7;9;NA;NA
MEDITS-GSA18;2003;77;PAPELON;f;m;1.7;272;NA;NA
MEDITS-GSA18;2003;95;PAPELON;f;m;1.7;26;NA;NA
MEDITS-GSA18;2003;86;ARISFOL;f;i;1.8;46;NA;NA
MEDITS-GSA18;2003;85;NEPRNOR;f;i;1.8;32;NA;NA
MEDITS-GSA18;2003;102;PAPELON;f;i;1.8;18;NA;NA
MEDITS-GSA18;2003;103;PAPELON;f;i;1.8;18;NA;NA
MEDITS-GSA18;2003;104;PAPELON;f;i;1.8;33;NA;NA
MEDITS-GSA18;2003;106;PAPELON;f;i;1.8;13;NA;NA
MEDITS-GSA18;2003;128;PAPELON;f;i;1.8;13;NA;NA
MEDITS-GSA18;2003;129;PAPELON;f;i;1.8;3;NA;NA
MEDITS-GSA18;2003;132;PAPELON;f;i;1.8;15;NA;NA
MEDITS-GSA18;2003;135;PAPELON;f;i;1.8;22;NA;NA
MEDITS-GSA18;2003;138;PAPELON;f;i;1.8;44;NA;NA
MEDITS-GSA18;2003;77;PAPELON;f;i;1.8;272;NA;NA
MEDITS-GSA18;2003;79;PAPELON;f;i;1.8;100;NA;NA
MEDITS-GSA18;2003;89;PAPELON;f;i;1.8;33;NA;NA
MEDITS-GSA18;2003;90;PAPELON;f;i;1.8;9;NA;NA
MEDITS-GSA18;2003;93;PAPELON;f;i;1.8;38;NA;NA
MEDITS-GSA18;2003;94;PAPELON;f;i;1.8;18;NA;NA
MEDITS-GSA18;2003;104;PAPELON;f;m;1.8;33;NA;NA
MEDITS-GSA18;2003;143;ARISFOL;f;i;1.9;11;NA;NA
MEDITS-GSA18;2003;102;PAPELON;f;i;1.9;18;NA;NA
MEDITS-GSA18;2003;106;PAPELON;f;i;1.9;13;NA;NA
MEDITS-GSA18;2003;107;PAPELON;f;i;1.9;11;NA;NA
MEDITS-GSA18;2003;129;PAPELON;f;i;1.9;3;NA;NA
MEDITS-GSA18;2003;132;PAPELON;f;i;1.9;15;NA;NA
MEDITS-GSA18;2003;135;PAPELON;f;i;1.9;22;NA;NA
MEDITS-GSA18;2003;77;PAPELON;f;i;1.9;272;NA;NA
MEDITS-GSA18;2003;79;PAPELON;f;i;1.9;100;NA;NA
MEDITS-GSA18;2003;81;PAPELON;f;i;1.9;17;NA;NA
MEDITS-GSA18;2003;83;PAPELON;f;i;1.9;48;NA;NA
MEDITS-GSA18;2003;84;PAPELON;f;i;1.9;12;NA;NA
MEDITS-GSA18;2003;89;PAPELON;f;i;1.9;33;NA;NA
MEDITS-GSA18;2003;97;PAPELON;f;i;1.9;9;NA;NA
MEDITS-GSA18;2003;126;PAPELON;f;m;1.9;5;NA;NA
MEDITS-GSA18;2003;128;PAPELON;f;m;1.9;13;NA;NA
MEDITS-GSA18;2003;79;PAPELON;f;m;1.9;100;NA;NA
MEDITS-GSA18;2003;83;ELEDCIR;f;i;10;2;NA;NA
MEDITS-GSA18;2003;109;LOLIVUL;f;i;10;10;NA;NA
MEDITS-GSA18;2003;76;CITHMAC;i;i;10;5;NA;NA
MEDITS-GSA18;2003;102;EUTRGUR;i;i;10;8;NA;NA
MEDITS-GSA18;2003;105;EUTRGUR;i;i;10;4;NA;NA
MEDITS-GSA18;2003;108;EUTRGUR;i;i;10;7;NA;NA
MEDITS-GSA18;2003;137;EUTRGUR;i;i;10;8;NA;NA
MEDITS-GSA18;2003;75;EUTRGUR;i;i;10;4;NA;NA
MEDITS-GSA18;2003;139;HELIDAC;i;i;10;16;NA;NA
MEDITS-GSA18;2003;77;HELIDAC;i;i;10;110;NA;NA
MEDITS-GSA18;2003;81;HELIDAC;i;i;10;6;NA;NA
MEDITS-GSA18;2003;83;HELIDAC;i;i;10;4;NA;NA
MEDITS-GSA18;2003;93;HELIDAC;i;i;10;5;NA;NA
MEDITS-GSA18;2003;94;HELIDAC;i;i;10;4;NA;NA
MEDITS-GSA18;2003;126;ILLECOI;i;i;10;1;NA;NA
MEDITS-GSA18;2003;89;ILLECOI;i;i;10;1;NA;NA
MEDITS-GSA18;2003;100;LOLIVUL;i;i;10;58;NA;NA
MEDITS-GSA18;2003;101;LOLIVUL;i;i;10;17;NA;NA
MEDITS-GSA18;2003;99;LOLIVUL;i;i;10;26;NA;NA
MEDITS-GSA18;2003;135;LOPHBUD;i;i;10;12;NA;NA
MEDITS-GSA18;2003;83;LOPHBUD;i;i;10;6;NA;NA
MEDITS-GSA18;2003;101;MERLMER;i;i;10;33;NA;NA
MEDITS-GSA18;2003;109;MERLMER;i;i;10;3;NA;NA
MEDITS-GSA18;2003;125;MERLMER;i;i;10;10;NA;NA
MEDITS-GSA18;2003;133;MERLMER;i;i;10;3;NA;NA
MEDITS-GSA18;2003;139;MERLMER;i;i;10;65;NA;NA
MEDITS-GSA18;2003;97;MERLMER;i;i;10;10;NA;NA
MEDITS-GSA18;2003;80;PAGEACA;i;i;10;11;NA;NA
MEDITS-GSA18;2003;81;PHYIBLE;i;i;10;3;NA;NA
MEDITS-GSA18;2003;85;PHYIBLE;i;i;10;29;NA;NA
MEDITS-GSA18;2003;100;TRACTRA;i;i;10;13;NA;NA
MEDITS-GSA18;2003;101;TRACTRA;i;i;10;98;NA;NA
MEDITS-GSA18;2003;105;TRACTRA;i;i;10;330;NA;NA
MEDITS-GSA18;2003;106;TRACTRA;i;i;10;500;NA;NA
MEDITS-GSA18;2003;108;TRACTRA;i;i;10;51;NA;NA
MEDITS-GSA18;2003;111;TRACTRA;i;i;10;41;NA;NA
MEDITS-GSA18;2003;112;TRACTRA;i;i;10;25;NA;NA
MEDITS-GSA18;2003;117;TRACTRA;i;i;10;384;NA;NA
MEDITS-GSA18;2003;121;TRACTRA;i;i;10;80;NA;NA
MEDITS-GSA18;2003;124;TRACTRA;i;i;10;35;NA;NA
MEDITS-GSA18;2003;125;TRACTRA;i;i;10;122;NA;NA
MEDITS-GSA18;2003;126;TRACTRA;i;i;10;1260;NA;NA
MEDITS-GSA18;2003;132;TRACTRA;i;i;10;1008;NA;NA
MEDITS-GSA18;2003;133;TRACTRA;i;i;10;1900;NA;NA
MEDITS-GSA18;2003;136;TRACTRA;i;i;10;280;NA;NA
MEDITS-GSA18;2003;137;TRACTRA;i;i;10;638;NA;NA
MEDITS-GSA18;2003;138;TRACTRA;i;i;10;2560;NA;NA
MEDITS-GSA18;2003;139;TRACTRA;i;i;10;55;NA;NA
MEDITS-GSA18;2003;75;TRACTRA;i;i;10;90;NA;NA
MEDITS-GSA18;2003;76;TRACTRA;i;i;10;13;NA;NA
MEDITS-GSA18;2003;79;TRACTRA;i;i;10;2380;NA;NA
MEDITS-GSA18;2003;81;TRACTRA;i;i;10;1490;NA;NA
MEDITS-GSA18;2003;83;TRACTRA;i;i;10;3400;NA;NA
MEDITS-GSA18;2003;84;TRACTRA;i;i;10;3540;NA;NA
MEDITS-GSA18;2003;89;TRACTRA;i;i;10;8900;NA;NA
MEDITS-GSA18;2003;90;TRACTRA;i;i;10;350;NA;NA
MEDITS-GSA18;2003;93;TRACTRA;i;i;10;95;NA;NA
MEDITS-GSA18;2003;95;TRACTRA;i;i;10;1600;NA;NA
MEDITS-GSA18;2003;97;TRACTRA;i;i;10;1920;NA;NA
MEDITS-GSA18;2003;118;TRISCAP;i;i;10;1;NA;NA
MEDITS-GSA18;2003;106;ELEDCIR;m;i;10;1;NA;NA
MEDITS-GSA18;2003;139;ELEDCIR;m;i;10;6;NA;NA
MEDITS-GSA18;2003;142;ELEDCIR;m;i;10;1;NA;NA
MEDITS-GSA18;2003;84;ELEDCIR;m;i;10;6;NA;NA
MEDITS-GSA18;2003;102;ELEDCIR;f;i;10.5;3;NA;NA
MEDITS-GSA18;2003;104;ELEDCIR;f;i;10.5;3;NA;NA
MEDITS-GSA18;2003;113;ELEDCIR;f;i;10.5;1;NA;NA
MEDITS-GSA18;2003;132;ELEDCIR;f;i;10.5;3;NA;NA
MEDITS-GSA18;2003;139;ELEDCIR;f;i;10.5;5;NA;NA
MEDITS-GSA18;2003;105;MERLMER;f;i;10.5;1;NA;NA
MEDITS-GSA18;2003;109;SPICFLE;f;i;10.5;2;NA;NA
MEDITS-GSA18;2003;112;EUTRGUR;i;i;10.5;13;NA;NA
MEDITS-GSA18;2003;131;EUTRGUR;i;i;10.5;4;NA;NA
MEDITS-GSA18;2003;75;EUTRGUR;i;i;10.5;4;NA;NA
MEDITS-GSA18;2003;139;HELIDAC;i;i;10.5;16;NA;NA
MEDITS-GSA18;2003;77;HELIDAC;i;i;10.5;110;NA;NA
MEDITS-GSA18;2003;79;HELIDAC;i;i;10.5;8;NA;NA
MEDITS-GSA18;2003;81;HELIDAC;i;i;10.5;6;NA;NA
MEDITS-GSA18;2003;93;HELIDAC;i;i;10.5;5;NA;NA
MEDITS-GSA18;2003;94;HELIDAC;i;i;10.5;4;NA;NA
MEDITS-GSA18;2003;101;LOLIVUL;i;i;10.5;17;NA;NA
MEDITS-GSA18;2003;118;LOLIVUL;i;i;10.5;18;NA;NA
MEDITS-GSA18;2003;102;LOPHBUD;i;i;10.5;5;NA;NA
MEDITS-GSA18;2003;111;LOPHBUD;i;i;10.5;3;NA;NA
MEDITS-GSA18;2003;128;LOPHBUD;i;i;10.5;7;NA;NA
MEDITS-GSA18;2003;131;LOPHBUD;i;i;10.5;5;NA;NA
MEDITS-GSA18;2003;132;LOPHBUD;i;i;10.5;2;NA;NA
MEDITS-GSA18;2003;133;LOPHBUD;i;i;10.5;6;NA;NA
MEDITS-GSA18;2003;134;LOPHBUD;i;i;10.5;6;NA;NA
MEDITS-GSA18;2003;135;LOPHBUD;i;i;10.5;12;NA;NA
MEDITS-GSA18;2003;137;LOPHBUD;i;i;10.5;5;NA;NA
MEDITS-GSA18;2003;138;LOPHBUD;i;i;10.5;4;NA;NA
MEDITS-GSA18;2003;77;LOPHBUD;i;i;10.5;10;NA;NA
MEDITS-GSA18;2003;90;LOPHBUD;i;i;10.5;3;NA;NA
MEDITS-GSA18;2003;100;MERLMER;i;i;10.5;4;NA;NA
MEDITS-GSA18;2003;101;MERLMER;i;i;10.5;33;NA;NA
MEDITS-GSA18;2003;104;MERLMER;i;i;10.5;36;NA;NA
MEDITS-GSA18;2003;108;MERLMER;i;i;10.5;10;NA;NA
MEDITS-GSA18;2003;112;MERLMER;i;i;10.5;3;NA;NA
MEDITS-GSA18;2003;117;MERLMER;i;i;10.5;2;NA;NA
MEDITS-GSA18;2003;118;MERLMER;i;i;10.5;11;NA;NA
MEDITS-GSA18;2003;121;MERLMER;i;i;10.5;4;NA;NA
MEDITS-GSA18;2003;126;MERLMER;i;i;10.5;8;NA;NA
MEDITS-GSA18;2003;128;MERLMER;i;i;10.5;11;NA;NA
MEDITS-GSA18;2003;137;MERLMER;i;i;10.5;7;NA;NA
MEDITS-GSA18;2003;139;MERLMER;i;i;10.5;65;NA;NA
MEDITS-GSA18;2003;75;MERLMER;i;i;10.5;118;NA;NA
MEDITS-GSA18;2003;76;MERLMER;i;i;10.5;37;NA;NA
MEDITS-GSA18;2003;139;MICMPOU;i;i;10.5;62;NA;NA
MEDITS-GSA18;2003;76;OCTOVUL;i;i;10.5;6;NA;NA
MEDITS-GSA18;2003;118;PAGEACA;i;i;10.5;2;NA;NA
MEDITS-GSA18;2003;80;PAGEACA;i;i;10.5;11;NA;NA
MEDITS-GSA18;2003;99;PAGEACA;i;i;10.5;13;NA;NA
MEDITS-GSA18;2003;109;PAGEERY;i;i;10.5;9;NA;NA
MEDITS-GSA18;2003;138;PAGEERY;i;i;10.5;1;NA;NA
MEDITS-GSA18;2003;80;PAGEERY;i;i;10.5;4;NA;NA
MEDITS-GSA18;2003;99;PAGEERY;i;i;10.5;32;NA;NA
MEDITS-GSA18;2003;102;PHYIBLE;i;i;10.5;1;NA;NA
MEDITS-GSA18;2003;133;PHYIBLE;i;i;10.5;1;NA;NA
MEDITS-GSA18;2003;138;PHYIBLE;i;i;10.5;3;NA;NA
MEDITS-GSA18;2003;144;PHYIBLE;i;i;10.5;2;NA;NA
MEDITS-GSA18;2003;77;PHYIBLE;i;i;10.5;10;NA;NA
MEDITS-GSA18;2003;85;PHYIBLE;i;i;10.5;29;NA;NA
MEDITS-GSA18;2003;94;PHYIBLE;i;i;10.5;60;NA;NA
MEDITS-GSA18;2003;96;PHYIBLE;i;i;10.5;62;NA;NA
MEDITS-GSA18;2003;100;TRACTRA;i;i;10.5;13;NA;NA
MEDITS-GSA18;2003;101;TRACTRA;i;i;10.5;98;NA;NA
MEDITS-GSA18;2003;102;TRACTRA;i;i;10.5;940;NA;NA
MEDITS-GSA18;2003;104;TRACTRA;i;i;10.5;126;NA;NA
MEDITS-GSA18;2003;105;TRACTRA;i;i;10.5;330;NA;NA
MEDITS-GSA18;2003;106;TRACTRA;i;i;10.5;500;NA;NA
MEDITS-GSA18;2003;107;TRACTRA;i;i;10.5;456;NA;NA
MEDITS-GSA18;2003;108;TRACTRA;i;i;10.5;51;NA;NA
MEDITS-GSA18;2003;111;TRACTRA;i;i;10.5;41;NA;NA
MEDITS-GSA18;2003;112;TRACTRA;i;i;10.5;25;NA;NA
MEDITS-GSA18;2003;117;TRACTRA;i;i;10.5;384;NA;NA
MEDITS-GSA18;2003;121;TRACTRA;i;i;10.5;80;NA;NA
MEDITS-GSA18;2003;124;TRACTRA;i;i;10.5;35;NA;NA
MEDITS-GSA18;2003;125;TRACTRA;i;i;10.5;122;NA;NA
MEDITS-GSA18;2003;126;TRACTRA;i;i;10.5;1260;NA;NA
MEDITS-GSA18;2003;129;TRACTRA;i;i;10.5;2160;NA;NA
MEDITS-GSA18;2003;131;TRACTRA;i;i;10.5;87;NA;NA
MEDITS-GSA18;2003;132;TRACTRA;i;i;10.5;1008;NA;NA
MEDITS-GSA18;2003;133;TRACTRA;i;i;10.5;1900;NA;NA
MEDITS-GSA18;2003;137;TRACTRA;i;i;10.5;638;NA;NA
MEDITS-GSA18;2003;138;TRACTRA;i;i;10.5;2560;NA;NA
MEDITS-GSA18;2003;139;TRACTRA;i;i;10.5;55;NA;NA
MEDITS-GSA18;2003;75;TRACTRA;i;i;10.5;90;NA;NA
MEDITS-GSA18;2003;79;TRACTRA;i;i;10.5;2380;NA;NA
MEDITS-GSA18;2003;81;TRACTRA;i;i;10.5;1490;NA;NA
MEDITS-GSA18;2003;83;TRACTRA;i;i;10.5;3400;NA;NA
MEDITS-GSA18;2003;84;TRACTRA;i;i;10.5;3540;NA;NA
MEDITS-GSA18;2003;89;TRACTRA;i;i;10.5;8900;NA;NA
MEDITS-GSA18;2003;90;TRACTRA;i;i;10.5;350;NA;NA
MEDITS-GSA18;2003;93;TRACTRA;i;i;10.5;95;NA;NA
MEDITS-GSA18;2003;95;TRACTRA;i;i;10.5;1600;NA;NA
MEDITS-GSA18;2003;108;TRISCAP;i;i;10.5;29;NA;NA
MEDITS-GSA18;2003;102;ELEDCIR;m;i;10.5;1;NA;NA
MEDITS-GSA18;2003;110;ELEDCIR;m;i;10.5;1;NA;NA
MEDITS-GSA18;2003;132;ELEDCIR;m;i;10.5;1;NA;NA
MEDITS-GSA18;2003;77;ELEDCIR;m;i;10.5;6;NA;NA
MEDITS-GSA18;2003;95;ELEDCIR;m;i;10.5;2;NA;NA
MEDITS-GSA18;2003;104;ELEDCIR;f;i;11;3;NA;NA
MEDITS-GSA18;2003;107;ELEDCIR;f;i;11;2;NA;NA
MEDITS-GSA18;2003;79;ELEDCIR;f;i;11;2;NA;NA
MEDITS-GSA18;2003;103;LOLIVUL;f;i;11;1;NA;NA
MEDITS-GSA18;2003;101;EUTRGUR;i;i;11;5;NA;NA
MEDITS-GSA18;2003;77;HELIDAC;i;i;11;110;NA;NA
MEDITS-GSA18;2003;79;HELIDAC;i;i;11;8;NA;NA
MEDITS-GSA18;2003;93;HELIDAC;i;i;11;5;NA;NA
MEDITS-GSA18;2003;97;ILLECOI;i;i;11;4;NA;NA
MEDITS-GSA18;2003;80;LOLIVUL;i;i;11;44;NA;NA
MEDITS-GSA18;2003;106;LOPHBUD;i;i;11;2;NA;NA
MEDITS-GSA18;2003;132;LOPHBUD;i;i;11;2;NA;NA
MEDITS-GSA18;2003;135;LOPHBUD;i;i;11;12;NA;NA
MEDITS-GSA18;2003;137;LOPHBUD;i;i;11;5;NA;NA
MEDITS-GSA18;2003;77;LOPHBUD;i;i;11;10;NA;NA
MEDITS-GSA18;2003;83;LOPHBUD;i;i;11;6;NA;NA
MEDITS-GSA18;2003;118;MERLMER;i;i;11;11;NA;NA
MEDITS-GSA18;2003;132;MERLMER;i;i;11;9;NA;NA
MEDITS-GSA18;2003;139;MERLMER;i;i;11;65;NA;NA
MEDITS-GSA18;2003;75;MERLMER;i;i;11;118;NA;NA
MEDITS-GSA18;2003;80;MERLMER;i;i;11;2;NA;NA
MEDITS-GSA18;2003;139;MICMPOU;i;i;11;62;NA;NA
MEDITS-GSA18;2003;109;PAGEERY;i;i;11;9;NA;NA
MEDITS-GSA18;2003;81;PHYIBLE;i;i;11;3;NA;NA
MEDITS-GSA18;2003;94;PHYIBLE;i;i;11;60;NA;NA
MEDITS-GSA18;2003;96;PHYIBLE;i;i;11;62;NA;NA
MEDITS-GSA18;2003;97;PHYIBLE;i;i;11;2;NA;NA
MEDITS-GSA18;2003;106;TRACTRA;i;i;11;500;NA;NA
MEDITS-GSA18;2003;121;TRACTRA;i;i;11;80;NA;NA
MEDITS-GSA18;2003;124;TRACTRA;i;i;11;35;NA;NA
MEDITS-GSA18;2003;129;TRACTRA;i;i;11;2160;NA;NA
MEDITS-GSA18;2003;134;TRACTRA;i;i;11;58;NA;NA
MEDITS-GSA18;2003;139;TRACTRA;i;i;11;55;NA;NA
MEDITS-GSA18;2003;75;TRACTRA;i;i;11;90;NA;NA
MEDITS-GSA18;2003;79;TRACTRA;i;i;11;2380;NA;NA
MEDITS-GSA18;2003;81;TRACTRA;i;i;11;1490;NA;NA
MEDITS-GSA18;2003;83;TRACTRA;i;i;11;3400;NA;NA
MEDITS-GSA18;2003;88;TRACTRA;i;i;11;35;NA;NA
MEDITS-GSA18;2003;89;TRACTRA;i;i;11;8900;NA;NA
MEDITS-GSA18;2003;90;TRACTRA;i;i;11;350;NA;NA
MEDITS-GSA18;2003;77;ELEDCIR;m;i;11;6;NA;NA
MEDITS-GSA18;2003;102;ELEDCIR;f;i;11.5;3;NA;NA
MEDITS-GSA18;2003;107;ELEDCIR;f;i;11.5;2;NA;NA
MEDITS-GSA18;2003;111;ELEDCIR;f;i;11.5;2;NA;NA
MEDITS-GSA18;2003;77;ELEDCIR;f;i;11.5;2;NA;NA
MEDITS-GSA18;2003;106;ILLECOI;f;i;11.5;1;NA;NA
MEDITS-GSA18;2003;109;SPICFLE;f;i;11.5;2;NA;NA
MEDITS-GSA18;2003;76;CITHMAC;i;i;11.5;5;NA;NA
MEDITS-GSA18;2003;75;EUTRGUR;i;i;11.5;4;NA;NA
MEDITS-GSA18;2003;139;HELIDAC;i;i;11.5;16;NA;NA
MEDITS-GSA18;2003;77;HELIDAC;i;i;11.5;110;NA;NA
MEDITS-GSA18;2003;81;HELIDAC;i;i;11.5;6;NA;NA
MEDITS-GSA18;2003;83;HELIDAC;i;i;11.5;4;NA;NA
MEDITS-GSA18;2003;93;HELIDAC;i;i;11.5;5;NA;NA
MEDITS-GSA18;2003;128;ILLECOI;i;i;11.5;33;NA;NA
MEDITS-GSA18;2003;94;LEPMBOS;i;i;11.5;3;NA;NA
MEDITS-GSA18;2003;102;LOPHBUD;i;i;11.5;5;NA;NA
MEDITS-GSA18;2003;106;LOPHBUD;i;i;11.5;2;NA;NA
MEDITS-GSA18;2003;113;LOPHBUD;i;i;11.5;4;NA;NA
MEDITS-GSA18;2003;128;LOPHBUD;i;i;11.5;7;NA;NA
MEDITS-GSA18;2003;134;LOPHBUD;i;i;11.5;6;NA;NA
MEDITS-GSA18;2003;135;LOPHBUD;i;i;11.5;12;NA;NA
MEDITS-GSA18;2003;138;LOPHBUD;i;i;11.5;4;NA;NA
