Survey;Year;Haul;Species;Sex;Maturity;Length;Number;Weight;Age
MEDITS-GSA18;1995;127;TRACTRA;i;i;10;669;NA;NA
MEDITS-GSA18;1995;130;TRACTRA;i;i;10;717;NA;NA
MEDITS-GSA18;1995;132;TRACTRA;i;i;10;30;NA;NA
MEDITS-GSA18;1995;138;TRACTRA;i;i;10;112;NA;NA
MEDITS-GSA18;1995;75;TRACTRA;i;i;10;333;NA;NA
MEDITS-GSA18;1995;80;TRACTRA;i;i;10;14;NA;NA
MEDITS-GSA18;1995;88;TRACTRA;i;i;10;74;NA;NA
MEDITS-GSA18;1995;92;TRACTRA;i;i;10;18;NA;NA
MEDITS-GSA18;1995;97;TRACTRA;i;i;10;340;NA;NA
MEDITS-GSA18;1995;99;TRACTRA;i;i;10;14;NA;NA
MEDITS-GSA18;1995;107;TRISCAP;i;i;10;13;NA;NA
MEDITS-GSA18;1995;112;TRISCAP;i;i;10;17;NA;NA
MEDITS-GSA18;1995;118;TRISCAP;i;i;10;4;NA;NA
MEDITS-GSA18;1995;126;TRISCAP;i;i;10;84;NA;NA
MEDITS-GSA18;1995;128;TRISCAP;i;i;10;25;NA;NA
MEDITS-GSA18;1995;132;TRISCAP;i;i;10;57;NA;NA
MEDITS-GSA18;1995;133;TRISCAP;i;i;10;88;NA;NA
MEDITS-GSA18;1995;134;TRISCAP;i;i;10;47;NA;NA
MEDITS-GSA18;1995;136;TRISCAP;i;i;10;56;NA;NA
MEDITS-GSA18;1995;139;TRISCAP;i;i;10;5;NA;NA
MEDITS-GSA18;1995;134;ELEDCIR;m;i;10;4;NA;NA
MEDITS-GSA18;1995;137;ILLECOI;m;i;10;2;NA;NA
MEDITS-GSA18;1995;137;MULLBAR;m;i;10;2;NA;NA
MEDITS-GSA18;1995;133;ELEDCIR;f;m;10;3;NA;NA
MEDITS-GSA18;1995;137;ELEDCIR;f;m;10;2;NA;NA
MEDITS-GSA18;1995;133;ELEDCIR;m;m;10;2;NA;NA
MEDITS-GSA18;1995;136;ELEDCIR;m;m;10;6;NA;NA
MEDITS-GSA18;1995;97;ELEDCIR;m;m;10;1;NA;NA
MEDITS-GSA18;1995;123;LOLIVUL;f;i;10.5;2;NA;NA
MEDITS-GSA18;1995;88;TRACTRA;f;i;10.5;20;NA;NA
MEDITS-GSA18;1995;119;EUTRGUR;i;i;10.5;22;NA;NA
MEDITS-GSA18;1995;120;EUTRGUR;i;i;10.5;34;NA;NA
MEDITS-GSA18;1995;140;HELIDAC;i;i;10.5;127;NA;NA
MEDITS-GSA18;1995;141;HELIDAC;i;i;10.5;173;NA;NA
MEDITS-GSA18;1995;142;HELIDAC;i;i;10.5;173;NA;NA
MEDITS-GSA18;1995;93;HELIDAC;i;i;10.5;13;NA;NA
MEDITS-GSA18;1995;113;LOPHBUD;i;i;10.5;3;NA;NA
MEDITS-GSA18;1995;100;MERLMER;i;i;10.5;32;NA;NA
MEDITS-GSA18;1995;102;MERLMER;i;i;10.5;12;NA;NA
MEDITS-GSA18;1995;109;MERLMER;i;i;10.5;6;NA;NA
MEDITS-GSA18;1995;117;MERLMER;i;i;10.5;162;NA;NA
MEDITS-GSA18;1995;118;MERLMER;i;i;10.5;21;NA;NA
MEDITS-GSA18;1995;124;MERLMER;i;i;10.5;10;NA;NA
MEDITS-GSA18;1995;125;MERLMER;i;i;10.5;13;NA;NA
MEDITS-GSA18;1995;126;MERLMER;i;i;10.5;57;NA;NA
MEDITS-GSA18;1995;128;MERLMER;i;i;10.5;6;NA;NA
MEDITS-GSA18;1995;132;MERLMER;i;i;10.5;68;NA;NA
MEDITS-GSA18;1995;133;MERLMER;i;i;10.5;148;NA;NA
MEDITS-GSA18;1995;134;MERLMER;i;i;10.5;132;NA;NA
MEDITS-GSA18;1995;135;MERLMER;i;i;10.5;33;NA;NA
MEDITS-GSA18;1995;136;MERLMER;i;i;10.5;14;NA;NA
MEDITS-GSA18;1995;137;MERLMER;i;i;10.5;198;NA;NA
MEDITS-GSA18;1995;140;MERLMER;i;i;10.5;148;NA;NA
MEDITS-GSA18;1995;142;MERLMER;i;i;10.5;8;NA;NA
MEDITS-GSA18;1995;88;MERLMER;i;i;10.5;4;NA;NA
MEDITS-GSA18;1995;90;MERLMER;i;i;10.5;9;NA;NA
MEDITS-GSA18;1995;93;MERLMER;i;i;10.5;175;NA;NA
MEDITS-GSA18;1995;95;MERLMER;i;i;10.5;14;NA;NA
MEDITS-GSA18;1995;97;MERLMER;i;i;10.5;26;NA;NA
MEDITS-GSA18;1995;99;MERLMER;i;i;10.5;8;NA;NA
MEDITS-GSA18;1995;113;MICMPOU;i;i;10.5;22;NA;NA
MEDITS-GSA18;1995;134;MICMPOU;i;i;10.5;151;NA;NA
MEDITS-GSA18;1995;110;PHYIBLE;i;i;10.5;3;NA;NA
MEDITS-GSA18;1995;111;PHYIBLE;i;i;10.5;3;NA;NA
MEDITS-GSA18;1995;133;PHYIBLE;i;i;10.5;4;NA;NA
MEDITS-GSA18;1995;135;PHYIBLE;i;i;10.5;1;NA;NA
MEDITS-GSA18;1995;139;PHYIBLE;i;i;10.5;2;NA;NA
MEDITS-GSA18;1995;77;PHYIBLE;i;i;10.5;113;NA;NA
MEDITS-GSA18;1995;82;PHYIBLE;i;i;10.5;31;NA;NA
MEDITS-GSA18;1995;90;PHYIBLE;i;i;10.5;1;NA;NA
MEDITS-GSA18;1995;92;PHYIBLE;i;i;10.5;43;NA;NA
MEDITS-GSA18;1995;94;PHYIBLE;i;i;10.5;85;NA;NA
MEDITS-GSA18;1995;96;PHYIBLE;i;i;10.5;21;NA;NA
MEDITS-GSA18;1995;100;TRACTRA;i;i;10.5;16;NA;NA
MEDITS-GSA18;1995;103;TRACTRA;i;i;10.5;79;NA;NA
MEDITS-GSA18;1995;104;TRACTRA;i;i;10.5;345;NA;NA
MEDITS-GSA18;1995;106;TRACTRA;i;i;10.5;82;NA;NA
MEDITS-GSA18;1995;111;TRACTRA;i;i;10.5;222;NA;NA
MEDITS-GSA18;1995;112;TRACTRA;i;i;10.5;220;NA;NA
MEDITS-GSA18;1995;113;TRACTRA;i;i;10.5;114;NA;NA
MEDITS-GSA18;1995;114;TRACTRA;i;i;10.5;360;NA;NA
MEDITS-GSA18;1995;117;TRACTRA;i;i;10.5;76;NA;NA
MEDITS-GSA18;1995;135;TRACTRA;i;i;10.5;336;NA;NA
MEDITS-GSA18;1995;138;TRACTRA;i;i;10.5;112;NA;NA
MEDITS-GSA18;1995;75;TRACTRA;i;i;10.5;333;NA;NA
MEDITS-GSA18;1995;80;TRACTRA;i;i;10.5;14;NA;NA
MEDITS-GSA18;1995;84;TRACTRA;i;i;10.5;67;NA;NA
MEDITS-GSA18;1995;88;TRACTRA;i;i;10.5;74;NA;NA
MEDITS-GSA18;1995;89;TRACTRA;i;i;10.5;2;NA;NA
MEDITS-GSA18;1995;97;TRACTRA;i;i;10.5;340;NA;NA
MEDITS-GSA18;1995;99;TRACTRA;i;i;10.5;14;NA;NA
MEDITS-GSA18;1995;110;TRISCAP;i;i;10.5;5;NA;NA
MEDITS-GSA18;1995;117;TRISCAP;i;i;10.5;44;NA;NA
MEDITS-GSA18;1995;128;TRISCAP;i;i;10.5;25;NA;NA
MEDITS-GSA18;1995;129;TRISCAP;i;i;10.5;1;NA;NA
MEDITS-GSA18;1995;130;TRISCAP;i;i;10.5;16;NA;NA
MEDITS-GSA18;1995;133;TRISCAP;i;i;10.5;88;NA;NA
MEDITS-GSA18;1995;134;TRISCAP;i;i;10.5;47;NA;NA
MEDITS-GSA18;1995;111;ILLECOI;m;i;10.5;2;NA;NA
MEDITS-GSA18;1995;88;TRACTRA;m;i;10.5;18;NA;NA
MEDITS-GSA18;1995;102;ELEDCIR;f;m;10.5;1;NA;NA
MEDITS-GSA18;1995;137;ELEDCIR;f;m;10.5;2;NA;NA
MEDITS-GSA18;1995;102;ELEDCIR;m;m;10.5;1;NA;NA
MEDITS-GSA18;1995;80;PAGEERY;f;i;11;3;NA;NA
MEDITS-GSA18;1995;88;TRACTRA;f;i;11;20;NA;NA
MEDITS-GSA18;1995;119;EUTRGUR;i;i;11;22;NA;NA
MEDITS-GSA18;1995;120;EUTRGUR;i;i;11;34;NA;NA
MEDITS-GSA18;1995;140;HELIDAC;i;i;11;127;NA;NA
MEDITS-GSA18;1995;142;HELIDAC;i;i;11;173;NA;NA
MEDITS-GSA18;1995;79;HELIDAC;i;i;11;15;NA;NA
MEDITS-GSA18;1995;105;MERLMER;i;i;11;4;NA;NA
MEDITS-GSA18;1995;107;MERLMER;i;i;11;1;NA;NA
MEDITS-GSA18;1995;110;MERLMER;i;i;11;2;NA;NA
MEDITS-GSA18;1995;117;MERLMER;i;i;11;162;NA;NA
MEDITS-GSA18;1995;122;MERLMER;i;i;11;23;NA;NA
MEDITS-GSA18;1995;125;MERLMER;i;i;11;13;NA;NA
MEDITS-GSA18;1995;126;MERLMER;i;i;11;57;NA;NA
MEDITS-GSA18;1995;130;MERLMER;i;i;11;7;NA;NA
MEDITS-GSA18;1995;134;MERLMER;i;i;11;132;NA;NA
MEDITS-GSA18;1995;135;MERLMER;i;i;11;33;NA;NA
MEDITS-GSA18;1995;137;MERLMER;i;i;11;198;NA;NA
MEDITS-GSA18;1995;140;MERLMER;i;i;11;148;NA;NA
MEDITS-GSA18;1995;141;MERLMER;i;i;11;56;NA;NA
MEDITS-GSA18;1995;142;MERLMER;i;i;11;8;NA;NA
MEDITS-GSA18;1995;79;MERLMER;i;i;11;20;NA;NA
MEDITS-GSA18;1995;81;MERLMER;i;i;11;6;NA;NA
MEDITS-GSA18;1995;83;MERLMER;i;i;11;7;NA;NA
MEDITS-GSA18;1995;88;MERLMER;i;i;11;4;NA;NA
MEDITS-GSA18;1995;90;MERLMER;i;i;11;9;NA;NA
MEDITS-GSA18;1995;93;MERLMER;i;i;11;175;NA;NA
MEDITS-GSA18;1995;95;MERLMER;i;i;11;14;NA;NA
MEDITS-GSA18;1995;97;MERLMER;i;i;11;26;NA;NA
MEDITS-GSA18;1995;106;MICMPOU;i;i;11;450;NA;NA
MEDITS-GSA18;1995;111;MICMPOU;i;i;11;29;NA;NA
MEDITS-GSA18;1995;135;MICMPOU;i;i;11;31;NA;NA
MEDITS-GSA18;1995;90;MICMPOU;i;i;11;171;NA;NA
MEDITS-GSA18;1995;140;PHYIBLE;i;i;11;10;NA;NA
MEDITS-GSA18;1995;143;PHYIBLE;i;i;11;4;NA;NA
MEDITS-GSA18;1995;77;PHYIBLE;i;i;11;113;NA;NA
MEDITS-GSA18;1995;87;PHYIBLE;i;i;11;1;NA;NA
MEDITS-GSA18;1995;92;PHYIBLE;i;i;11;43;NA;NA
MEDITS-GSA18;1995;93;PHYIBLE;i;i;11;15;NA;NA
MEDITS-GSA18;1995;94;PHYIBLE;i;i;11;85;NA;NA
MEDITS-GSA18;1995;96;PHYIBLE;i;i;11;21;NA;NA
MEDITS-GSA18;1995;97;PHYIBLE;i;i;11;1;NA;NA
MEDITS-GSA18;1995;100;TRACTRA;i;i;11;16;NA;NA
MEDITS-GSA18;1995;101;TRACTRA;i;i;11;73;NA;NA
MEDITS-GSA18;1995;103;TRACTRA;i;i;11;79;NA;NA
MEDITS-GSA18;1995;104;TRACTRA;i;i;11;345;NA;NA
MEDITS-GSA18;1995;106;TRACTRA;i;i;11;82;NA;NA
MEDITS-GSA18;1995;108;TRACTRA;i;i;11;103;NA;NA
MEDITS-GSA18;1995;109;TRACTRA;i;i;11;23;NA;NA
MEDITS-GSA18;1995;112;TRACTRA;i;i;11;220;NA;NA
MEDITS-GSA18;1995;113;TRACTRA;i;i;11;114;NA;NA
MEDITS-GSA18;1995;114;TRACTRA;i;i;11;360;NA;NA
MEDITS-GSA18;1995;115;TRACTRA;i;i;11;11;NA;NA
MEDITS-GSA18;1995;117;TRACTRA;i;i;11;76;NA;NA
MEDITS-GSA18;1995;118;TRACTRA;i;i;11;126;NA;NA
MEDITS-GSA18;1995;122;TRACTRA;i;i;11;11;NA;NA
MEDITS-GSA18;1995;125;TRACTRA;i;i;11;16;NA;NA
MEDITS-GSA18;1995;126;TRACTRA;i;i;11;808;NA;NA
MEDITS-GSA18;1995;128;TRACTRA;i;i;11;1173;NA;NA
MEDITS-GSA18;1995;130;TRACTRA;i;i;11;717;NA;NA
MEDITS-GSA18;1995;138;TRACTRA;i;i;11;112;NA;NA
MEDITS-GSA18;1995;80;TRACTRA;i;i;11;14;NA;NA
MEDITS-GSA18;1995;88;TRACTRA;i;i;11;74;NA;NA
MEDITS-GSA18;1995;97;TRACTRA;i;i;11;340;NA;NA
MEDITS-GSA18;1995;99;TRACTRA;i;i;11;14;NA;NA
MEDITS-GSA18;1995;127;TRISCAP;i;i;11;33;NA;NA
MEDITS-GSA18;1995;134;ELEDCIR;m;i;11;4;NA;NA
MEDITS-GSA18;1995;137;ILLECOI;m;i;11;2;NA;NA
MEDITS-GSA18;1995;83;ILLECOI;m;i;11;2;NA;NA
MEDITS-GSA18;1995;119;PAGEACA;m;i;11;1;NA;NA
MEDITS-GSA18;1995;88;TRACTRA;m;i;11;18;NA;NA
MEDITS-GSA18;1995;84;TRISCAP;m;i;11;5;NA;NA
MEDITS-GSA18;1995;133;ELEDCIR;f;m;11;3;NA;NA
MEDITS-GSA18;1995;136;ELEDCIR;f;m;11;5;NA;NA
MEDITS-GSA18;1995;84;ELEDCIR;m;m;11;1;NA;NA
MEDITS-GSA18;1995;102;ILLECOI;f;i;11.5;4;NA;NA
MEDITS-GSA18;1995;97;ILLECOI;f;i;11.5;2;NA;NA
MEDITS-GSA18;1995;80;PAGEERY;f;i;11.5;3;NA;NA
MEDITS-GSA18;1995;88;TRACTRA;f;i;11.5;20;NA;NA
MEDITS-GSA18;1995;119;EUTRGUR;i;i;11.5;22;NA;NA
MEDITS-GSA18;1995;120;EUTRGUR;i;i;11.5;34;NA;NA
MEDITS-GSA18;1995;140;HELIDAC;i;i;11.5;127;NA;NA
MEDITS-GSA18;1995;142;HELIDAC;i;i;11.5;173;NA;NA
MEDITS-GSA18;1995;78;ILLECOI;i;i;11.5;1;NA;NA
MEDITS-GSA18;1995;100;MERLMER;i;i;11.5;32;NA;NA
MEDITS-GSA18;1995;104;MERLMER;i;i;11.5;5;NA;NA
MEDITS-GSA18;1995;109;MERLMER;i;i;11.5;6;NA;NA
MEDITS-GSA18;1995;117;MERLMER;i;i;11.5;162;NA;NA
MEDITS-GSA18;1995;122;MERLMER;i;i;11.5;23;NA;NA
MEDITS-GSA18;1995;125;MERLMER;i;i;11.5;13;NA;NA
MEDITS-GSA18;1995;126;MERLMER;i;i;11.5;57;NA;NA
MEDITS-GSA18;1995;128;MERLMER;i;i;11.5;6;NA;NA
MEDITS-GSA18;1995;129;MERLMER;i;i;11.5;8;NA;NA
MEDITS-GSA18;1995;132;MERLMER;i;i;11.5;68;NA;NA
MEDITS-GSA18;1995;133;MERLMER;i;i;11.5;148;NA;NA
MEDITS-GSA18;1995;134;MERLMER;i;i;11.5;132;NA;NA
MEDITS-GSA18;1995;135;MERLMER;i;i;11.5;33;NA;NA
MEDITS-GSA18;1995;137;MERLMER;i;i;11.5;198;NA;NA
MEDITS-GSA18;1995;140;MERLMER;i;i;11.5;148;NA;NA
MEDITS-GSA18;1995;141;MERLMER;i;i;11.5;56;NA;NA
MEDITS-GSA18;1995;142;MERLMER;i;i;11.5;8;NA;NA
MEDITS-GSA18;1995;93;MERLMER;i;i;11.5;175;NA;NA
MEDITS-GSA18;1995;94;MERLMER;i;i;11.5;1;NA;NA
MEDITS-GSA18;1995;95;MERLMER;i;i;11.5;14;NA;NA
MEDITS-GSA18;1995;106;MICMPOU;i;i;11.5;450;NA;NA
MEDITS-GSA18;1995;111;MICMPOU;i;i;11.5;29;NA;NA
MEDITS-GSA18;1995;113;MICMPOU;i;i;11.5;22;NA;NA
MEDITS-GSA18;1995;139;MICMPOU;i;i;11.5;42;NA;NA
MEDITS-GSA18;1995;94;MICMPOU;i;i;11.5;10;NA;NA
MEDITS-GSA18;1995;145;PHYIBLE;i;i;11.5;3;NA;NA
MEDITS-GSA18;1995;77;PHYIBLE;i;i;11.5;113;NA;NA
MEDITS-GSA18;1995;82;PHYIBLE;i;i;11.5;31;NA;NA
MEDITS-GSA18;1995;89;PHYIBLE;i;i;11.5;1;NA;NA
MEDITS-GSA18;1995;93;PHYIBLE;i;i;11.5;15;NA;NA
MEDITS-GSA18;1995;94;PHYIBLE;i;i;11.5;85;NA;NA
MEDITS-GSA18;1995;100;TRACTRA;i;i;11.5;16;NA;NA
MEDITS-GSA18;1995;102;TRACTRA;i;i;11.5;124;NA;NA
MEDITS-GSA18;1995;103;TRACTRA;i;i;11.5;79;NA;NA
MEDITS-GSA18;1995;104;TRACTRA;i;i;11.5;345;NA;NA
MEDITS-GSA18;1995;106;TRACTRA;i;i;11.5;82;NA;NA
MEDITS-GSA18;1995;111;TRACTRA;i;i;11.5;222;NA;NA
MEDITS-GSA18;1995;112;TRACTRA;i;i;11.5;220;NA;NA
MEDITS-GSA18;1995;114;TRACTRA;i;i;11.5;360;NA;NA
MEDITS-GSA18;1995;115;TRACTRA;i;i;11.5;11;NA;NA
MEDITS-GSA18;1995;119;TRACTRA;i;i;11.5;27;NA;NA
MEDITS-GSA18;1995;121;TRACTRA;i;i;11.5;41;NA;NA
MEDITS-GSA18;1995;125;TRACTRA;i;i;11.5;16;NA;NA
MEDITS-GSA18;1995;130;TRACTRA;i;i;11.5;717;NA;NA
MEDITS-GSA18;1995;131;TRACTRA;i;i;11.5;99;NA;NA
MEDITS-GSA18;1995;135;TRACTRA;i;i;11.5;336;NA;NA
MEDITS-GSA18;1995;138;TRACTRA;i;i;11.5;112;NA;NA
MEDITS-GSA18;1995;80;TRACTRA;i;i;11.5;14;NA;NA
MEDITS-GSA18;1995;88;TRACTRA;i;i;11.5;74;NA;NA
MEDITS-GSA18;1995;97;TRACTRA;i;i;11.5;340;NA;NA
MEDITS-GSA18;1995;99;TRACTRA;i;i;11.5;14;NA;NA
MEDITS-GSA18;1995;132;TRISCAP;i;i;11.5;57;NA;NA
MEDITS-GSA18;1995;134;TRISCAP;i;i;11.5;47;NA;NA
MEDITS-GSA18;1995;136;TRISCAP;i;i;11.5;56;NA;NA
MEDITS-GSA18;1995;99;TRISCAP;i;i;11.5;1;NA;NA
MEDITS-GSA18;1995;104;ILLECOI;m;i;11.5;1;NA;NA
MEDITS-GSA18;1995;106;ILLECOI;m;i;11.5;1;NA;NA
MEDITS-GSA18;1995;88;ILLECOI;m;i;11.5;2;NA;NA
MEDITS-GSA18;1995;137;LOPHBUD;m;i;11.5;1;NA;NA
MEDITS-GSA18;1995;81;LOPHBUD;m;i;11.5;1;NA;NA
MEDITS-GSA18;1995;88;TRACTRA;m;i;11.5;18;NA;NA
MEDITS-GSA18;1995;103;ELEDCIR;f;m;11.5;1;NA;NA
MEDITS-GSA18;1995;107;ELEDCIR;f;m;11.5;1;NA;NA
MEDITS-GSA18;1995;113;ELEDCIR;f;m;11.5;1;NA;NA
MEDITS-GSA18;1995;136;ELEDCIR;f;m;11.5;5;NA;NA
MEDITS-GSA18;1995;83;ELEDCIR;f;m;11.5;5;NA;NA
MEDITS-GSA18;1995;93;ELEDCIR;f;m;11.5;2;NA;NA
MEDITS-GSA18;1995;95;ELEDCIR;f;m;11.5;4;NA;NA
MEDITS-GSA18;1995;97;ELEDCIR;f;m;11.5;1;NA;NA
MEDITS-GSA18;1995;137;ELEDCIR;m;m;11.5;1;NA;NA
MEDITS-GSA18;1995;83;ELEDCIR;m;m;11.5;1;NA;NA
MEDITS-GSA18;1995;95;ELEDCIR;m;m;11.5;1;NA;NA
MEDITS-GSA18;1995;113;ILLECOI;f;i;12;2;NA;NA
MEDITS-GSA18;1995;77;MERLMER;f;i;12;64;NA;NA
MEDITS-GSA18;1995;88;TRACTRA;f;i;12;20;NA;NA
MEDITS-GSA18;1995;119;EUTRGUR;i;i;12;22;NA;NA
MEDITS-GSA18;1995;120;EUTRGUR;i;i;12;34;NA;NA
MEDITS-GSA18;1995;121;EUTRGUR;i;i;12;24;NA;NA
MEDITS-GSA18;1995;140;HELIDAC;i;i;12;127;NA;NA
MEDITS-GSA18;1995;142;HELIDAC;i;i;12;173;NA;NA
MEDITS-GSA18;1995;77;HELIDAC;i;i;12;5;NA;NA
MEDITS-GSA18;1995;79;HELIDAC;i;i;12;15;NA;NA
MEDITS-GSA18;1995;81;LOPHBUD;i;i;12;1;NA;NA
MEDITS-GSA18;1995;112;MERLMER;i;i;12;13;NA;NA
MEDITS-GSA18;1995;117;MERLMER;i;i;12;162;NA;NA
MEDITS-GSA18;1995;118;MERLMER;i;i;12;21;NA;NA
MEDITS-GSA18;1995;122;MERLMER;i;i;12;23;NA;NA
MEDITS-GSA18;1995;123;MERLMER;i;i;12;1;NA;NA
MEDITS-GSA18;1995;124;MERLMER;i;i;12;10;NA;NA
MEDITS-GSA18;1995;125;MERLMER;i;i;12;13;NA;NA
MEDITS-GSA18;1995;129;MERLMER;i;i;12;8;NA;NA
MEDITS-GSA18;1995;132;MERLMER;i;i;12;68;NA;NA
MEDITS-GSA18;1995;133;MERLMER;i;i;12;148;NA;NA
MEDITS-GSA18;1995;134;MERLMER;i;i;12;132;NA;NA
MEDITS-GSA18;1995;135;MERLMER;i;i;12;33;NA;NA
MEDITS-GSA18;1995;141;MERLMER;i;i;12;56;NA;NA
MEDITS-GSA18;1995;77;MERLMER;i;i;12;52;NA;NA
MEDITS-GSA18;1995;79;MERLMER;i;i;12;20;NA;NA
MEDITS-GSA18;1995;83;MERLMER;i;i;12;7;NA;NA
MEDITS-GSA18;1995;84;MERLMER;i;i;12;9;NA;NA
MEDITS-GSA18;1995;88;MERLMER;i;i;12;4;NA;NA
MEDITS-GSA18;1995;90;MERLMER;i;i;12;9;NA;NA
MEDITS-GSA18;1995;133;MICMPOU;i;i;12;450;NA;NA
MEDITS-GSA18;1995;139;MICMPOU;i;i;12;42;NA;NA
MEDITS-GSA18;1995;79;MICMPOU;i;i;12;29;NA;NA
MEDITS-GSA18;1995;81;MICMPOU;i;i;12;1401;NA;NA
MEDITS-GSA18;1995;84;MICMPOU;i;i;12;14;NA;NA
MEDITS-GSA18;1995;89;MICMPOU;i;i;12;32;NA;NA
MEDITS-GSA18;1995;90;MICMPOU;i;i;12;171;NA;NA
MEDITS-GSA18;1995;134;PHYIBLE;i;i;12;6;NA;NA
MEDITS-GSA18;1995;138;PHYIBLE;i;i;12;4;NA;NA
MEDITS-GSA18;1995;140;PHYIBLE;i;i;12;10;NA;NA
MEDITS-GSA18;1995;77;PHYIBLE;i;i;12;113;NA;NA
MEDITS-GSA18;1995;82;PHYIBLE;i;i;12;31;NA;NA
MEDITS-GSA18;1995;92;PHYIBLE;i;i;12;43;NA;NA
MEDITS-GSA18;1995;93;PHYIBLE;i;i;12;15;NA;NA
MEDITS-GSA18;1995;94;PHYIBLE;i;i;12;85;NA;NA
MEDITS-GSA18;1995;96;PHYIBLE;i;i;12;21;NA;NA
MEDITS-GSA18;1995;102;TRACTRA;i;i;12;124;NA;NA
