Survey;Year;Haul;Species;Sex;Maturity;Length;Number;Weight;Age
MEDITS-GSA18;2001;129;PAPELON;f;i;0.7;4;NA;NA
MEDITS-GSA18;2001;110;PAPELON;f;i;0.9;9;NA;NA
MEDITS-GSA18;2001;111;PAPELON;f;i;1;58;NA;NA
MEDITS-GSA18;2001;113;PAPELON;f;i;1;8;NA;NA
MEDITS-GSA18;2001;132;PAPELON;f;i;1;10;NA;NA
MEDITS-GSA18;2001;103;PAPELON;f;i;1.1;22;NA;NA
MEDITS-GSA18;2001;106;PAPELON;f;i;1.1;35;NA;NA
MEDITS-GSA18;2001;110;PAPELON;f;i;1.1;9;NA;NA
MEDITS-GSA18;2001;111;PAPELON;f;i;1.1;58;NA;NA
MEDITS-GSA18;2001;130;PAPELON;f;i;1.1;19;NA;NA
MEDITS-GSA18;2001;93;PAPELON;f;i;1.1;15;NA;NA
MEDITS-GSA18;2001;110;PAPELON;f;i;1.2;9;NA;NA
MEDITS-GSA18;2001;111;PAPELON;f;i;1.2;58;NA;NA
MEDITS-GSA18;2001;118;PAPELON;f;i;1.2;2;NA;NA
MEDITS-GSA18;2001;129;PAPELON;f;i;1.2;4;NA;NA
MEDITS-GSA18;2001;130;PAPELON;f;i;1.2;19;NA;NA
MEDITS-GSA18;2001;137;PAPELON;f;i;1.2;10;NA;NA
MEDITS-GSA18;2001;79;PAPELON;f;i;1.2;111;NA;NA
MEDITS-GSA18;2001;89;PAPELON;f;i;1.2;17;NA;NA
MEDITS-GSA18;2001;93;PAPELON;f;i;1.2;15;NA;NA
MEDITS-GSA18;2001;98;ARISFOL;f;i;1.3;2;NA;NA
MEDITS-GSA18;2001;103;PAPELON;f;i;1.3;22;NA;NA
MEDITS-GSA18;2001;106;PAPELON;f;i;1.3;35;NA;NA
MEDITS-GSA18;2001;107;PAPELON;f;i;1.3;32;NA;NA
MEDITS-GSA18;2001;111;PAPELON;f;i;1.3;58;NA;NA
MEDITS-GSA18;2001;113;PAPELON;f;i;1.3;8;NA;NA
MEDITS-GSA18;2001;126;PAPELON;f;i;1.3;7;NA;NA
MEDITS-GSA18;2001;130;PAPELON;f;i;1.3;19;NA;NA
MEDITS-GSA18;2001;131;PAPELON;f;i;1.3;13;NA;NA
MEDITS-GSA18;2001;132;PAPELON;f;i;1.3;10;NA;NA
MEDITS-GSA18;2001;133;PAPELON;f;i;1.3;19;NA;NA
MEDITS-GSA18;2001;134;PAPELON;f;i;1.3;22;NA;NA
MEDITS-GSA18;2001;138;PAPELON;f;i;1.3;24;NA;NA
MEDITS-GSA18;2001;79;PAPELON;f;i;1.3;111;NA;NA
MEDITS-GSA18;2001;83;PAPELON;f;i;1.3;20;NA;NA
MEDITS-GSA18;2001;88;PAPELON;f;i;1.3;2;NA;NA
MEDITS-GSA18;2001;89;PAPELON;f;i;1.3;17;NA;NA
MEDITS-GSA18;2001;95;PAPELON;f;i;1.3;28;NA;NA
MEDITS-GSA18;2001;84;PAPELON;i;i;1.3;8;NA;NA
MEDITS-GSA18;2001;77;NEPRNOR;f;i;1.4;61;NA;NA
MEDITS-GSA18;2001;103;PAPELON;f;i;1.4;22;NA;NA
MEDITS-GSA18;2001;104;PAPELON;f;i;1.4;20;NA;NA
MEDITS-GSA18;2001;106;PAPELON;f;i;1.4;35;NA;NA
MEDITS-GSA18;2001;107;PAPELON;f;i;1.4;32;NA;NA
MEDITS-GSA18;2001;110;PAPELON;f;i;1.4;9;NA;NA
MEDITS-GSA18;2001;111;PAPELON;f;i;1.4;58;NA;NA
MEDITS-GSA18;2001;113;PAPELON;f;i;1.4;8;NA;NA
MEDITS-GSA18;2001;117;PAPELON;f;i;1.4;1;NA;NA
MEDITS-GSA18;2001;126;PAPELON;f;i;1.4;7;NA;NA
MEDITS-GSA18;2001;127;PAPELON;f;i;1.4;5;NA;NA
MEDITS-GSA18;2001;130;PAPELON;f;i;1.4;19;NA;NA
MEDITS-GSA18;2001;131;PAPELON;f;i;1.4;13;NA;NA
MEDITS-GSA18;2001;132;PAPELON;f;i;1.4;10;NA;NA
MEDITS-GSA18;2001;133;PAPELON;f;i;1.4;19;NA;NA
MEDITS-GSA18;2001;134;PAPELON;f;i;1.4;22;NA;NA
MEDITS-GSA18;2001;137;PAPELON;f;i;1.4;10;NA;NA
MEDITS-GSA18;2001;138;PAPELON;f;i;1.4;24;NA;NA
MEDITS-GSA18;2001;76;PAPELON;f;i;1.4;19;NA;NA
MEDITS-GSA18;2001;79;PAPELON;f;i;1.4;111;NA;NA
MEDITS-GSA18;2001;89;PAPELON;f;i;1.4;17;NA;NA
MEDITS-GSA18;2001;90;PAPELON;f;i;1.4;23;NA;NA
MEDITS-GSA18;2001;93;PAPELON;f;i;1.4;15;NA;NA
MEDITS-GSA18;2001;95;PAPELON;f;i;1.4;28;NA;NA
MEDITS-GSA18;2001;84;PAPELON;i;i;1.4;8;NA;NA
MEDITS-GSA18;2001;94;ARISFOL;f;i;1.5;7;NA;NA
MEDITS-GSA18;2001;103;PAPELON;f;i;1.5;22;NA;NA
MEDITS-GSA18;2001;104;PAPELON;f;i;1.5;20;NA;NA
MEDITS-GSA18;2001;106;PAPELON;f;i;1.5;35;NA;NA
MEDITS-GSA18;2001;107;PAPELON;f;i;1.5;32;NA;NA
MEDITS-GSA18;2001;110;PAPELON;f;i;1.5;9;NA;NA
MEDITS-GSA18;2001;111;PAPELON;f;i;1.5;58;NA;NA
MEDITS-GSA18;2001;114;PAPELON;f;i;1.5;1;NA;NA
MEDITS-GSA18;2001;125;PAPELON;f;i;1.5;4;NA;NA
MEDITS-GSA18;2001;126;PAPELON;f;i;1.5;7;NA;NA
MEDITS-GSA18;2001;128;PAPELON;f;i;1.5;6;NA;NA
MEDITS-GSA18;2001;129;PAPELON;f;i;1.5;4;NA;NA
MEDITS-GSA18;2001;130;PAPELON;f;i;1.5;19;NA;NA
MEDITS-GSA18;2001;131;PAPELON;f;i;1.5;13;NA;NA
MEDITS-GSA18;2001;132;PAPELON;f;i;1.5;10;NA;NA
MEDITS-GSA18;2001;133;PAPELON;f;i;1.5;19;NA;NA
