Survey;Year;Haul;Species;Sex;Maturity;Length;Number;Weight;Age
MEDITS-GSA18;2011;134;PAPELON;f;i;1.3;3;NA;NA
MEDITS-GSA18;2011;137;PAPELON;f;i;1.3;2;NA;NA
MEDITS-GSA18;2011;138;PAPELON;f;i;1.3;8;NA;NA
MEDITS-GSA18;2011;145;PAPELON;f;i;1.3;57;NA;NA
MEDITS-GSA18;2011;148;PAPELON;f;i;1.3;5;NA;NA
MEDITS-GSA18;2011;151;PAPELON;f;i;1.3;27;NA;NA
MEDITS-GSA18;2011;161;PAPELON;f;i;1.3;2;NA;NA
MEDITS-GSA18;2011;162;PAPELON;f;i;1.3;8;NA;NA
MEDITS-GSA18;2011;93;PAPELON;f;i;1.3;17;NA;NA
MEDITS-GSA18;2011;95;PAPELON;f;i;1.3;24;NA;NA
MEDITS-GSA18;2011;97;PAPELON;f;i;1.3;9;NA;NA
MEDITS-GSA18;2011;104;PAPELON;m;i;1.3;8;NA;NA
MEDITS-GSA18;2011;131;PAPELON;m;i;1.3;3;NA;NA
MEDITS-GSA18;2011;132;PAPELON;m;i;1.3;5;NA;NA
MEDITS-GSA18;2011;151;PAPELON;m;i;1.3;88;NA;NA
MEDITS-GSA18;2011;162;PAPELON;m;i;1.3;1;NA;NA
MEDITS-GSA18;2011;83;PAPELON;m;i;1.3;13;NA;NA
MEDITS-GSA18;2011;147;PAPELON;m;m;1.3;2;NA;NA
MEDITS-GSA18;2011;150;PAPELON;m;m;1.3;4;NA;NA
MEDITS-GSA18;2011;93;PAPELON;m;m;1.3;15;NA;NA
MEDITS-GSA18;2011;97;PAPELON;m;m;1.3;6;NA;NA
MEDITS-GSA18;2011;107;PAPELON;f;i;1.4;7;NA;NA
MEDITS-GSA18;2011;126;PAPELON;f;i;1.4;2;NA;NA
MEDITS-GSA18;2011;129;PAPELON;f;i;1.4;5;NA;NA
MEDITS-GSA18;2011;150;PAPELON;f;i;1.4;2;NA;NA
MEDITS-GSA18;2011;151;PAPELON;f;i;1.4;27;NA;NA
MEDITS-GSA18;2011;154;PAPELON;f;i;1.4;2;NA;NA
MEDITS-GSA18;2011;157;PAPELON;f;i;1.4;3;NA;NA
MEDITS-GSA18;2011;162;PAPELON;f;i;1.4;8;NA;NA
MEDITS-GSA18;2011;83;PAPELON;f;i;1.4;29;NA;NA
MEDITS-GSA18;2011;84;PAPELON;f;i;1.4;12;NA;NA
MEDITS-GSA18;2011;93;PAPELON;f;i;1.4;17;NA;NA
MEDITS-GSA18;2011;95;PAPELON;f;i;1.4;24;NA;NA
MEDITS-GSA18;2011;107;PAPELON;m;i;1.4;12;NA;NA
MEDITS-GSA18;2011;131;PAPELON;m;i;1.4;3;NA;NA
MEDITS-GSA18;2011;154;PAPELON;m;i;1.4;1;NA;NA
MEDITS-GSA18;2011;83;PAPELON;m;i;1.4;13;NA;NA
MEDITS-GSA18;2011;104;PAPELON;m;m;1.4;8;NA;NA
MEDITS-GSA18;2011;107;PAPELON;m;m;1.4;12;NA;NA
MEDITS-GSA18;2011;126;PAPELON;m;m;1.4;1;NA;NA
MEDITS-GSA18;2011;134;PAPELON;m;m;1.4;1;NA;NA
MEDITS-GSA18;2011;137;PAPELON;m;m;1.4;7;NA;NA
MEDITS-GSA18;2011;93;PAPELON;m;m;1.4;15;NA;NA
MEDITS-GSA18;2011;95;PAPELON;m;m;1.4;29;NA;NA
MEDITS-GSA18;2011;97;PAPELON;m;m;1.4;6;NA;NA
MEDITS-GSA18;2011;104;PAPELON;f;i;1.5;3;NA;NA
MEDITS-GSA18;2011;107;PAPELON;f;i;1.5;7;NA;NA
MEDITS-GSA18;2011;129;PAPELON;f;i;1.5;5;NA;NA
MEDITS-GSA18;2011;131;PAPELON;f;i;1.5;4;NA;NA
MEDITS-GSA18;2011;132;PAPELON;f;i;1.5;5;NA;NA
MEDITS-GSA18;2011;138;PAPELON;f;i;1.5;8;NA;NA
MEDITS-GSA18;2011;148;PAPELON;f;i;1.5;5;NA;NA
MEDITS-GSA18;2011;151;PAPELON;f;i;1.5;27;NA;NA
MEDITS-GSA18;2011;83;PAPELON;f;i;1.5;29;NA;NA
MEDITS-GSA18;2011;93;PAPELON;f;i;1.5;17;NA;NA
MEDITS-GSA18;2011;95;PAPELON;f;i;1.5;24;NA;NA
MEDITS-GSA18;2011;97;PAPELON;f;i;1.5;9;NA;NA
MEDITS-GSA18;2011;156;LOLIVUL;i;i;1.5;857;NA;NA
MEDITS-GSA18;2011;76;LOLIVUL;i;i;1.5;85;NA;NA
MEDITS-GSA18;2011;88;LOLIVUL;i;i;1.5;22;NA;NA
MEDITS-GSA18;2011;121;SEPIOFF;i;i;1.5;1;NA;NA
MEDITS-GSA18;2011;104;PAPELON;m;m;1.5;8;NA;NA
MEDITS-GSA18;2011;107;PAPELON;m;m;1.5;12;NA;NA
MEDITS-GSA18;2011;125;PAPELON;m;m;1.5;1;NA;NA
MEDITS-GSA18;2011;129;PAPELON;m;m;1.5;3;NA;NA
MEDITS-GSA18;2011;147;PAPELON;m;m;1.5;2;NA;NA
MEDITS-GSA18;2011;148;PAPELON;m;m;1.5;4;NA;NA
MEDITS-GSA18;2011;157;PAPELON;m;m;1.5;3;NA;NA
MEDITS-GSA18;2011;161;PAPELON;m;m;1.5;5;NA;NA
MEDITS-GSA18;2011;83;PAPELON;m;m;1.5;13;NA;NA
MEDITS-GSA18;2011;84;PAPELON;m;m;1.5;12;NA;NA
MEDITS-GSA18;2011;93;PAPELON;m;m;1.5;15;NA;NA
MEDITS-GSA18;2011;129;PAPELON;f;i;1.6;5;NA;NA
MEDITS-GSA18;2011;134;PAPELON;f;i;1.6;3;NA;NA
MEDITS-GSA18;2011;160;PAPELON;f;i;1.6;2;NA;NA
MEDITS-GSA18;2011;83;PAPELON;f;i;1.6;29;NA;NA
MEDITS-GSA18;2011;93;PAPELON;f;i;1.6;17;NA;NA
MEDITS-GSA18;2011;95;PAPELON;f;i;1.6;24;NA;NA
MEDITS-GSA18;2011;97;PAPELON;f;i;1.6;9;NA;NA
MEDITS-GSA18;2011;104;PAPELON;m;m;1.6;8;NA;NA
MEDITS-GSA18;2011;138;PAPELON;m;m;1.6;8;NA;NA
MEDITS-GSA18;2011;148;PAPELON;m;m;1.6;4;NA;NA
MEDITS-GSA18;2011;150;PAPELON;m;m;1.6;4;NA;NA
MEDITS-GSA18;2011;160;PAPELON;m;m;1.6;2;NA;NA
MEDITS-GSA18;2011;83;PAPELON;m;m;1.6;13;NA;NA
MEDITS-GSA18;2011;84;PAPELON;m;m;1.6;12;NA;NA
MEDITS-GSA18;2011;95;PAPELON;m;m;1.6;58;NA;NA
MEDITS-GSA18;2011;104;PAPELON;f;i;1.7;3;NA;NA
MEDITS-GSA18;2011;131;PAPELON;f;i;1.7;4;NA;NA
MEDITS-GSA18;2011;138;PAPELON;f;i;1.7;8;NA;NA
MEDITS-GSA18;2011;147;PAPELON;f;i;1.7;1;NA;NA
MEDITS-GSA18;2011;154;PAPELON;f;i;1.7;2;NA;NA
MEDITS-GSA18;2011;161;PAPELON;f;i;1.7;2;NA;NA
MEDITS-GSA18;2011;84;PAPELON;f;i;1.7;12;NA;NA
MEDITS-GSA18;2011;93;PAPELON;f;i;1.7;17;NA;NA
MEDITS-GSA18;2011;95;PAPELON;f;i;1.7;24;NA;NA
MEDITS-GSA18;2011;97;PAPELON;f;i;1.7;9;NA;NA
MEDITS-GSA18;2011;162;PAPELON;f;m;1.7;8;NA;NA
MEDITS-GSA18;2011;129;PAPELON;m;m;1.7;3;NA;NA
MEDITS-GSA18;2011;137;PAPELON;m;m;1.7;7;NA;NA
MEDITS-GSA18;2011;84;PAPELON;m;m;1.7;12;NA;NA
MEDITS-GSA18;2011;97;PAPELON;m;m;1.7;6;NA;NA
MEDITS-GSA18;2011;151;ARISFOL;f;i;1.8;9;NA;NA
MEDITS-GSA18;2011;126;PAPELON;f;i;1.8;2;NA;NA
MEDITS-GSA18;2011;131;PAPELON;f;i;1.8;4;NA;NA
MEDITS-GSA18;2011;138;PAPELON;f;i;1.8;8;NA;NA
MEDITS-GSA18;2011;95;PAPELON;f;i;1.8;24;NA;NA
MEDITS-GSA18;2011;85;NEPRNOR;m;i;1.8;89;NA;NA
MEDITS-GSA18;2011;138;PAPELON;m;m;1.8;8;NA;NA
MEDITS-GSA18;2011;161;PAPELON;m;m;1.8;5;NA;NA
MEDITS-GSA18;2011;95;PAPELON;m;m;1.8;29;NA;NA
MEDITS-GSA18;2011;151;NEPRNOR;f;i;1.9;11;NA;NA
MEDITS-GSA18;2011;152;ARITANT;m;i;1.9;33;NA;NA
MEDITS-GSA18;2011;151;NEPRNOR;m;i;1.9;15;NA;NA
MEDITS-GSA18;2011;129;PAPELON;f;m;1.9;5;NA;NA
MEDITS-GSA18;2011;152;ARITANT;m;m;1.9;33;NA;NA
MEDITS-GSA18;2011;78;ARITANT;m;m;1.9;9;NA;NA
MEDITS-GSA18;2011;86;ARITANT;m;m;1.9;24;NA;NA
MEDITS-GSA18;2011;84;PAPELON;m;m;1.9;12;NA;NA
MEDITS-GSA18;2011;146;ASPICUC;f;i;10;42;NA;NA
MEDITS-GSA18;2011;76;ELEDMOS;f;i;10;2;NA;NA
MEDITS-GSA18;2011;151;ETMOSPI;f;i;10;5;NA;NA
MEDITS-GSA18;2011;162;EUTRGUR;f;i;10;3;NA;NA
MEDITS-GSA18;2011;139;HELIDAC;f;i;10;6;NA;NA
MEDITS-GSA18;2011;158;HELIDAC;f;i;10;8;NA;NA
MEDITS-GSA18;2011;126;ILLECOI;f;i;10;7;NA;NA
MEDITS-GSA18;2011;131;ILLECOI;f;i;10;15;NA;NA
MEDITS-GSA18;2011;132;ILLECOI;f;i;10;21;NA;NA
MEDITS-GSA18;2011;138;ILLECOI;f;i;10;9;NA;NA
MEDITS-GSA18;2011;147;ILLECOI;f;i;10;8;NA;NA
MEDITS-GSA18;2011;157;ILLECOI;f;i;10;15;NA;NA
MEDITS-GSA18;2011;158;ILLECOI;f;i;10;32;NA;NA
MEDITS-GSA18;2011;76;ILLECOI;f;i;10;8;NA;NA
MEDITS-GSA18;2011;83;ILLECOI;f;i;10;5;NA;NA
MEDITS-GSA18;2011;135;PAGEERY;f;i;10;6;NA;NA
MEDITS-GSA18;2011;80;PAGEERY;f;i;10;3;NA;NA
MEDITS-GSA18;2011;100;SPICFLE;f;i;10;1;NA;NA
MEDITS-GSA18;2011;156;SPICFLE;f;i;10;24;NA;NA
MEDITS-GSA18;2011;137;SPICSMA;f;i;10;9;NA;NA
MEDITS-GSA18;2011;156;TRIPLAS;f;i;10;30;NA;NA
MEDITS-GSA18;2011;110;TRISCAP;f;i;10;9;NA;NA
MEDITS-GSA18;2011;126;TRISCAP;f;i;10;21;NA;NA
MEDITS-GSA18;2011;138;TRISCAP;f;i;10;9;NA;NA
MEDITS-GSA18;2011;154;TRISCAP;f;i;10;4;NA;NA
MEDITS-GSA18;2011;83;TRISCAP;f;i;10;14;NA;NA
MEDITS-GSA18;2011;107;ASPICUC;i;i;10;3;NA;NA
MEDITS-GSA18;2011;133;ASPICUC;i;i;10;23;NA;NA
MEDITS-GSA18;2011;138;ASPICUC;i;i;10;2;NA;NA
MEDITS-GSA18;2011;150;ASPICUC;i;i;10;9;NA;NA
MEDITS-GSA18;2011;158;ASPICUC;i;i;10;4;NA;NA
MEDITS-GSA18;2011;161;ASPICUC;i;i;10;5;NA;NA
MEDITS-GSA18;2011;76;ASPICUC;i;i;10;7;NA;NA
MEDITS-GSA18;2011;83;ASPICUC;i;i;10;1;NA;NA
MEDITS-GSA18;2011;88;ASPICUC;i;i;10;4;NA;NA
MEDITS-GSA18;2011;95;ASPICUC;i;i;10;2;NA;NA
MEDITS-GSA18;2011;110;EUTRGUR;i;i;10;1;NA;NA
MEDITS-GSA18;2011;137;EUTRGUR;i;i;10;1;NA;NA
MEDITS-GSA18;2011;147;EUTRGUR;i;i;10;1;NA;NA
MEDITS-GSA18;2011;104;MERLMER;i;i;10;5;NA;NA
MEDITS-GSA18;2011;107;MERLMER;i;i;10;7;NA;NA
MEDITS-GSA18;2011;110;MERLMER;i;i;10;2;NA;NA
MEDITS-GSA18;2011;126;MERLMER;i;i;10;11;NA;NA
MEDITS-GSA18;2011;132;MERLMER;i;i;10;17;NA;NA
MEDITS-GSA18;2011;133;MERLMER;i;i;10;38;NA;NA
MEDITS-GSA18;2011;134;MERLMER;i;i;10;10;NA;NA
MEDITS-GSA18;2011;137;MERLMER;i;i;10;14;NA;NA
MEDITS-GSA18;2011;139;MERLMER;i;i;10;70;NA;NA
MEDITS-GSA18;2011;146;MERLMER;i;i;10;101;NA;NA
MEDITS-GSA18;2011;147;MERLMER;i;i;10;14;NA;NA
MEDITS-GSA18;2011;148;MERLMER;i;i;10;13;NA;NA
MEDITS-GSA18;2011;157;MERLMER;i;i;10;14;NA;NA
MEDITS-GSA18;2011;161;MERLMER;i;i;10;13;NA;NA
MEDITS-GSA18;2011;84;MERLMER;i;i;10;1;NA;NA
MEDITS-GSA18;2011;88;MERLMER;i;i;10;7;NA;NA
MEDITS-GSA18;2011;93;MERLMER;i;i;10;12;NA;NA
MEDITS-GSA18;2011;95;MERLMER;i;i;10;20;NA;NA
MEDITS-GSA18;2011;97;MERLMER;i;i;10;10;NA;NA
MEDITS-GSA18;2011;93;MICMPOU;i;i;10;4;NA;NA
MEDITS-GSA18;2011;109;PAGEACA;i;i;10;1;NA;NA
MEDITS-GSA18;2011;135;PAGEACA;i;i;10;2;NA;NA
MEDITS-GSA18;2011;156;PAGEACA;i;i;10;377;NA;NA
MEDITS-GSA18;2011;156;PAGEERY;i;i;10;4;NA;NA
MEDITS-GSA18;2011;110;PHYIBLE;i;i;10;3;NA;NA
MEDITS-GSA18;2011;137;PHYIBLE;i;i;10;8;NA;NA
MEDITS-GSA18;2011;142;PHYIBLE;i;i;10;54;NA;NA
MEDITS-GSA18;2011;145;PHYIBLE;i;i;10;47;NA;NA
MEDITS-GSA18;2011;150;PHYIBLE;i;i;10;4;NA;NA
MEDITS-GSA18;2011;151;PHYIBLE;i;i;10;68;NA;NA
MEDITS-GSA18;2011;152;PHYIBLE;i;i;10;11;NA;NA
MEDITS-GSA18;2011;158;PHYIBLE;i;i;10;11;NA;NA
MEDITS-GSA18;2011;161;PHYIBLE;i;i;10;9;NA;NA
MEDITS-GSA18;2011;77;PHYIBLE;i;i;10;23;NA;NA
MEDITS-GSA18;2011;78;PHYIBLE;i;i;10;45;NA;NA
MEDITS-GSA18;2011;85;PHYIBLE;i;i;10;101;NA;NA
MEDITS-GSA18;2011;86;PHYIBLE;i;i;10;32;NA;NA
MEDITS-GSA18;2011;98;PHYIBLE;i;i;10;27;NA;NA
MEDITS-GSA18;2011;100;TRACTRA;i;i;10;6;NA;NA
MEDITS-GSA18;2011;105;TRACTRA;i;i;10;28;NA;NA
MEDITS-GSA18;2011;107;TRACTRA;i;i;10;26;NA;NA
MEDITS-GSA18;2011;112;TRACTRA;i;i;10;32;NA;NA
MEDITS-GSA18;2011;125;TRACTRA;i;i;10;3;NA;NA
MEDITS-GSA18;2011;126;TRACTRA;i;i;10;10;NA;NA
MEDITS-GSA18;2011;129;TRACTRA;i;i;10;8;NA;NA
MEDITS-GSA18;2011;131;TRACTRA;i;i;10;21;NA;NA
MEDITS-GSA18;2011;132;TRACTRA;i;i;10;107;NA;NA
MEDITS-GSA18;2011;133;TRACTRA;i;i;10;249;NA;NA
MEDITS-GSA18;2011;146;TRACTRA;i;i;10;3;NA;NA
MEDITS-GSA18;2011;154;TRACTRA;i;i;10;5;NA;NA
MEDITS-GSA18;2011;156;TRACTRA;i;i;10;10;NA;NA
MEDITS-GSA18;2011;157;TRACTRA;i;i;10;11;NA;NA
MEDITS-GSA18;2011;158;TRACTRA;i;i;10;14;NA;NA
MEDITS-GSA18;2011;160;TRACTRA;i;i;10;72;NA;NA
MEDITS-GSA18;2011;162;TRACTRA;i;i;10;27;NA;NA
MEDITS-GSA18;2011;76;TRACTRA;i;i;10;49;NA;NA
MEDITS-GSA18;2011;83;TRACTRA;i;i;10;98;NA;NA
MEDITS-GSA18;2011;84;TRACTRA;i;i;10;20;NA;NA
MEDITS-GSA18;2011;88;TRACTRA;i;i;10;24;NA;NA
MEDITS-GSA18;2011;93;TRACTRA;i;i;10;107;NA;NA
MEDITS-GSA18;2011;95;TRACTRA;i;i;10;4;NA;NA
MEDITS-GSA18;2011;97;TRACTRA;i;i;10;55;NA;NA
MEDITS-GSA18;2011;156;TRIPLAS;i;i;10;4;NA;NA
MEDITS-GSA18;2011;129;TRISCAP;i;i;10;20;NA;NA
MEDITS-GSA18;2011;146;ASPICUC;m;i;10;44;NA;NA
MEDITS-GSA18;2011;121;BOOPBOO;m;i;10;8;NA;NA
MEDITS-GSA18;2011;85;GALUMEL;m;i;10;19;NA;NA
MEDITS-GSA18;2011;98;GALUMEL;m;i;10;22;NA;NA
MEDITS-GSA18;2011;139;HELIDAC;m;i;10;13;NA;NA
MEDITS-GSA18;2011;150;HELIDAC;m;i;10;3;NA;NA
MEDITS-GSA18;2011;161;HELIDAC;m;i;10;19;NA;NA
MEDITS-GSA18;2011;132;ILLECOI;m;i;10;25;NA;NA
MEDITS-GSA18;2011;139;ILLECOI;m;i;10;1;NA;NA
MEDITS-GSA18;2011;146;ILLECOI;m;i;10;1;NA;NA
MEDITS-GSA18;2011;158;ILLECOI;m;i;10;26;NA;NA
MEDITS-GSA18;2011;83;ILLECOI;m;i;10;10;NA;NA
MEDITS-GSA18;2011;88;ILLECOI;m;i;10;21;NA;NA
MEDITS-GSA18;2011;117;LOLIVUL;m;i;10;1;NA;NA
MEDITS-GSA18;2011;156;TRIPLAS;m;i;10;33;NA;NA
MEDITS-GSA18;2011;107;TRISCAP;m;i;10;5;NA;NA
MEDITS-GSA18;2011;134;TRISCAP;m;i;10;5;NA;NA
MEDITS-GSA18;2011;162;TRISCAP;m;i;10;8;NA;NA
MEDITS-GSA18;2011;107;ELEDCIR;f;m;10;12;NA;NA
MEDITS-GSA18;2011;132;ELEDCIR;f;m;10;2;NA;NA
MEDITS-GSA18;2011;147;ELEDCIR;f;m;10;4;NA;NA
MEDITS-GSA18;2011;95;ELEDCIR;f;m;10;7;NA;NA
MEDITS-GSA18;2011;97;ELEDCIR;f;m;10;3;NA;NA
MEDITS-GSA18;2011;156;SPICFLE;f;m;10;24;NA;NA
MEDITS-GSA18;2011;148;SPICSMA;f;m;10;1;NA;NA
MEDITS-GSA18;2011;150;SPICSMA;f;m;10;5;NA;NA
MEDITS-GSA18;2011;156;SPICSMA;f;m;10;78;NA;NA
MEDITS-GSA18;2011;157;SPICSMA;f;m;10;13;NA;NA
MEDITS-GSA18;2011;161;SPICSMA;f;m;10;17;NA;NA
MEDITS-GSA18;2011;80;SPICSMA;f;m;10;2;NA;NA
MEDITS-GSA18;2011;83;SPICSMA;f;m;10;11;NA;NA
MEDITS-GSA18;2011;84;SPICSMA;f;m;10;27;NA;NA
MEDITS-GSA18;2011;147;TRISCAP;f;m;10;11;NA;NA
MEDITS-GSA18;2011;160;TRISCAP;f;m;10;14;NA;NA
MEDITS-GSA18;2011;145;ELEDCIR;m;m;10;3;NA;NA
MEDITS-GSA18;2011;151;ELEDCIR;m;m;10;1;NA;NA
MEDITS-GSA18;2011;161;ELEDCIR;m;m;10;6;NA;NA
MEDITS-GSA18;2011;131;ILLECOI;m;m;10;14;NA;NA
MEDITS-GSA18;2011;133;ILLECOI;m;m;10;5;NA;NA
MEDITS-GSA18;2011;150;ILLECOI;m;m;10;2;NA;NA
MEDITS-GSA18;2011;158;ILLECOI;m;m;10;26;NA;NA
MEDITS-GSA18;2011;162;ILLECOI;m;m;10;20;NA;NA
MEDITS-GSA18;2011;88;ILLECOI;m;m;10;21;NA;NA
MEDITS-GSA18;2011;156;OCTOVUL;m;m;10;33;NA;NA
MEDITS-GSA18;2011;126;TRISCAP;m;m;10;22;NA;NA
MEDITS-GSA18;2011;138;TRISCAP;m;m;10;8;NA;NA
MEDITS-GSA18;2011;146;TRISCAP;m;m;10;8;NA;NA
MEDITS-GSA18;2011;147;TRISCAP;m;m;10;11;NA;NA
MEDITS-GSA18;2011;148;TRISCAP;m;m;10;12;NA;NA
MEDITS-GSA18;2011;160;TRISCAP;m;m;10;16;NA;NA
MEDITS-GSA18;2011;93;TRISCAP;m;m;10;9;NA;NA
MEDITS-GSA18;2011;121;BOOPBOO;f;i;10.5;6;NA;NA
MEDITS-GSA18;2011;78;ETMOSPI;f;i;10.5;8;NA;NA
MEDITS-GSA18;2011;133;EUTRGUR;f;i;10.5;2;NA;NA
MEDITS-GSA18;2011;137;HELIDAC;f;i;10.5;3;NA;NA
MEDITS-GSA18;2011;139;HELIDAC;f;i;10.5;6;NA;NA
MEDITS-GSA18;2011;158;HELIDAC;f;i;10.5;8;NA;NA
MEDITS-GSA18;2011;161;HELIDAC;f;i;10.5;14;NA;NA
MEDITS-GSA18;2011;104;ILLECOI;f;i;10.5;3;NA;NA
MEDITS-GSA18;2011;107;ILLECOI;f;i;10.5;3;NA;NA
MEDITS-GSA18;2011;150;ILLECOI;f;i;10.5;4;NA;NA
MEDITS-GSA18;2011;154;ILLECOI;f;i;10.5;12;NA;NA
MEDITS-GSA18;2011;157;ILLECOI;f;i;10.5;15;NA;NA
MEDITS-GSA18;2011;158;ILLECOI;f;i;10.5;32;NA;NA
MEDITS-GSA18;2011;161;ILLECOI;f;i;10.5;3;NA;NA
MEDITS-GSA18;2011;84;ILLECOI;f;i;10.5;4;NA;NA
MEDITS-GSA18;2011;88;ILLECOI;f;i;10.5;27;NA;NA
MEDITS-GSA18;2011;93;ILLECOI;f;i;10.5;5;NA;NA
MEDITS-GSA18;2011;95;ILLECOI;f;i;10.5;5;NA;NA
MEDITS-GSA18;2011;97;ILLECOI;f;i;10.5;13;NA;NA
MEDITS-GSA18;2011;157;OCTOVUL;f;i;10.5;1;NA;NA
MEDITS-GSA18;2011;121;PAGEERY;f;i;10.5;16;NA;NA
MEDITS-GSA18;2011;135;PAGEERY;f;i;10.5;6;NA;NA
MEDITS-GSA18;2011;126;SPICSMA;f;i;10.5;2;NA;NA
MEDITS-GSA18;2011;158;SPICSMA;f;i;10.5;14;NA;NA
MEDITS-GSA18;2011;110;TRISCAP;f;i;10.5;9;NA;NA
MEDITS-GSA18;2011;107;ASPICUC;i;i;10.5;3;NA;NA
MEDITS-GSA18;2011;132;ASPICUC;i;i;10.5;1;NA;NA
MEDITS-GSA18;2011;133;ASPICUC;i;i;10.5;23;NA;NA
MEDITS-GSA18;2011;147;ASPICUC;i;i;10.5;4;NA;NA
MEDITS-GSA18;2011;150;ASPICUC;i;i;10.5;9;NA;NA
MEDITS-GSA18;2011;157;ASPICUC;i;i;10.5;4;NA;NA
MEDITS-GSA18;2011;161;ASPICUC;i;i;10.5;5;NA;NA
MEDITS-GSA18;2011;76;ASPICUC;i;i;10.5;7;NA;NA
MEDITS-GSA18;2011;93;ASPICUC;i;i;10.5;2;NA;NA
MEDITS-GSA18;2011;117;MERLMER;i;i;10.5;13;NA;NA
MEDITS-GSA18;2011;132;MERLMER;i;i;10.5;17;NA;NA
MEDITS-GSA18;2011;133;MERLMER;i;i;10.5;38;NA;NA
MEDITS-GSA18;2011;134;MERLMER;i;i;10.5;10;NA;NA
MEDITS-GSA18;2011;137;MERLMER;i;i;10.5;14;NA;NA
MEDITS-GSA18;2011;139;MERLMER;i;i;10.5;70;NA;NA
MEDITS-GSA18;2011;146;MERLMER;i;i;10.5;101;NA;NA
MEDITS-GSA18;2011;147;MERLMER;i;i;10.5;14;NA;NA
MEDITS-GSA18;2011;148;MERLMER;i;i;10.5;13;NA;NA
MEDITS-GSA18;2011;150;MERLMER;i;i;10.5;17;NA;NA
MEDITS-GSA18;2011;157;MERLMER;i;i;10.5;14;NA;NA
MEDITS-GSA18;2011;160;MERLMER;i;i;10.5;4;NA;NA
MEDITS-GSA18;2011;161;MERLMER;i;i;10.5;13;NA;NA
MEDITS-GSA18;2011;76;MERLMER;i;i;10.5;6;NA;NA
MEDITS-GSA18;2011;88;MERLMER;i;i;10.5;7;NA;NA
MEDITS-GSA18;2011;93;MERLMER;i;i;10.5;12;NA;NA
MEDITS-GSA18;2011;95;MERLMER;i;i;10.5;20;NA;NA
MEDITS-GSA18;2011;97;MERLMER;i;i;10.5;10;NA;NA
MEDITS-GSA18;2011;135;PAGEERY;i;i;10.5;1;NA;NA
MEDITS-GSA18;2011;156;PAGEERY;i;i;10.5;4;NA;NA
