Survey;Year;Haul;Species;Sex;Maturity;Length;Number;Weight;Age
MEDITS-GSA18;2009;130;PAPELON;f;i;0.8;3;NA;NA
MEDITS-GSA18;2009;148;PAPELON;f;i;0.9;7;NA;NA
MEDITS-GSA18;2009;130;PAPELON;m;i;0.9;4;NA;NA
MEDITS-GSA18;2009;107;PAPELON;f;i;1;9;NA;NA
MEDITS-GSA18;2009;145;PAPELON;f;i;1;49;NA;NA
MEDITS-GSA18;2009;103;PAPELON;m;i;1;10;NA;NA
MEDITS-GSA18;2009;103;PAPELON;f;i;1.1;3;NA;NA
MEDITS-GSA18;2009;104;PAPELON;f;i;1.1;6;NA;NA
MEDITS-GSA18;2009;147;PAPELON;f;i;1.1;7;NA;NA
MEDITS-GSA18;2009;151;PAPELON;f;i;1.1;30;NA;NA
MEDITS-GSA18;2009;103;PAPELON;m;i;1.1;10;NA;NA
MEDITS-GSA18;2009;104;PAPELON;m;i;1.1;7;NA;NA
MEDITS-GSA18;2009;107;PAPELON;m;i;1.1;15;NA;NA
MEDITS-GSA18;2009;146;PAPELON;m;i;1.1;3;NA;NA
MEDITS-GSA18;2009;150;PAPELON;m;i;1.1;4;NA;NA
MEDITS-GSA18;2009;103;PAPELON;f;i;1.2;3;NA;NA
MEDITS-GSA18;2009;104;PAPELON;f;i;1.2;6;NA;NA
MEDITS-GSA18;2009;107;PAPELON;f;i;1.2;9;NA;NA
MEDITS-GSA18;2009;131;PAPELON;f;i;1.2;8;NA;NA
MEDITS-GSA18;2009;133;PAPELON;f;i;1.2;2;NA;NA
MEDITS-GSA18;2009;137;PAPELON;f;i;1.2;2;NA;NA
MEDITS-GSA18;2009;143;PAPELON;f;i;1.2;3;NA;NA
MEDITS-GSA18;2009;145;PAPELON;f;i;1.2;49;NA;NA
MEDITS-GSA18;2009;151;PAPELON;f;i;1.2;30;NA;NA
MEDITS-GSA18;2009;107;PAPELON;m;i;1.2;15;NA;NA
MEDITS-GSA18;2009;110;PAPELON;m;i;1.2;5;NA;NA
MEDITS-GSA18;2009;112;PAPELON;m;i;1.2;2;NA;NA
MEDITS-GSA18;2009;134;PAPELON;m;i;1.2;2;NA;NA
MEDITS-GSA18;2009;142;PAPELON;m;i;1.2;132;NA;NA
MEDITS-GSA18;2009;107;PAPELON;f;i;1.3;9;NA;NA
MEDITS-GSA18;2009;110;PAPELON;f;i;1.3;7;NA;NA
MEDITS-GSA18;2009;131;PAPELON;f;i;1.3;8;NA;NA
MEDITS-GSA18;2009;143;PAPELON;f;i;1.3;3;NA;NA
MEDITS-GSA18;2009;148;PAPELON;f;i;1.3;7;NA;NA
MEDITS-GSA18;2009;151;PAPELON;f;i;1.3;30;NA;NA
MEDITS-GSA18;2009;83;PAPELON;f;i;1.3;70;NA;NA
MEDITS-GSA18;2009;84;PAPELON;f;i;1.3;47;NA;NA
MEDITS-GSA18;2009;103;PAPELON;m;i;1.3;10;NA;NA
MEDITS-GSA18;2009;104;PAPELON;m;i;1.3;7;NA;NA
MEDITS-GSA18;2009;145;PAPELON;m;i;1.3;76;NA;NA
MEDITS-GSA18;2009;146;PAPELON;m;i;1.3;3;NA;NA
MEDITS-GSA18;2009;150;PAPELON;m;i;1.3;4;NA;NA
MEDITS-GSA18;2009;85;PAPELON;m;i;1.3;12;NA;NA
