"Survey";"Year";"Haul";"Month";"Stratum";"SweptSurface";"Lat";"Long";"Depth"
"MEDITS-GSA18";1994;93;6;3;0.051;40.72675;18.34417;149.5
"MEDITS-GSA18";1994;94;6;4;0.101;40.73833;18.39158;330
"MEDITS-GSA18";1994;95;6;3;0.051;40.72858;18.26458;116
"MEDITS-GSA18";1994;96;6;4;0.081;40.80033;18.2865;373
"MEDITS-GSA18";1994;97;6;3;0.045;40.80675;17.95567;109
"MEDITS-GSA18";1994;98;6;5;0.102;40.81917;18.32492;628.5
"MEDITS-GSA18";1994;99;6;1;0.046;41.1215;16.98758;43
"MEDITS-GSA18";1994;100;7;1;0.043;41.21283;16.71167;45.5
"MEDITS-GSA18";1994;101;6;2;0.046;40.88158;17.54;64.5
"MEDITS-GSA18";1994;102;6;3;0.051;41.1245;17.19592;112.5
"MEDITS-GSA18";1994;103;6;3;0.051;41.14942;17.12633;114.5
"MEDITS-GSA18";1994;104;6;2;0.048;41.13517;17.03875;84
"MEDITS-GSA18";1994;105;6;1;0.043;41.19175;16.78858;50
"MEDITS-GSA18";1994;106;6;3;0.048;41.233;16.92917;111.5
"MEDITS-GSA18";1994;107;6;3;0.049;41.22117;17.11292;131
"MEDITS-GSA18";1994;108;6;2;0.048;41.31925;16.78533;99
"MEDITS-GSA18";1994;109;7;1;0.046;41.24167;16.63075;39
"MEDITS-GSA18";1994;110;7;3;0.032;41.43867;16.97667;132
"MEDITS-GSA18";1994;111;7;3;0.049;41.42425;16.83917;113.5
"MEDITS-GSA18";1994;112;7;2;0.044;41.29408;16.59567;51.5
"MEDITS-GSA18";1994;113;7;3;0.048;41.46233;16.81292;111.5
"MEDITS-GSA18";1994;114;7;2;0.044;41.33917;16.53783;52
"MEDITS-GSA18";1994;115;7;1;0.043;41.3355;16.44658;28
"MEDITS-GSA18";1994;116;7;5;0.102;41.58217;17.16958;561
"MEDITS-GSA18";1994;117;7;1;0.044;41.80833;16.37458;47
"MEDITS-GSA18";1994;118;7;1;0.044;41.7165;16.38667;47
"MEDITS-GSA18";1994;119;7;1;0.043;41.70067;16.31925;31
"MEDITS-GSA18";1994;120;7;1;0.041;41.70108;16.26892;17.5
"MEDITS-GSA18";1994;121;7;1;0.041;41.68867;16.22867;15
"MEDITS-GSA18";1994;122;7;1;0.043;41.68217;16.37467;43
"MEDITS-GSA18";1994;123;7;1;0.043;41.57758;16.36033;38
"MEDITS-GSA18";1994;124;7;1;0.044;41.59425;16.39925;47.5
"MEDITS-GSA18";1994;125;7;1;0.044;41.52908;16.39167;44.5
"MEDITS-GSA18";1994;126;7;2;0.046;41.73725;16.47425;76.5
"MEDITS-GSA18";1994;127;7;2;0.047;41.63633;16.52792;82
"MEDITS-GSA18";1994;128;7;2;0.047;41.608;16.54442;83
"MEDITS-GSA18";1994;129;7;2;0.044;41.61025;16.40525;55.5
"MEDITS-GSA18";1994;130;7;2;0.046;41.539;16.52583;76
"MEDITS-GSA18";1994;131;7;2;0.047;41.48217;16.55392;77
"MEDITS-GSA18";1994;132;7;3;0.048;41.92025;16.59;114
"MEDITS-GSA18";1994;133;7;3;0.049;41.90358;16.683;137.5
"MEDITS-GSA18";1994;134;7;3;0.048;41.87542;16.69575;136.5
"MEDITS-GSA18";1994;135;7;3;0.048;41.69983;16.67683;107.5
"MEDITS-GSA18";1994;136;7;3;0.051;41.5865;16.81817;121.5
"MEDITS-GSA18";1994;137;7;3;0.049;41.57467;16.93458;152.5
"MEDITS-GSA18";1994;138;7;3;0.048;41.58258;16.6765;101
"MEDITS-GSA18";1994;139;7;4;0.099;41.92283;16.82017;223.5
"MEDITS-GSA18";1994;140;7;4;0.104;41.88283;16.8625;255
"MEDITS-GSA18";1994;141;7;4;0.099;41.80875;16.87517;234
"MEDITS-GSA18";1994;142;7;4;0.099;41.57208;17.02983;297
"MEDITS-GSA18";1994;143;7;5;0.105;42.02075;17.0085;592
"MEDITS-GSA18";1994;144;7;5;0.108;42.05367;17.0065;575
"MEDITS-GSA18";1994;145;7;5;0.102;41.61025;17.13742;553
"MEDITS-GSA18";1994;146;7;5;0.102;41.62042;17.13825;553
"MEDITS-GSA18";1994;1;7;1;0.045;41.65125;19.3945;39
"MEDITS-GSA18";1994;2;7;1;0.047;40.78033;19.29708;39
"MEDITS-GSA18";1994;3;7;1;0.045;41.18708;19.37983;36.5
"MEDITS-GSA18";1994;4;7;2;0.047;41.6735;19.23508;79
"MEDITS-GSA18";1994;5;7;2;0.044;41.56083;19.27092;79
"MEDITS-GSA18";1994;6;7;2;0.047;41.47925;19.26825;89
"MEDITS-GSA18";1994;7;7;2;0.047;41.293;19.1895;86.5
"MEDITS-GSA18";1994;8;7;2;0.047;41.20592;19.30883;77.5
"MEDITS-GSA18";1994;9;7;2;0.048;40.84167;19.20517;88
"MEDITS-GSA18";1994;10;7;2;0.046;40.79108;19.20342;85.5
"MEDITS-GSA18";1994;11;7;2;0.048;40.74175;19.24742;70.5
"MEDITS-GSA18";1994;12;7;2;0.046;40.69242;19.20975;82.5
"MEDITS-GSA18";1994;13;7;2;0.046;40.65317;19.20975;88
"MEDITS-GSA18";1994;14;7;3;0.048;41.44142;19.0935;119
"MEDITS-GSA18";1994;15;7;3;0.047;41.33942;19.13083;107.5
"MEDITS-GSA18";1994;16;7;3;0.049;40.80967;19.06325;156
"MEDITS-GSA18";1994;17;7;3;0.053;40.76608;19.08108;159
"MEDITS-GSA18";1994;18;7;3;0.054;40.71892;19.08667;172.5
"MEDITS-GSA18";1994;19;7;3;0.05;40.60158;19.16442;162
"MEDITS-GSA18";1994;20;7;3;0.05;40.56225;19.18942;143
"MEDITS-GSA18";1994;21;7;3;0.052;40.52808;19.203;145
"MEDITS-GSA18";1994;22;7;3;0.043;40.48983;19.20783;154
"MEDITS-GSA18";1994;23;7;3;0.051;40.46258;19.21358;162.5
"MEDITS-GSA18";1994;24;7;4;0.093;41.23667;18.86525;301
"MEDITS-GSA18";1994;25;7;4;0.1;41.16792;18.84925;309.5
"MEDITS-GSA18";1994;26;7;4;0.094;41.08567;18.86592;296
"MEDITS-GSA18";1994;27;7;4;0.093;40.72567;19.003;328.5
"MEDITS-GSA18";1994;28;7;4;0.09;40.59192;19.09692;313
"MEDITS-GSA18";1994;29;7;4;0.093;40.54917;19.11125;302.5
"MEDITS-GSA18";1994;30;7;4;0.09;40.48567;19.13675;292
"MEDITS-GSA18";1994;31;7;4;0.092;40.43983;19.16542;282
"MEDITS-GSA18";1994;32;7;5;0.094;41.01475;18.7875;530
"MEDITS-GSA18";1994;33;7;5;0.095;40.83192;18.86842;537
"MEDITS-GSA18";1994;34;7;5;0.068;40.96425;18.80317;511.5
"MEDITS-GSA18";1994;35;7;5;0.074;40.91058;18.81167;540
"MEDITS-GSA18";1994;36;7;5;0.1;40.642;18.99383;560
"MEDITS-GSA18";1994;37;7;5;0.094;40.59658;19.01067;521
"MEDITS-GSA18";1994;38;7;5;0.094;40.56292;19.02108;517.5
"MEDITS-GSA18";1994;39;7;5;0.093;40.52542;19.03642;511
"MEDITS-GSA18";1994;40;7;5;0.094;40.49092;19.05567;537
"MEDITS-GSA18";1994;75;6;2;0.044;40.22692;18.52867;90.5
"MEDITS-GSA18";1994;76;6;2;0.047;40.32442;18.43708;90
"MEDITS-GSA18";1994;77;6;4;0.099;40.35983;18.61917;407.5
"MEDITS-GSA18";1994;78;6;5;0.096;40.40625;18.632;510
"MEDITS-GSA18";1994;79;6;4;0.052;40.40467;18.60133;237.5
"MEDITS-GSA18";1994;80;7;1;0.049;41.11833;16.9885;40.5
"MEDITS-GSA18";1994;81;6;3;0.048;40.65333;18.51633;179
"MEDITS-GSA18";1994;82;6;4;0.091;40.65217;18.53125;282
"MEDITS-GSA18";1994;83;6;3;0.052;40.64925;18.4245;122.5
"MEDITS-GSA18";1994;84;6;3;0.049;40.60975;18.48958;122
"MEDITS-GSA18";1994;85;6;4;0.091;40.65467;18.56725;473
"MEDITS-GSA18";1994;86;6;5;0.103;40.65758;18.59975;565
"MEDITS-GSA18";1994;87;6;5;0.094;40.67175;18.60675;510
"MEDITS-GSA18";1994;88;6;2;0.046;40.55717;18.26267;86.5
"MEDITS-GSA18";1994;89;6;3;0.052;40.66917;18.38525;119.5
"MEDITS-GSA18";1994;90;6;3;0.04;40.66317;18.41858;124
"MEDITS-GSA18";1994;91;6;5;0.097;40.70792;18.54067;511
"MEDITS-GSA18";1994;92;6;4;0.095;40.65617;18.532;312
"MEDITS-GSA18";1994;93;7;3;0.049;40.70025;18.32425;121.5
"MEDITS-GSA18";1994;94;6;4;0.094;40.72825;18.44683;392.5
"MEDITS-GSA18";1994;95;7;3;0.046;40.7185;18.28608;122.5
"MEDITS-GSA18";1994;96;6;4;0.09;40.78342;18.30625;392.5
"MEDITS-GSA18";1994;97;7;3;0.049;40.806;17.95192;107.5
"MEDITS-GSA18";1994;98;6;5;0.09;40.76233;18.39117;547.5
"MEDITS-GSA18";1994;99;7;1;0.049;41.1195;16.99183;44
"MEDITS-GSA18";1994;100;7;1;0.048;41.21392;16.7105;45.5
"MEDITS-GSA18";1994;101;7;2;0.047;40.87742;17.5405;60
"MEDITS-GSA18";1994;102;7;3;0.05;41.12933;17.1945;115.5
"MEDITS-GSA18";1994;103;7;3;0.051;41.149;17.15283;113.5
"MEDITS-GSA18";1994;104;7;2;0.043;41.13525;17.03808;84.5
"MEDITS-GSA18";1994;105;7;1;0.052;41.191;16.775;48.5
"MEDITS-GSA18";1994;106;7;3;0.051;41.21908;16.94233;107.5
"MEDITS-GSA18";1994;107;7;3;0.051;41.18808;17.09808;120
"MEDITS-GSA18";1994;108;7;2;0.048;41.45558;16.56083;80.5
"MEDITS-GSA18";1994;109;7;1;0.052;41.25342;16.62117;42
"MEDITS-GSA18";1994;110;7;3;0.05;41.45942;16.85292;127.5
"MEDITS-GSA18";1994;111;7;3;0.047;41.42733;16.85017;113
"MEDITS-GSA18";1994;112;7;2;0.054;41.2935;16.59708;52
"MEDITS-GSA18";1994;113;7;3;0.049;41.46042;16.871;120.5
"MEDITS-GSA18";1994;114;7;2;0.05;41.331;16.541;51.5
"MEDITS-GSA18";1994;115;7;1;0.042;41.28767;16.56858;44
"MEDITS-GSA18";1994;116;7;5;0.101;41.58375;17.16908;543.5
"MEDITS-GSA18";1994;117;7;1;0.043;41.79733;16.36933;48.5
"MEDITS-GSA18";1994;118;7;1;0.045;41.721;16.38183;46
"MEDITS-GSA18";1994;119;7;1;0.044;41.70775;16.33183;30.5
"MEDITS-GSA18";1994;120;7;1;0.042;41.66883;16.32192;28.5
"MEDITS-GSA18";1994;121;7;1;0.044;41.67842;16.26725;16
"MEDITS-GSA18";1994;122;7;1;0.044;41.64317;16.38275;43.5
"MEDITS-GSA18";1994;123;7;1;0.044;41.59158;16.36625;39.5
"MEDITS-GSA18";1994;124;7;1;0.046;41.60675;16.39842;47
"MEDITS-GSA18";1994;125;7;1;0.046;41.5215;16.393;45
"MEDITS-GSA18";1994;126;7;2;0.047;41.73158;16.45908;73.5
"MEDITS-GSA18";1994;127;7;2;0.048;41.61283;16.48267;71.5
"MEDITS-GSA18";1994;128;7;2;0.046;41.57633;16.50033;73.5
"MEDITS-GSA18";1994;129;7;2;0.044;41.60917;16.414;54
"MEDITS-GSA18";1994;130;7;2;0.047;41.53842;16.53742;77.5
"MEDITS-GSA18";1994;131;7;2;0.048;41.49267;16.54742;77
"MEDITS-GSA18";1994;132;7;3;0.049;41.91325;16.5995;115.5
"MEDITS-GSA18";1994;133;7;3;0.047;41.89408;16.664;131.5
"MEDITS-GSA18";1994;134;7;3;0.043;41.87392;16.68375;132
"MEDITS-GSA18";1994;135;7;3;0.047;41.506;16.84267;119
"MEDITS-GSA18";1994;136;7;3;0.048;41.493;16.85408;121.5
"MEDITS-GSA18";1994;137;7;3;0.049;41.49017;16.85042;129.5
"MEDITS-GSA18";1994;138;7;3;0.049;41.47267;16.83983;171.5
"MEDITS-GSA18";1994;139;7;4;0.07;41.92175;16.81983;222
"MEDITS-GSA18";1994;140;7;4;0.091;41.87425;16.854;239
"MEDITS-GSA18";1994;141;7;4;0.09;41.83492;16.86325;233.5
"MEDITS-GSA18";1994;142;7;4;0.058;41.54842;17.04942;366
"MEDITS-GSA18";1994;143;7;5;0.089;42.02683;16.99883;541
"MEDITS-GSA18";1994;144;7;5;0.097;42.05742;16.999;536.5
"MEDITS-GSA18";1994;145;7;5;0.092;41.62683;17.14225;537.5
"MEDITS-GSA18";1994;146;7;5;0.091;41.63242;17.11017;540
"MEDITS-GSA18";1994;1;8;1;0.035;41.64208;19.36917;43.5
"MEDITS-GSA18";1994;2;8;1;0.062;41.05925;19.36483;41
"MEDITS-GSA18";1994;3;8;1;0.04;41.18658;19.37808;37
"MEDITS-GSA18";1994;4;8;2;0.044;41.63575;19.23692;81
"MEDITS-GSA18";1994;5;8;2;0.042;41.55667;19.26775;80
"MEDITS-GSA18";1994;6;8;2;0.043;41.46933;19.2645;93
"MEDITS-GSA18";1994;7;8;2;0.042;41.294;19.18533;87.5
"MEDITS-GSA18";1994;8;8;2;0.042;41.20708;19.31083;77
"MEDITS-GSA18";1994;9;7;2;0.043;40.83058;19.18417;92
"MEDITS-GSA18";1994;10;7;2;0.043;40.78942;19.19058;90
"MEDITS-GSA18";1994;11;7;2;0.043;40.74692;19.18833;90
"MEDITS-GSA18";1994;12;8;2;0.04;40.864;19.17675;94.5
"MEDITS-GSA18";1994;13;8;2;0.048;40.8865;19.20192;89
"MEDITS-GSA18";1994;14;8;3;0.043;41.42417;19.10192;116
"MEDITS-GSA18";1994;15;8;3;0.046;41.33925;19.13133;106.5
"MEDITS-GSA18";1994;16;7;3;0.044;40.80467;19.06567;157
"MEDITS-GSA18";1994;17;7;3;0.044;40.76658;19.07775;160.5
"MEDITS-GSA18";1994;18;7;3;0.044;40.71617;19.08542;174.5
"MEDITS-GSA18";1994;19;7;3;0.044;40.64683;19.14583;163.5
"MEDITS-GSA18";1994;20;7;3;0.044;40.68875;19.12317;155
"MEDITS-GSA18";1994;21;7;3;0.044;40.68108;19.11058;171.5
"MEDITS-GSA18";1994;22;7;3;0.044;40.64467;19.135;168.5
"MEDITS-GSA18";1994;23;7;3;0.044;40.59833;19.16817;156
"MEDITS-GSA18";1994;24;8;4;0.096;41.241;18.86717;298.5
"MEDITS-GSA18";1994;25;8;4;0.096;41.16592;18.84767;309
"MEDITS-GSA18";1994;26;8;4;0.09;41.09617;18.866;295.5
"MEDITS-GSA18";1994;27;8;4;0.093;40.72833;19.00233;329.5
"MEDITS-GSA18";1994;28;8;4;0.086;40.65992;19.05558;312.5
"MEDITS-GSA18";1994;29;8;4;0.09;40.62133;19.08475;305
"MEDITS-GSA18";1994;30;8;4;0.09;40.58167;19.09258;314.5
"MEDITS-GSA18";1994;31;8;4;0.09;40.53983;19.1145;297.5
"MEDITS-GSA18";1994;32;8;5;0.09;40.99933;18.78967;528
"MEDITS-GSA18";1994;33;7;5;0.09;40.8535;18.85658;534
"MEDITS-GSA18";1994;34;7;5;0.093;40.95175;18.80108;517
"MEDITS-GSA18";1994;35;7;5;0.09;40.91083;18.81342;536
"MEDITS-GSA18";1994;36;8;5;0.097;40.63583;19.00425;543
"MEDITS-GSA18";1994;37;8;5;0.083;40.58733;19.0125;509.5
"MEDITS-GSA18";1994;38;8;5;0.09;40.54258;19.02183;525
"MEDITS-GSA18";1994;39;8;5;0.09;40.51683;19.03925;516.5
"MEDITS-GSA18";1994;40;8;5;0.09;40.49242;19.0545;522.5
"MEDITS-GSA18";1994;75;6;2;0.046;40.22817;18.52783;90.5
"MEDITS-GSA18";1994;76;6;2;0.046;40.33492;18.43133;90.5
"MEDITS-GSA18";1994;77;6;4;0.09;40.36042;18.6185;406.5
"MEDITS-GSA18";1994;78;6;5;0.09;40.40533;18.634;503.5
"MEDITS-GSA18";1994;79;6;3;0.043;40.43267;18.58292;120.5
"MEDITS-GSA18";1994;80;7;1;0.041;41.12125;16.97975;42
"MEDITS-GSA18";1994;81;6;3;0.044;40.6435;18.52467;181
"MEDITS-GSA18";1994;82;6;4;0.09;40.65358;18.52867;281
"MEDITS-GSA18";1994;83;6;3;0.045;40.65033;18.42258;122.5
"MEDITS-GSA18";1994;84;6;3;0.046;40.60858;18.4875;120.5
"MEDITS-GSA18";1994;85;7;4;0.09;40.64667;18.57733;470.5
"MEDITS-GSA18";1994;86;7;5;0.09;40.65542;18.58658;530
"MEDITS-GSA18";1994;87;7;5;0.09;40.6425;18.59175;529.5
"MEDITS-GSA18";1994;88;6;2;0.045;40.58583;18.24417;87.5
"MEDITS-GSA18";1994;89;7;3;0.045;40.67;18.39158;123
"MEDITS-GSA18";1994;90;7;3;0.044;40.66417;18.41183;123.5
"MEDITS-GSA18";1994;91;7;5;0.09;40.70675;18.53342;509
"MEDITS-GSA18";1994;92;7;4;0.09;40.6575;18.53342;318
"MEDITS-GSA18";1994;93;7;3;0.043;40.69783;18.31783;121.5
"MEDITS-GSA18";1994;94;7;4;0.09;40.71658;18.46392;299.5
"MEDITS-GSA18";1994;95;7;3;0.046;40.70975;18.288;121.5
"MEDITS-GSA18";1994;96;7;4;0.09;40.774;18.318;363.5
"MEDITS-GSA18";1994;97;7;3;0.049;40.80558;17.94775;108.5
"MEDITS-GSA18";1994;98;7;5;0.09;40.75442;18.40567;534
"MEDITS-GSA18";1994;99;7;1;0.042;41.12225;16.98733;48
"MEDITS-GSA18";1994;100;7;1;0.044;41.20517;16.72625;45
"MEDITS-GSA18";1994;101;7;2;0.045;40.87317;17.5515;63.5
"MEDITS-GSA18";1994;102;7;3;0.043;41.11875;17.19983;115
"MEDITS-GSA18";1994;103;7;3;0.043;41.14125;17.17025;114.5
"MEDITS-GSA18";1994;104;7;2;0.044;41.13467;17.04175;86
"MEDITS-GSA18";1994;105;7;2;0.048;41.19358;16.78425;53
"MEDITS-GSA18";1994;106;7;3;0.046;41.21683;16.94483;109
"MEDITS-GSA18";1994;107;7;3;0.046;41.18408;17.09992;120.5
"MEDITS-GSA18";1994;108;7;2;0.046;41.46433;16.55508;77
"MEDITS-GSA18";1994;109;7;1;0.043;41.25067;16.6215;41
"MEDITS-GSA18";1994;110;7;3;0.046;41.43742;16.84183;112
"MEDITS-GSA18";1994;111;7;3;0.046;41.424;16.84692;112.5
"MEDITS-GSA18";1994;112;7;2;0.041;41.29975;16.58567;52.5
"MEDITS-GSA18";1994;113;7;3;0.046;41.45667;16.86533;118.5
"MEDITS-GSA18";1994;114;7;2;0.044;41.32892;16.54717;52
"MEDITS-GSA18";1994;115;7;1;0.041;41.29033;16.56783;44.5
"MEDITS-GSA18";1994;116;7;5;0.073;41.5865;17.15942;542.5
"MEDITS-GSA18";1994;117;7;1;0.042;41.79017;16.37125;48
"MEDITS-GSA18";1994;118;7;1;0.041;41.7235;16.38308;46.5
"MEDITS-GSA18";1994;119;7;1;0.04;41.70642;16.33833;31.5
"MEDITS-GSA18";1994;120;7;1;0.046;41.6675;16.32417;28.5
"MEDITS-GSA18";1994;121;7;1;0.039;41.67608;16.27167;17
"MEDITS-GSA18";1994;122;7;1;0.047;41.63692;16.38292;44
"MEDITS-GSA18";1994;123;7;1;0.047;41.589;16.36817;40.5
"MEDITS-GSA18";1994;124;7;1;0.045;41.60058;16.397;47.5
"MEDITS-GSA18";1994;125;7;1;0.044;41.5195;16.39283;45
"MEDITS-GSA18";1994;126;7;2;0.048;41.73242;16.46233;74
"MEDITS-GSA18";1994;127;7;2;0.043;41.60767;16.48533;72
"MEDITS-GSA18";1994;128;7;2;0.043;41.57367;16.5045;74
"MEDITS-GSA18";1994;129;7;2;0.042;41.60767;16.416;53
"MEDITS-GSA18";1994;130;7;2;0.043;41.5375;16.53608;77.5
"MEDITS-GSA18";1994;131;7;2;0.043;41.49233;16.54958;77.5
"MEDITS-GSA18";1994;132;7;3;0.045;41.92408;16.60867;119.5
"MEDITS-GSA18";1994;133;7;3;0.046;41.89133;16.66717;130.5
"MEDITS-GSA18";1994;134;7;3;0.043;41.87475;16.67775;131
"MEDITS-GSA18";1994;135;7;3;0.043;41.50733;16.84575;120.5
"MEDITS-GSA18";1994;136;7;3;0.043;41.5;16.85625;121.5
"MEDITS-GSA18";1994;137;7;3;0.043;41.49142;16.84833;119.5
"MEDITS-GSA18";1994;138;7;3;0.043;41.48258;16.83817;116
"MEDITS-GSA18";1994;139;7;4;0.069;41.91758;16.82375;222.5
"MEDITS-GSA18";1994;140;7;4;0.089;41.86308;16.85767;238
"MEDITS-GSA18";1994;141;7;4;0.096;41.83467;16.86342;233.5
"MEDITS-GSA18";1994;142;7;4;0.09;41.56042;17.07425;399
"MEDITS-GSA18";1994;143;7;5;0.09;42.02725;16.99658;535
"MEDITS-GSA18";1994;144;7;5;0.09;42.057;16.99833;542
"MEDITS-GSA18";1994;145;7;5;0.103;41.62342;17.13842;540
"MEDITS-GSA18";1994;146;7;5;0.09;41.62025;17.14392;540.5
"MEDITS-GSA18";1994;1;6;1;0.033;41.64317;19.37133;42.5
